"paper_id","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD058432","BiologicalAgent","species","species","Homo sapiens","True"
"PXD058432","BiologicalAgent","tissue","organ","kidney","True"
"PXD058432","BiologicalAgent","cell_type","cell_type","","False"
"PXD058432","BiologicalAgent","disease_state","disease","normal","True"
"PXD058432","BiologicalAgent","sample_source","material_type","cell line","True"
"PXD058432","BiologicalAgent","age","age","","False"
"PXD058432","BiologicalAgent","anatomic_site_tumor","anatomic_site_tumor","","False"
"PXD058432","BiologicalAgent","BMI","BMI","","False"
"PXD058432","BiologicalAgent","cell_line","cell_line","HEK293","True"
"PXD058432","BiologicalAgent","sex","sex","","False"
"PXD058432","BiologicalAgent","strain","strain","","False"
"PXD058432","BiologicalAgent","material_type","material_type","cell line","True"
"PXD058432","BiologicalAgent","developmental_stage","developmental_stage","","False"
"PXD058432","TechnicalAgent","acquisition_method","acquisition_method","","False"
"PXD058432","TechnicalAgent","alkylation_reagent","alkylation_reagent","","False"
"PXD058432","TechnicalAgent","alkylation_concentration","alkylation_concentration","","False"
"PXD058432","TechnicalAgent","cleavage_agent","cleavage_agent","","False"
"PXD058432","TechnicalAgent","collision_energy","collision_energy","","False"
"PXD058432","TechnicalAgent","enrichment_method","enrichment_method","IP","True"
"PXD058432","TechnicalAgent","fractionation_method","fractionation","","False"
"PXD058432","TechnicalAgent","fragmentation_method","fragmentation","","False"
"PXD058432","TechnicalAgent","instrument","instrument","Orbitrap Eclipse","True"
"PXD058432","TechnicalAgent","ionization_type","ionization_type","","False"
"PXD058432","TechnicalAgent","labeling","label","label-free","True"
"PXD058432","TechnicalAgent","reduction_reagent","reduction_reagent","","False"
"PXD058432","TechnicalAgent","reduction_concentration","reduction_concentration","","False"
"PXD058432","ExperimentalDesignAgent","biological_replicate","replicates","","False"
"PXD058432","ExperimentalDesignAgent","technical_replicate","technical_replicates","","False"
"PXD058432","ExperimentalDesignAgent","experimental_design","experimental_design","MA-C cells vs FBXL18-silenced MA-C cells comparison","True"
"PXD058432","ExperimentalDesignAgent","factor_value","factor_value","FBXL18 expression (control, silenced)","True"
"PXD058432","ExperimentalDesignAgent","number_of_fractions","fractions","1","True"
"PXD058432","ExperimentalDesignAgent","number_of_technical_replicates","technical_replicates","","False"
"PXD058432","ExperimentalDesignAgent","number_of_biological_replicates","replicates","","False"
"PXD058432","ExperimentalDesignAgent","number_of_samples","number_of_samples","2","True"
