sdrf row	source name	logical field	sdrf header	selected value	selected source	evidence	agent status	agent confidence	judge verdict	judge hallucination	judge type mismatch	judge corrected value	resolution rule	assessment state	source records
1	PXD013836-Sample-1	source_name	source name	PXD013836-Sample-1	derived								legacy_derivation	derived	[]
1	PXD013836-Sample-1	organism	characteristics[organism]	Homo sapiens	biological_agent	Four theoretical customized human intact N-glycopeptides databases of two directions (forward and decoy) and two labels (light and heavy diethylation) were first created, and each dataset was searched against the four databases independently.	LLM_ONLY	0.5	high	False	False		source_precedence:biological_agent	derived	"[{""cv_accession"": null, ""cv_name"": null, ""metadata"": {""source_field"": ""species""}, ""scope"": ""sample"", ""source"": ""biological_agent"", ""value"": ""Homo sapiens""}]"
1	PXD013836-Sample-1	organism_part	characteristics[organism part]	breast	biological_agent	CD24- and CD44-microbeads antibodies (Miltenyi Biotec, Germany) were used for cell sorting of Breast Cancer Stem Cells (BCSCs).	LLM_ONLY	0.5	high	False	False		source_precedence:biological_agent	derived	"[{""cv_accession"": null, ""cv_name"": null, ""metadata"": {""source_field"": ""tissue""}, ""scope"": ""sample"", ""source"": ""biological_agent"", ""value"": ""breast""}]"
1	PXD013836-Sample-1	disease	characteristics[disease]	breast carcinoma	biological_agent	CD24- and CD44-microbeads antibodies (Miltenyi Biotec, Germany) were used for cell sorting of Breast Cancer Stem Cells (BCSCs).	LLM_ONLY	0.5	high	False	False		source_precedence:biological_agent	derived	"[{""cv_accession"": null, ""cv_name"": null, ""metadata"": {""source_field"": ""disease_state""}, ""scope"": ""sample"", ""source"": ""biological_agent"", ""value"": ""breast carcinoma""}]"
1	PXD013836-Sample-1	cell_type	characteristics[cell type]	epithelial cell	biological_agent	Quantitative site- and structure-specific N-glycoproteomics characterization of differential N-glycosylation in MCF-7/ADR cancer stem cells	LLM_ONLY	0.5					source_precedence:biological_agent	derived	"[{""cv_accession"": null, ""cv_name"": null, ""metadata"": {""source_field"": ""cell_type""}, ""scope"": ""sample"", ""source"": ""biological_agent"", ""value"": ""epithelial cell""}]"
1	PXD013836-Sample-1	cell_line	characteristics[cell line]	MCF-7/ADR	biological_agent	Drug-resistant cell line MCF-7/ADR was cultured using DMEM (Thermo Scientific Hyclone, MA, USA) supplied with 10% fetal bovine serum and 100 U/mL penicillin and 100 μg/mL streptomycin at 37 °C and 5% CO2.	LLM_ONLY	0.5	high	False	False		source_precedence:biological_agent	derived	"[{""cv_accession"": null, ""cv_name"": null, ""metadata"": {""source_field"": ""cell_line""}, ""scope"": ""sample"", ""source"": ""biological_agent"", ""value"": ""MCF-7/ADR""}]"
1	PXD013836-Sample-1	assay_name	assay name	run 1	derived								legacy_derivation	derived	[]
1	PXD013836-Sample-1	technology_type	technology type	proteomic profiling by mass spectrometry	derived								legacy_derivation	derived	[]
1	PXD013836-Sample-1	acquisition	comment[proteomics data acquisition method]	NT=data-dependent acquisition;AC=PRIDE:0000627	runassessor								source_precedence:runassessor	derived	"[{""cv_accession"": null, ""cv_name"": null, ""metadata"": {""source_path"": ""runAssessor.files.PXD013836/GPs_ADR_MCF7_CSC_SIDE_400ug_20190122_NCE203040_2.mzML.spectra_stats.acquisition_type""}, ""scope"": ""assay"", ""source"": ""runassessor"", ""value"": ""DDA""}]"
1	PXD013836-Sample-1	instrument	comment[instrument]	NT=Q Exactive;AC=MS:1001911	runassessor				high	False	False		source_precedence:runassessor	derived	"[{""cv_accession"": ""MS:1001911"", ""cv_name"": ""Q Exactive"", ""metadata"": {""source_path"": ""runAssessor.files.PXD013836/GPs_ADR_MCF7_CSC_SIDE_400ug_20190122_NCE203040_2.mzML.instrument_model.name""}, ""scope"": ""assay"", ""source"": ""runassessor"", ""value"": ""Q Exactive""}, {""cv_accession"": null, ""cv_name"": null, ""metadata"": {}, ""scope"": ""study"", ""source"": ""technical_agent"", ""value"": ""Q Exactive""}]"
1	PXD013836-Sample-1	cleavage_agent	comment[cleavage agent details]	NT=Trypsin;AC=MS:1001251	derived								legacy_derivation	derived	[]
1	PXD013836-Sample-1	dissociation	comment[dissociation method]	NT=beam-type collision-induced dissociation;AC=MS:1000422	runassessor								source_precedence:runassessor	derived	"[{""cv_accession"": null, ""cv_name"": null, ""metadata"": {""source_path"": ""runAssessor.files.PXD013836/GPs_ADR_MCF7_CSC_SIDE_400ug_20190122_NCE203040_2.mzML.spectra_stats.fragmentation_type""}, ""scope"": ""assay"", ""source"": ""runassessor"", ""value"": ""HR_HCD""}]"
1	PXD013836-Sample-1	factor_value	factor value[experimental design]	cell type (MCF-7/ADR CSCs, MCF-7/ADR cells)	experimental_design_agent	comparative and quantitative site- and structure-specific N-glycoproteomics study of MCF-7/ADR cancer stem cells (CSCs) vs. MCF-7/ADR cells.	LLM_ONLY	0.5	high	False	False		source_precedence:experimental_design_agent	derived	"[{""cv_accession"": null, ""cv_name"": null, ""metadata"": {""source_field"": ""factor_value""}, ""scope"": ""study"", ""source"": ""experimental_design_agent"", ""value"": ""cell type (MCF-7/ADR CSCs, MCF-7/ADR cells)""}]"
1	PXD013836-Sample-1	modification	comment[modification parameters]	NT=Diethylation, analogous to Dimethylation;AC=UNIMOD:518;MT=?;TA=K,N-term	technical_agent;ptm_shepherd	Diethylation, analogous to Dimethylation | Diethylation, analogous to Dimethylation | Diethylation, analogous to Dimethylation							normalized_source_union	derived	"[{""fraction_modified"": null, ""raw_stem"": null, ""scope"": ""study"", ""source"": ""technical_agent"", ""source_path"": ""TechnicalAgent.ptm.resolved[0]"", ""source_value"": ""Diethylation, analogous to Dimethylation""}, {""fraction_modified"": null, ""raw_stem"": null, ""scope"": ""study"", ""source"": ""technical_agent"", ""source_path"": ""TechnicalAgent.modification.resolved[0]"", ""source_value"": ""Diethylation, analogous to Dimethylation""}, {""fraction_modified"": 0.203982, ""raw_stem"": ""GPs_ADR_MCF7_CSC_SIDE_400ug_20190122_NCE203040_2"", ""scope"": ""assay"", ""source"": ""ptm_shepherd"", ""source_path"": ""modification_site_fractions.dda_closed_search.per_sample_files.GPs_ADR_MCF7_CSC_SIDE_400ug_20190122_NCE203040_2.data[0]"", ""source_value"": ""Diethylation, analogous to Dimethylation""}]"
