"paper_id","source","mode","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD036005","","strict","Biological","cell_type","cell_type","yeast cells, HeLa cells, HEK293T cells, primary human vein endothelial cells","True"
"PXD036005","","strict","Biological","species","species","Saccharomyces cerevisiae, Homo sapiens","True"
"PXD036005","","strict","ExperimentalDesign","factor_value","factor_value","bait protein (Glc7-FLAG)","True"
"PXD036005","","strict","ExperimentalDesign","fractions","fractions","1","True"
"PXD036005","","strict","ExperimentalDesign","replicates","replicates","3","True"
"PXD036005","","strict","ExperimentalDesign","technical_replicates","technical_replicates","1","True"
"PXD036005","","strict","Technical","acquisition_method","acquisition_method","data-dependent acquisition","True"
"PXD036005","","strict","Technical","alkylation_reagent","alkylation_reagent","iodoacetamide","True"
"PXD036005","","strict","Technical","cleavage_agent","cleavage_agent","Trypsin","True"
"PXD036005","","strict","Technical","fragment_mass_tolerance","fragment_mass_tolerance","8 ppm","True"
"PXD036005","","strict","Technical","fragmentation","fragmentation","beam-type collision-induced dissociation","True"
"PXD036005","","strict","Technical","instrument","instrument","Q Exactive HF-X","True"
"PXD036005","","strict","Technical","label","label","label free","True"
"PXD036005","","strict","Technical","mass_analyzer","mass_analyzer","orbitrap","True"
"PXD036005","","strict","Technical","modification","modification","Carbamidomethyl (C) | Deamidation (NQ) | S-homocysteinylation (C)","True"
"PXD036005","","strict","Technical","precursor_mass_tolerance","precursor_mass_tolerance","8 ppm","True"
"PXD036005","","strict","Technical","reduction_reagent","reduction_reagent","dithiothreitol","True"
