sdrf row	source name	logical field	sdrf header	selected value	selected source	evidence	agent status	agent confidence	judge verdict	judge hallucination	judge type mismatch	judge corrected value	resolution rule	assessment state
1	PXD014528-Sample-1	source_name	source name	PXD014528-Sample-1	derived								legacy_derivation	derived
1	PXD014528-Sample-1	organism	characteristics[organism]	Mus musculus	biological_agent	transition of naïve-to-primed mouse embryonic stem cells (ESCs)	AGREE	1.0	high	False	False		source_precedence:biological_agent	derived
1	PXD014528-Sample-1	organism_part	characteristics[organism part]	embryonic stem cell	pride								source_precedence:pride	derived
1	PXD014528-Sample-1	cell_type	characteristics[cell type]	embryonic stem cells	biological_agent	transition of naïve-to-primed mouse embryonic stem cells (ESCs)	LLM_ONLY	0.5	high	False	False		source_precedence:biological_agent	derived
1	PXD014528-Sample-1	cell_line	characteristics[cell line]	E14Tg2a	biological_agent	For SL culture, E14Tg2a ESCs (purchased from ATCC) were maintained on gelatin-coated dishes	LLM_ONLY	0.5	high	False	False		source_precedence:biological_agent	derived
1	PXD014528-Sample-1	biological_replicate	characteristics[biological replicate]	3	experimental_design_agent	biological triplicates were grouped	LLM_ONLY	0.5					source_precedence:experimental_design_agent	derived
1	PXD014528-Sample-1	assay_name	assay name	run 1	derived								legacy_derivation	derived
1	PXD014528-Sample-1	technology_type	technology type	proteomic profiling by mass spectrometry	derived								legacy_derivation	derived
1	PXD014528-Sample-1	label	comment[label]	label free sample	technical_agent				high	False	False		source_precedence:technical_agent	derived
1	PXD014528-Sample-1	instrument	comment[instrument]	Orbitrap LC-MS (Thermo)	technical_agent				high	False	False		source_precedence:technical_agent	derived
1	PXD014528-Sample-1	cleavage_agent	comment[cleavage agent details]	NT=Lys-C;AC=MS:1001309	derived								legacy_derivation	derived
1	PXD014528-Sample-1	fraction_identifier	comment[fraction identifier]	1	experimental_design_agent		LLM_ONLY	0.5	high	False	False		source_precedence:experimental_design_agent	derived
1	PXD014528-Sample-1	technical_replicate	comment[technical replicate]	1	derived								fallback	not_assessed
1	PXD014528-Sample-1	factor_value	factor value[experimental design]	ESC state (2iL, SL, EPI) and transition time points (Day 1, Day 3, Day 7)	experimental_design_agent	the forward proteome (included 2iL, SLd1, SLd3, SLd7, SL, and EPI samples) and the reverse transition (that included SL, 2iLd1, 2iLd3, 2iLd7, and 2iL samples)	LLM_ONLY	0.5	high	False	False		source_precedence:experimental_design_agent	derived
1	PXD014528-Sample-1	reduction_reagent	comment[reduction reagent]	dithiothreitol	derived								legacy_derivation	derived
1	PXD014528-Sample-1	ms2_analyzer	comment[ms2 mass analyzer]	orbitrap	derived								legacy_derivation	derived
1	PXD014528-Sample-1	data_file	comment[data file]	20141022_Q1_SA_YaAt_2i_FCS-Epi_6B.raw	derived								legacy_derivation	derived
1	PXD014528-Sample-1	sdrf_version	comment[sdrf version]	v1.1.0	derived								legacy_derivation	derived
1	PXD014528-Sample-1	annotation_tool	comment[sdrf annotation tool]	HAMLET-agentic v0.1.0	derived								legacy_derivation	derived
2	PXD014528-Sample-2	source_name	source name	PXD014528-Sample-2	derived								legacy_derivation	derived
