"paper_id","source","mode","agent","annotation_type","extracted_value","all_values_for_field","verdict","type_mismatch","correct_type","value_correct","value_complete","hallucination","technical_origin","inference","error_category","issue_summary","corrected_value"
"PXD012203","","strict","Biological","age","68.0 ± 2.0","68.0 ± 2.0","high","False","","True","True","False","False","","correct_explicit","TYPE CHECK: The candidate value is a numeric age with a standard deviation, which fits the definition of the age field.
SOURCE CHECK: The value is explicitly stated in the results section as the age of the women AD patients whose brain proteomes were analyzed by iTRAQ mass spectrometry.
TRUTH CHECK: The value ""68.0 ± 2.0"" correctly matches the age reported for the early-onset AD group in the paper.
COMPLETENESS CHECK: While the paper mentions multiple age groups (early-onset AD, late-onset AD, and controls), the field definition states that a single reported value matching a time point used for the MS sample is complete.

TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD012203","","strict","Biological","disease","alzheimer’s disease, healthy","alzheimer’s disease, healthy","high","False","","True","True","False","False","","correct_explicit","TYPE CHECK: The candidate value contains disease states (""alzheimer’s disease"") and a healthy control state (""healthy""), which fits the field definition.
SOURCE CHECK: The values are explicitly mentioned in the text as the groups analyzed by LC-MS/MS (iTRAQ and label-free proteomics) using human brain tissues.
TRUTH CHECK: The paper explicitly compares ""AD patients"" (Alzheimer's disease) with ""non-demented controls"" (healthy).
COMPLETENESS CHECK: The full set covers both the disease group and the control group described in the study.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD012203","","strict","Biological","organ","medial frontal gyrus","medial frontal gyrus","high","False","","True","True","False","False","","correct_explicit","TYPE CHECK: The candidate value ""medial frontal gyrus"" is a specific anatomical region of the brain, which fits the definition of an organ/tissue.
SOURCE CHECK: The value is explicitly mentioned in the ""Results"" and ""Methods"" sections as the source of the brain tissue samples used for both the iTRAQ and label-free LC-MS/MS proteomics experiments.
TRUTH CHECK: The paper states, ""We explored the human brain proteome of medial frontal gyrus..."" and ""Frozen brain samples of the medial frontal gyrus from AD patients and age-matched controls were obtained..."".
COMPLETENESS CHECK: The full set of extracted values contains only this value, which accurately and exhaustively describes the tissue source for the MS samples.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD012203","","strict","Biological","species","Homo sapiens","Homo sapiens","high","False","","True","True","False","False","","correct_explicit","TYPE CHECK: The candidate value is a scientific name for a species, which matches the field definition.
SOURCE CHECK: The paper explicitly mentions ""human brain tissues"" and ""UniProt human database"" in the context of the MS experiments.
TRUTH CHECK: The samples are derived from human patients and controls, making ""Homo sapiens"" factually correct.
COMPLETENESS CHECK: The full set contains the only species involved in the study.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD012203","","strict","ExperimentalDesign","factor_value","alzheimer’s disease, healthy","alzheimer’s disease, healthy","high","False","","True","True","False","False","","correct_explicit","TYPE CHECK: The candidate value describes the disease states (AD and healthy) being compared, which is the correct category for a factor_value.
SOURCE CHECK: These values are explicitly mentioned in the abstract (""healthy and AD individuals"") and results (""AD patients with their age-matched non-demented controls"").
TRUTH CHECK: The values are factually correct as the study compares Alzheimer's disease patients against healthy/non-demented controls.
COMPLETENESS CHECK: The full set captures the primary disease contrast, although the paper further subdivides AD into ""early-onset"" and ""late-onset""; however, the general contrast is accurately represented.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD012203","","strict","ExperimentalDesign","fractions","1","","low","False","","False","False","False","False","","wrong_value","TYPE CHECK: The candidate value is a numeric count, which is the correct type for the number of fractions.
SOURCE CHECK: The paper explicitly states that ""sixty fractions were collected using an automated fraction collector"" during the iTRAQ experiment.
TRUTH CHECK: The candidate value ""1"" is incorrect because the text explicitly mentions 60 fractions.
COMPLETENESS CHECK: The full set contains only ""1"", which fails to capture the 60 fractions described in the text.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: no
VALUE_COMPLETE: no
HALLUCINATED: no
VERDICT: low
CORRECTED_VALUE: 60","60"
"PXD012203","","strict","ExperimentalDesign","replicates","1","","low","False","","False","False","False","False","","wrong_value","TYPE CHECK: The candidate value is a numeric count, which is the correct category for the replicates field.
SOURCE CHECK: The paper explicitly mentions ""three iTRAQ replicates"" and ""three biological replicates of each individual AD patients"" in the results section.
TRUTH CHECK: The candidate value ""1"" is factually incorrect as the paper explicitly states that replicates were performed.
COMPLETENESS CHECK: The full set of extracted values [""1""] is incomplete and incorrect.

TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: no
VALUE_COMPLETE: no
HALLUCINATED: no
VERDICT: low
CORRECTED_VALUE: 3","3"
"PXD012203","","strict","ExperimentalDesign","technical_replicates","1","1","high","False","","True","True","False","False","","correct_explicit","TYPE CHECK: The candidate value is a numeric count, which is the correct type for technical replicates.
SOURCE CHECK: The paper does not explicitly mention technical replicates; therefore, the safe default of ""1"" is applied.
TRUTH CHECK: In the absence of explicit mention of technical replicates, ""1"" is the correct default value.
COMPLETENESS CHECK: The full set contains only the default value, which is complete given the text.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD012203","","strict","Technical","acquisition_method","data-dependent acquisition","data-dependent acquisition","high","False","","True","True","False","False","","correct_explicit","TYPE CHECK: The candidate value is a valid acquisition scheme name.
SOURCE CHECK: The paper describes a ""Q-Exactive"" instrument using ""Dynamic exclusion"" and selecting the ""10 most intense ions"" for fragmentation, which is the hallmark of a data-dependent acquisition (DDA) scheme.
TRUTH CHECK: While the literal phrase ""data-dependent acquisition"" is not written, the described parameters (top 10 most intense ions, dynamic exclusion) explicitly define a DDA workflow.
COMPLETENESS CHECK: The full set contains this single value, which accurately describes the acquisition method used.

TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD012203","","strict","Technical","cleavage_agent","Trypsin","Trypsin","high","False","","True","True","False","False","","correct_explicit","TYPE CHECK: The candidate value ""Trypsin"" is a protease used for protein digestion, which matches the field definition.
SOURCE CHECK: The paper explicitly mentions ""protein digestion with sequencing grade modified trypsin (Promega, Madison, WI)"" in the methods section.
TRUTH CHECK: The value is factually correct as stated in the text.
COMPLETENESS CHECK: The full set of extracted values contains only ""Trypsin"", which is the only cleavage agent mentioned in the paper.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
