pxd	data_file	category	assessed_entities	gold_entities	matched_entities	assessed_only_entities	gold_only_entities	precision	recall	f1
PXD000652	HV_map_B1.raw	Biological	3	3	2	1	1	0.666667	0.666667	0.666667
PXD000652	HV_map_B1.raw	Technical	8	9	5	3	4	0.625000	0.555556	0.588235
PXD000652	HV_map_B1.raw	ExperimentalDesign	5	2	2	3	0	0.400000	1.000000	0.571429
PXD000652	HV_map_B10.raw	Biological	3	3	2	1	1	0.666667	0.666667	0.666667
PXD000652	HV_map_B10.raw	Technical	8	9	5	3	4	0.625000	0.555556	0.588235
PXD000652	HV_map_B10.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD000652	HV_map_B11.raw	Biological	3	3	2	1	1	0.666667	0.666667	0.666667
PXD000652	HV_map_B11.raw	Technical	8	9	5	3	4	0.625000	0.555556	0.588235
PXD000652	HV_map_B11.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD000652	HV_map_B12.raw	Biological	3	3	2	1	1	0.666667	0.666667	0.666667
PXD000652	HV_map_B12.raw	Technical	8	9	5	3	4	0.625000	0.555556	0.588235
PXD000652	HV_map_B12.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD000652	HV_map_B13.raw	Biological	3	3	2	1	1	0.666667	0.666667	0.666667
PXD000652	HV_map_B13.raw	Technical	8	9	5	3	4	0.625000	0.555556	0.588235
PXD000652	HV_map_B13.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD000652	HV_map_B14.raw	Biological	3	3	2	1	1	0.666667	0.666667	0.666667
PXD000652	HV_map_B14.raw	Technical	8	9	5	3	4	0.625000	0.555556	0.588235
PXD000652	HV_map_B14.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD000652	HV_map_B15.raw	Biological	3	3	2	1	1	0.666667	0.666667	0.666667
PXD000652	HV_map_B15.raw	Technical	8	9	5	3	4	0.625000	0.555556	0.588235
PXD000652	HV_map_B15.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD000652	HV_map_B16.raw	Biological	3	3	2	1	1	0.666667	0.666667	0.666667
PXD000652	HV_map_B16.raw	Technical	8	9	5	3	4	0.625000	0.555556	0.588235
PXD000652	HV_map_B16.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD000652	HV_map_B17.raw	Biological	3	3	2	1	1	0.666667	0.666667	0.666667
PXD000652	HV_map_B17.raw	Technical	8	9	5	3	4	0.625000	0.555556	0.588235
PXD000652	HV_map_B17.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD000652	HV_map_B18.raw	Biological	3	3	2	1	1	0.666667	0.666667	0.666667
PXD000652	HV_map_B18.raw	Technical	8	9	5	3	4	0.625000	0.555556	0.588235
PXD000652	HV_map_B18.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD000652	HV_map_B19.raw	Biological	3	3	2	1	1	0.666667	0.666667	0.666667
PXD000652	HV_map_B19.raw	Technical	8	9	5	3	4	0.625000	0.555556	0.588235
PXD000652	HV_map_B19.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD000652	HV_map_B2.raw	Biological	3	3	2	1	1	0.666667	0.666667	0.666667
PXD000652	HV_map_B2.raw	Technical	8	9	5	3	4	0.625000	0.555556	0.588235
PXD000652	HV_map_B2.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD000652	HV_map_B20.raw	Biological	3	3	2	1	1	0.666667	0.666667	0.666667
PXD000652	HV_map_B20.raw	Technical	8	9	5	3	4	0.625000	0.555556	0.588235
PXD000652	HV_map_B20.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD000652	HV_map_B21.raw	Biological	3	3	2	1	1	0.666667	0.666667	0.666667
PXD000652	HV_map_B21.raw	Technical	8	9	5	3	4	0.625000	0.555556	0.588235
PXD000652	HV_map_B21.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD000652	HV_map_B22.raw	Biological	3	3	2	1	1	0.666667	0.666667	0.666667
PXD000652	HV_map_B22.raw	Technical	8	9	5	3	4	0.625000	0.555556	0.588235
PXD000652	HV_map_B22.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD000652	HV_map_B23.raw	Biological	3	3	2	1	1	0.666667	0.666667	0.666667
PXD000652	HV_map_B23.raw	Technical	8	9	5	3	4	0.625000	0.555556	0.588235
PXD000652	HV_map_B23.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD000652	HV_map_B24.raw	Biological	3	3	2	1	1	0.666667	0.666667	0.666667
PXD000652	HV_map_B24.raw	Technical	8	9	5	3	4	0.625000	0.555556	0.588235
PXD000652	HV_map_B24.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD000652	HV_map_B25.raw	Biological	3	3	2	1	1	0.666667	0.666667	0.666667
PXD000652	HV_map_B25.raw	Technical	8	9	5	3	4	0.625000	0.555556	0.588235
PXD000652	HV_map_B25.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD000652	HV_map_B26.raw	Biological	3	3	2	1	1	0.666667	0.666667	0.666667
PXD000652	HV_map_B26.raw	Technical	8	9	5	3	4	0.625000	0.555556	0.588235
PXD000652	HV_map_B26.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD000652	HV_map_B27.raw	Biological	3	3	2	1	1	0.666667	0.666667	0.666667
PXD000652	HV_map_B27.raw	Technical	8	9	5	3	4	0.625000	0.555556	0.588235
PXD000652	HV_map_B27.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD000652	HV_map_B28.raw	Biological	3	3	2	1	1	0.666667	0.666667	0.666667
PXD000652	HV_map_B28.raw	Technical	8	9	5	3	4	0.625000	0.555556	0.588235
PXD000652	HV_map_B28.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD000652	HV_map_B29ny.raw	Biological	3	3	2	1	1	0.666667	0.666667	0.666667
PXD000652	HV_map_B29ny.raw	Technical	8	9	5	3	4	0.625000	0.555556	0.588235
PXD000652	HV_map_B29ny.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD000652	HV_map_B3.raw	Biological	3	3	2	1	1	0.666667	0.666667	0.666667
