pxd	data_file	category	field	assessed_value	gold_value	normalized_assessed_value	normalized_gold_value	status	match_method	similarity
PXD000652	HV_map_B1.raw	Biological	characteristics[disease]	normal		normal		assessed_only	unmatched	0.000000
PXD000652	HV_map_B1.raw	Biological	characteristics[disease]		uninfected		uninfected	gold_only	unmatched	0.000000
PXD000652	HV_map_B1.raw	Biological	characteristics[organism part]	cerebrospinal fluid, plasma	cerebrospinal fluid	cerebrospinal fluid plasma	cerebrospinal fluid	matched	fuzzy	0.844444
PXD000652	HV_map_B1.raw	Biological	characteristics[organism]	Homo sapiens	Homo sapiens	homo sapiens	homo sapiens	matched	exact_normalized	1.000000
PXD000652	HV_map_B1.raw	Technical	comment[cleavage agent details]		NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)		cv:ms:1001251	gold_only	unmatched	0.000000
PXD000652	HV_map_B1.raw	Technical	comment[dissociation method]	NT=collision-induced dissociation;AC=MS:1000133	AC=MS:1000133;NT=CID	cv:ms:1000133	cv:ms:1000133	matched	cv_accession	1.000000
PXD000652	HV_map_B1.raw	Technical	comment[fragment mass tolerance]	0.7 Da	0.7 Da	0.7 da	0.7 da	matched	exact_normalized	1.000000
PXD000652	HV_map_B1.raw	Technical	comment[instrument]	NT=Orbitrap Velos Pro;AC=MS:1003096	AC=MS:1001742; NT=LTQ Orbitrap Velos	cv:ms:1003096	cv:ms:1001742	matched	fuzzy	0.777778
PXD000652	HV_map_B1.raw	Technical	comment[label]	label free sample	AC=MS:1002038;NT=label free sample	label free sample	cv:ms:1002038	matched	exact_normalized	1.000000
PXD000652	HV_map_B1.raw	Technical	comment[modification parameters]		NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed		cv:unimod:4	gold_only	unmatched	0.000000
PXD000652	HV_map_B1.raw	Technical	comment[modification parameters]		NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M		cv:unimod:35	gold_only	unmatched	0.000000
PXD000652	HV_map_B1.raw	Technical	comment[ms2 mass analyzer]	orbitrap		orbitrap		assessed_only	unmatched	0.000000
