sdrf row	source name	logical field	sdrf header	selected value	selected source	evidence	agent status	agent confidence	judge verdict	judge hallucination	judge type mismatch	judge corrected value	resolution rule	assessment state
1	PXD012068-Sample-1	source_name	source name	PXD012068-Sample-1	derived								legacy_derivation	derived
1	PXD012068-Sample-1	organism	characteristics[organism]	Mus musculus	biological_agent	The MS raw files were analyzed using MaxQuant Software version 1.4.1.2 for peak detection, quantification and peptide identification using a full-length Uniprot Mouse database (April, 2016) and common contaminants such as keratins and enzymes used for digestion as reference.	DISAGREE_TOOL_OUTVOTED	0.85	high	False	False		source_precedence:biological_agent	derived
1	PXD012068-Sample-1	assay_name	assay name	run 1	derived								legacy_derivation	derived
1	PXD012068-Sample-1	technology_type	technology type	proteomic profiling by mass spectrometry	derived								legacy_derivation	derived
1	PXD012068-Sample-1	label	comment[label]	label free sample	technical_agent				high	False	False		source_precedence:technical_agent	derived
1	PXD012068-Sample-1	instrument	comment[instrument]	NT=Q Exactive Plus;AC=MS:1002634	runassessor				high	False	False		source_precedence:runassessor	derived
1	PXD012068-Sample-1	dissociation	comment[dissociation method]	NT=beam-type collision-induced dissociation;AC=MS:1000422	runassessor								source_precedence:runassessor	derived
1	PXD012068-Sample-1	factor_value	factor value[experimental design]	ATP presence (with ATP, without ATP)	experimental_design_agent	Samples without ATP were used as negative control	LLM_ONLY	0.5					source_precedence:experimental_design_agent	derived
1	PXD012068-Sample-1	modification	comment[modification parameters]	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	derived								legacy_derivation	derived
1	PXD012068-Sample-1	modification	comment[modification parameters]	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	derived								legacy_derivation	derived
1	PXD012068-Sample-1	modification	comment[modification parameters]	NT=Replacement of proton by potassium;AC=UNIMOD:530;MT=Variable;TA=D	derived								legacy_derivation	derived
1	PXD012068-Sample-1	precursor_tolerance	comment[precursor mass tolerance]	6.9 ppm	derived								legacy_derivation	derived
1	PXD012068-Sample-1	fragment_tolerance	comment[fragment mass tolerance]	20 ppm	derived								legacy_derivation	derived
1	PXD012068-Sample-1	reduction_reagent	comment[reduction reagent]	dithiothreitol	derived								legacy_derivation	derived
1	PXD012068-Sample-1	ms2_analyzer	comment[ms2 mass analyzer]	orbitrap	derived								legacy_derivation	derived
1	PXD012068-Sample-1	data_file	comment[data file]	20170413_ZH_AB_w_TiO2.raw	derived								legacy_derivation	derived
1	PXD012068-Sample-1	sdrf_version	comment[sdrf version]	v1.1.0	derived								legacy_derivation	derived
1	PXD012068-Sample-1	annotation_tool	comment[sdrf annotation tool]	HAMLET-agentic v2.1.0	derived								legacy_derivation	derived
2	PXD012068-Sample-2	source_name	source name	PXD012068-Sample-2	derived								legacy_derivation	derived
2	PXD012068-Sample-2	organism	characteristics[organism]	Mus musculus	biological_agent	The MS raw files were analyzed using MaxQuant Software version 1.4.1.2 for peak detection, quantification and peptide identification using a full-length Uniprot Mouse database (April, 2016) and common contaminants such as keratins and enzymes used for digestion as reference.	DISAGREE_TOOL_OUTVOTED	0.85	high	False	False		source_precedence:biological_agent	derived
2	PXD012068-Sample-2	assay_name	assay name	run 2	derived								legacy_derivation	derived
2	PXD012068-Sample-2	technology_type	technology type	proteomic profiling by mass spectrometry	derived								legacy_derivation	derived
2	PXD012068-Sample-2	label	comment[label]	label free sample	technical_agent				high	False	False		source_precedence:technical_agent	derived
2	PXD012068-Sample-2	instrument	comment[instrument]	NT=Q Exactive Plus;AC=MS:1002634	runassessor				high	False	False		source_precedence:runassessor	derived
2	PXD012068-Sample-2	dissociation	comment[dissociation method]	NT=beam-type collision-induced dissociation;AC=MS:1000422	runassessor								source_precedence:runassessor	derived
2	PXD012068-Sample-2	factor_value	factor value[experimental design]	ATP presence (with ATP, without ATP)	experimental_design_agent	Samples without ATP were used as negative control	LLM_ONLY	0.5					source_precedence:experimental_design_agent	derived
2	PXD012068-Sample-2	modification	comment[modification parameters]	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	derived								legacy_derivation	derived
2	PXD012068-Sample-2	modification	comment[modification parameters]	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	derived								legacy_derivation	derived
2	PXD012068-Sample-2	modification	comment[modification parameters]	NT=Replacement of proton by potassium;AC=UNIMOD:530;MT=Variable;TA=D	derived								legacy_derivation	derived
2	PXD012068-Sample-2	precursor_tolerance	comment[precursor mass tolerance]	6.9 ppm	derived								legacy_derivation	derived
2	PXD012068-Sample-2	fragment_tolerance	comment[fragment mass tolerance]	20 ppm	derived								legacy_derivation	derived
2	PXD012068-Sample-2	reduction_reagent	comment[reduction reagent]	dithiothreitol	derived								legacy_derivation	derived
2	PXD012068-Sample-2	ms2_analyzer	comment[ms2 mass analyzer]	orbitrap	derived								legacy_derivation	derived
2	PXD012068-Sample-2	data_file	comment[data file]	20170413_ZH_AB_wo_TiO2.raw	derived								legacy_derivation	derived
2	PXD012068-Sample-2	sdrf_version	comment[sdrf version]	v1.1.0	derived								legacy_derivation	derived
2	PXD012068-Sample-2	annotation_tool	comment[sdrf annotation tool]	HAMLET-agentic v2.1.0	derived								legacy_derivation	derived
