"paper_id","source","mode","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD003668","","strict","Biological","cell_line","cell_line","OVKATE, SNU119, JHOS4, OVCAR3, COV318, OVSAHO, KURAMOCHI, CAOV3, OVCA433, JHOS2, PEO1, PEO4, OVCAR5, ME180, ME180C13, OVISE, IGROV1, SKOV3IP1, IOSE-397, IOSE-7576, HEYA8, DOV13, 59M, TOV112D, TOV112DR, A2780, TYKNU","True"
"PXD003668","","strict","Biological","cell_type","cell_type","epithelial cell","True"
"PXD003668","","strict","Biological","disease","disease","high-grade serous ovarian cancer","True"
"PXD003668","","strict","Biological","organ","organ","ovary, fallopian tube","True"
"PXD003668","","strict","Biological","species","species","Homo sapiens","True"
"PXD003668","","strict","ExperimentalDesign","factor_value","factor_value","sample type (HGSOC tumour, OvCa cell line, IOSE, FTEC), cell line category (epithelial, clear cell, mesenchymal) | high-grade serous ovarian cancer","True"
"PXD003668","","strict","ExperimentalDesign","fractions","fractions","1","True"
"PXD003668","","strict","ExperimentalDesign","replicates","replicates","3","True"
"PXD003668","","strict","ExperimentalDesign","technical_replicates","technical_replicates","3","True"
"PXD003668","","strict","Technical","acquisition_method","acquisition_method","data-dependent acquisition","True"
"PXD003668","","strict","Technical","alkylation_reagent","alkylation_reagent","iodoacetamide","True"
"PXD003668","","strict","Technical","cleavage_agent","cleavage_agent","Lys-C","True"
"PXD003668","","strict","Technical","fragment_mass_tolerance","fragment_mass_tolerance","12 ppm","True"
"PXD003668","","strict","Technical","fragmentation","fragmentation","beam-type collision-induced dissociation","True"
"PXD003668","","strict","Technical","instrument","instrument","Q Exactive, Q Exactive HF","True"
"PXD003668","","strict","Technical","label","label","label free","True"
"PXD003668","","strict","Technical","mass_analyzer","mass_analyzer","orbitrap","True"
"PXD003668","","strict","Technical","modification","modification","Carbamidomethyl (C) | iTRAQ4plex (K) | Oxidation (M)","True"
"PXD003668","","strict","Technical","precursor_mass_tolerance","precursor_mass_tolerance","7 ppm","True"
"PXD003668","","strict","Technical","reduction_reagent","reduction_reagent","dithiothreitol","True"
