"paper_id","source","mode","agent","annotation_type","extracted_value","all_values_for_field","verdict","type_mismatch","correct_type","value_correct","value_complete","hallucination","technical_origin","inference","error_category","issue_summary","corrected_value"
"PXD060381","hamlet_raw","strict","Biological","cell_line","ASC52telo","ASC52telo","high","False","","True","True","False","False","","correct_explicit","TYPE CHECK: The candidate value is a specific name of an immortalized cell line, which matches the field definition.
SOURCE CHECK: The paper explicitly states that ASC52telo cells were used to generate the MSC-derived extracellular vesicles (EVs) which were then ""analyzed by mass spectrometry"".
TRUTH CHECK: The value is factually correct as the source of the biological material (EVs) analyzed in the proteomics experiment.
COMPLETENESS CHECK: The full set contains the only cell line used to produce the MS samples described in the paper.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD060381","hamlet_raw","strict","Biological","cell_type","mesenchymal stem cell","mesenchymal stem cell","high","False","","True","True","False","False","","correct_explicit","TYPE CHECK: The candidate value ""mesenchymal stem cell"" is a correct category for the cell_type field.
SOURCE CHECK: The value is explicitly mentioned in the text; the MS analysis was performed on EVs derived from ""ASC52telo cells"", which the paper explicitly defines as an ""immortalized human adipose derived mesenchymal stem cell line"".
TRUTH CHECK: The value is factually correct as the source of the EVs analyzed by mass spectrometry.
COMPLETENESS CHECK: The full set contains the only relevant cell type for the MS sample.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD060381","hamlet_raw","strict","Biological","disease","normal","normal","high","False","","True","True","False","False","","correct_explicit","TYPE CHECK: The candidate value ""normal"" is a valid category for the disease field.
SOURCE CHECK: The MS experiment analyzed extracellular vesicles (EVs) derived from the ASC52telo cell line; this is a research cell line used to study the effect of TSG-6 activation, not a disease-model study.
TRUTH CHECK: Since the study is not comparing disease states but rather genetic modifications (TSG-6 activation vs control) in a standard immortalized cell line, ""normal"" is a correct safe default.
COMPLETENESS CHECK: The full set contains only ""normal"", which is sufficient for a study without a specific disease focus.

TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD060381","hamlet_raw","strict","Biological","organ","adipose","adipose","high","False","","True","True","False","False","","correct_explicit","TYPE CHECK: The candidate value ""adipose"" refers to a tissue/organ of origin, which matches the field definition.
SOURCE CHECK: The MS sample was derived from EVs produced by ASC52telo cells, which the text explicitly describes as an ""adipose derived mesenchymal stem cell line"".
TRUTH CHECK: The value is factually correct as the cells used to generate the MS samples are adipose-derived.
COMPLETENESS CHECK: The full set contains the only relevant tissue of origin for the MS samples.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD060381","hamlet_raw","strict","Biological","species","Homo sapiens","Homo sapiens","high","False","","True","True","False","False","","correct_explicit","TYPE CHECK: The candidate value is a scientific name for a species, which matches the field definition.
SOURCE CHECK: The paper explicitly mentions ""human MSC line"" and ""human IVD cells,"" and the MS analysis used the ""human UniProt database.""
TRUTH CHECK: The biological material analyzed by mass spectrometry (EVs from human MSCs) is indeed from Homo sapiens.
COMPLETENESS CHECK: The full set contains the only species involved in the MS experiment.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD060381","hamlet_raw","strict","ExperimentalDesign","factor_value","TSG-6 activated vs control","TSG-6 activated vs control","high","False","","True","True","False","False","","correct_explicit","TYPE CHECK: The candidate value describes an experimental contrast/comparison, which is a valid format for a factor_value.
SOURCE CHECK: The contrast refers to the MS experiment where EV proteomic contents were analyzed for ""TSG-6 activated EVs vs control EVs"".
TRUTH CHECK: The paper explicitly compares ""TSG-6 activated"" samples against ""controls"" (specifically NTC/non-targeting controls) in the proteomics analysis.
COMPLETENESS CHECK: The full set captures the primary experimental contrast described for the proteomics study.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD060381","hamlet_raw","strict","ExperimentalDesign","fractions","1","1","high","False","","True","True","False","False","","correct_explicit","TYPE CHECK: The candidate value is a numeric count, which is the correct category for the number of fractions.
SOURCE CHECK: The paper describes the sample preparation (S-Trap microcolumns, trypsin digestion) and LC-MS/MS analysis, but does not mention any offline fractionation step.
TRUTH CHECK: Since no fractionation is mentioned, the safe default of ""1"" is correct.
COMPLETENESS CHECK: The full set of extracted values is exhaustive as no fractionation occurred.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD060381","hamlet_raw","strict","ExperimentalDesign","replicates","3","3","high","False","","True","True","False","False","","correct_explicit","TYPE CHECK: The candidate value is a numeric count, which is the correct category for the replicates field.
SOURCE CHECK: The paper explicitly states ""n = 3"" for the EV pellets used in the mass spectrometric analysis (""EV pellets from WT, NTC and TSG-6 MSCs were collected as described above and resuspended in 100 µl PBS (n = 3)"").
TRUTH CHECK: The value ""3"" is factually correct based on the provided text.
COMPLETENESS CHECK: The full set of extracted values contains the single correct number of biological replicates for the MS experiment.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD060381","hamlet_raw","strict","Other","collision_energy","25%","25%","high","False","","True","True","False","False","","correct_explicit","TYPE CHECK: The candidate value is a percentage, which is a correct format for collision energy.
SOURCE CHECK: The value is explicitly stated in the ""Mass Spectrometric Analysis of EVs"" section: ""HCD collision energy was maintained at 25%"".
TRUTH CHECK: The value matches the text exactly.
COMPLETENESS CHECK: The full set contains the only collision energy value mentioned in the paper.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD060381","hamlet_raw","strict","Other","developmental_stage","adult","adult","high","False","","True","True","False","False","","correct_explicit","TYPE CHECK: The candidate value ""adult"" is a valid category for the developmental_stage field.
SOURCE CHECK: The value is reasonably inferable from the paper text, which describes the source of the IVD cells as ""patients undergoing spinal surgery due to disc herniation or DDD,"" conditions typically associated with adults.
TRUTH CHECK: The value is factually correct based on the clinical context of the donors.
COMPLETENESS CHECK: The full set of extracted values is complete as it captures the developmental stage of the human subjects.

TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD060381","hamlet_raw","strict","Other","experimental_design","treated vs control","treated vs control","high","False","","True","True","False","False","","correct_explicit","TYPE CHECK: The candidate value ""treated vs control"" is one of the allowed categorical labels for the experimental_design field.
SOURCE CHECK: The paper describes a proteomics experiment comparing EV pellets from ""WT, NTC and TSG-6 MSCs"" (where TSG-6 MSCs are the CRISPR-activated/treated group and NTC/WT are controls).
TRUTH CHECK: The study compares a genetically modified (treated) group against control groups to identify differentially expressed proteins, which fits the ""treated vs control"" category.
COMPLETENESS CHECK: The full set contains this single value, which accurately captures the primary design of the proteomics experiment.

TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD060381","hamlet_raw","strict","Other","material_type","cell line","cell line | cell culture","high","False","","True","True","False","False","","correct_explicit","TYPE CHECK: The candidate value ""cell line"" is a valid category for the material_type field.
SOURCE CHECK: The MS experiment analyzed extracellular vesicles (EVs) derived from the ASC52telo cell line.
TRUTH CHECK: While the MS analysis was performed on the EVs, the source material for those EVs is the ASC52telo immortalized human MSC cell line. However, the actual material processed by the MS was the EV pellet.
COMPLETENESS CHECK: The full set of extracted values includes both the source (cell line) and the specific material analyzed (extracellular vesicles).

TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD060381","hamlet_raw","strict","Other","material_type","cell culture","cell line | cell culture","high","False","","True","True","False","False","","correct_explicit","TYPE CHECK: The candidate value ""cell culture"" is an acceptable general synonym for ""cell line"" or ""primary cells"" as per the field definition.
SOURCE CHECK: The MS experiment analyzed extracellular vesicles (EVs) derived from the ASC52telo cell line, which is a cultured human MSC line.
TRUTH CHECK: The material used for the MS analysis was derived from a cell culture system.
COMPLETENESS CHECK: The full set [""cell line"", ""cell culture""] is exhaustive as it correctly identifies the broad category and the specific nature of the source material.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD060381","hamlet_raw","strict","Other","number_of_samples","9","9","high","False","","True","True","False","False","","correct_explicit","TYPE CHECK: The candidate value is a numeric count, which is the correct type for the number_of_samples field.
SOURCE CHECK: The value is inferable from the ""Mass Spectrometric Analysis of EVs"" section, which states that EV pellets from three groups (WT, NTC, and TSG-6 MSCs) were collected with n=3 for each.
TRUTH CHECK: The arithmetic sum of 3 groups × 3 replicates per group equals 9.
COMPLETENESS CHECK: The full set of extracted values (9) covers all samples processed for the mass spectrometry experiment described.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD060381","hamlet_raw","strict","Other","ptm","Ox(M)","Ox(M)","high","False","","True","True","False","False","","correct_explicit","TYPE CHECK: The candidate value ""Ox(M)"" refers to a post-translational modification (oxidation of methionine), which matches the field definition.
SOURCE CHECK: The value is explicitly mentioned in the ""Mass Spectrometric Analysis of EVs"" section under the parameters for precursor ion generation (""up to 1 variable modification for Ox(M)"").
TRUTH CHECK: The value is factually correct as it is the specific modification searched for during the database analysis of the MS data.
COMPLETENESS CHECK: The full set contains the only modification explicitly mentioned as being searched for in the proteomics analysis.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD060381","hamlet_raw","strict","Technical","acquisition_method","DIA","DIA","high","False","","True","True","False","False","","correct_explicit","TYPE CHECK: The candidate value ""DIA"" is a valid MS acquisition scheme.
SOURCE CHECK: The value is explicitly stated in the ""Mass Spectrometric Analysis of EVs"" section, describing the Orbitrap Astral operation.
TRUTH CHECK: The paper explicitly states, ""The Orbitrap Astral was operated in data-independent acquisition (DIA) mode.""
COMPLETENESS CHECK: The full set contains the only acquisition method mentioned for the MS experiment.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD060381","hamlet_raw","strict","Technical","alkylation_reagent","iodoacetamide","iodoacetamide","high","False","","True","True","False","False","","correct_explicit","TYPE CHECK: The candidate value ""iodoacetamide"" is a chemical used for cysteine alkylation, which matches the field definition.
SOURCE CHECK: The value is explicitly mentioned in the ""Mass Spectrometric Analysis of EVs"" section: ""Next, samples were treated with 10 mM of iodoacetamide in the dark for 30 min at room temperature.""
TRUTH CHECK: The value is factually correct as stated in the text.
COMPLETENESS CHECK: The full set contains the only alkylation reagent mentioned in the paper.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD060381","hamlet_raw","strict","Technical","cleavage_agent","trypsin","trypsin","high","False","","True","True","False","False","","correct_explicit","TYPE CHECK: The candidate value ""trypsin"" is a protease, which matches the definition of a cleavage agent.
SOURCE CHECK: The value is explicitly mentioned in the ""Mass Spectrometric Analysis of EVs"" section (""Proteins were digested overnight at 37 °C with trypsin"").
TRUTH CHECK: The value is factually correct as stated in the text.
COMPLETENESS CHECK: The full set contains ""trypsin"", which is the only cleavage agent mentioned in the paper.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD060381","hamlet_raw","strict","Technical","fragmentation","HCD","HCD","high","False","","True","True","False","False","","correct_explicit","TYPE CHECK: The candidate value ""HCD"" is a standard fragmentation method, which matches the field definition.
SOURCE CHECK: The value is explicitly mentioned in the ""Mass Spectrometric Analysis of EVs"" section (""HCD collision energy was maintained at 25%"").
TRUTH CHECK: The paper confirms that HCD was used for the MS/MS analysis of the EV samples.
COMPLETENESS CHECK: The full set contains ""HCD"", which is the only fragmentation method described in the text.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD060381","hamlet_raw","strict","Technical","instrument","Orbitrap Astral","Orbitrap Astral","high","False","","True","True","False","False","","correct_explicit","TYPE CHECK: The candidate value is a mass spectrometer model, which matches the field definition.
SOURCE CHECK: The value is explicitly mentioned in the ""Mass Spectrometric Analysis of EVs"" section as the instrument used for the proteomics experiment.
TRUTH CHECK: The value ""Orbitrap Astral"" is factually correct according to the text.
COMPLETENESS CHECK: The full set contains the only mass spectrometer mentioned for the analysis.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD060381","hamlet_raw","strict","Technical","label","label-free","label-free","high","False","","True","True","False","False","","correct_explicit","TYPE CHECK: The candidate value ""label-free"" is a valid category for the label field.
SOURCE CHECK: The paper does not mention any isobaric, metabolic, or chemical labeling (such as TMT, SILAC, or dimethyl) for the mass spectrometry analysis of EVs.
TRUTH CHECK: Since no labeling method is described, ""label-free"" is the correct safe default.
COMPLETENESS CHECK: The full set contains only this value, which is exhaustive for this experiment.

TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD060381","hamlet_raw","strict","Technical","mass_analyzer","Orbitrap","Orbitrap","high","False","","True","True","False","False","","correct_explicit","TYPE CHECK: The candidate value ""Orbitrap"" is a correct category for a mass analyzer.
SOURCE CHECK: The value is present in the paper text, specifically in the ""Mass Spectrometric Analysis of EVs"" section, which describes the actual MS experiment.
TRUTH CHECK: The paper explicitly mentions an ""Orbitrap Astral mass spectrometer"" and that ""MS1 scans [were] conducted in the Orbitrap"".
COMPLETENESS CHECK: The full set contains the only mass analyzer mentioned for the MS analysis.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD060381","hamlet_raw","strict","Technical","reduction_reagent","dithiothreitol","dithiothreitol","high","False","","True","True","False","False","","correct_explicit","TYPE CHECK: The candidate value ""dithiothreitol"" is a chemical used to reduce disulfide bonds, which matches the field definition.
SOURCE CHECK: The value is explicitly mentioned in the ""Mass Spectrometric Analysis of EVs"" section (""...treated with dithiothreitol (2 mM)..."") as part of the sample preparation for the MS experiment.
TRUTH CHECK: The value is factually correct as stated in the text.
COMPLETENESS CHECK: The full set contains the only reduction reagent mentioned in the paper.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
