"paper_id","source","mode","agent","annotation_type","extracted_value","all_values_for_field","verdict","type_mismatch","correct_type","value_correct","value_complete","hallucination","technical_origin","inference","error_category","issue_summary","corrected_value"
"PXD060381","human_annotation","inference","Biological","cell_line","ASC52telo","ASC52telo","high","False","","True","True","False","False","False","correct_explicit","TYPE CHECK: The candidate value is a named immortalized cell line, which matches the field definition.
SOURCE CHECK: The paper explicitly states that ASC52telo cells were used to generate the MSC-EVs, and the ""Mass Spectrometric Analysis of EVs"" section confirms that EV pellets from these MSCs (WT, NTC, and TSG-6) were the samples analyzed by mass spectrometry.
TRUTH CHECK: The value is factually correct as per the ""Human MSC Culture"" section.
COMPLETENESS CHECK: The full set contains the only cell line used to produce the samples analyzed by MS.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
INFERENCE: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD060381","human_annotation","inference","Biological","cell_type","mesenchymal stem cells","mesenchymal stem cells","high","False","","True","True","False","False","False","correct_explicit","TYPE CHECK: The candidate value ""mesenchymal stem cells"" describes a cell lineage/type, which matches the field definition.
SOURCE CHECK: The paper explicitly states that the MS analysis was performed on EVs derived from ""ASC52telo cells, an hTERT immortalized human adipose derived mesenchymal stem cell line"".
TRUTH CHECK: The value is factually correct as the source cells for the analyzed EVs are mesenchymal stem cells (MSCs).
COMPLETENESS CHECK: The full set contains the only relevant cell type for the MS sample described in the paper.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
INFERENCE: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD060381","human_annotation","inference","Biological","disease","degenerative disc disease","","low","False","","False","False","False","False","False","wrong_value","TYPE CHECK: The candidate value ""degenerative disc disease"" is a disease state, which matches the field definition.
SOURCE CHECK: The value is present in the text (""patients undergoing spinal surgery due to disc herniation or DDD""), but it refers to the source of the IVD cells used for in vitro biological assays, NOT the material analyzed by mass spectrometry. The MS analysis was performed on extracellular vesicles (EVs) derived from the ASC52telo cell line.
TRUTH CHECK: While the paper mentions DDD in the context of the IVD cells, it is factually incorrect to assign this disease state to the MS sample (the MSC-derived EVs).
COMPLETENESS CHECK: The full set of extracted values is incorrect because it includes a disease state from an unrelated assay and a treatment condition (""IL-1β pre-stimulation"") which is not a disease.

TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: no
VALUE_COMPLETE: no
HALLUCINATED: no
INFERENCE: no
VERDICT: low
CORRECTED_VALUE: healthy","healthy"
"PXD060381","human_annotation","inference","Biological","disease","IL-1β pre-stimulation","","low","True","factor_value","False","False","False","False","False","type_mismatch","TYPE CHECK: No, the candidate value is a treatment/stimulation condition, not a disease state or diagnosis.
SOURCE CHECK: The value is present in the text, but it describes a stimulation applied to IVD cells in a functional assay, not the disease state of the material analyzed by mass spectrometry.
TRUTH CHECK: The mass spectrometry was performed on extracellular vesicles (EVs) derived from an immortalized MSC line (ASC52telo), not on the IL-1β stimulated IVD cells.
COMPLETENESS CHECK: The full set includes a disease state (""degenerative disc disease"") and a treatment condition; however, the treatment condition is a type mismatch for this field.
TYPE_CORRECT: no
CORRECT_TYPE_NAME: factor_value
VALUE_CORRECT: no
VALUE_COMPLETE: no
HALLUCINATED: no
INFERENCE: no
VERDICT: low
CORRECTED_VALUE: NONE",""
"PXD060381","human_annotation","inference","Biological","species","9606 (Homo sapiens)","9606 (Homo sapiens)","high","False","","True","True","False","False","False","correct_explicit","TYPE CHECK: The candidate value is a species identifier (Taxonomy ID and scientific name), which matches the field definition.
SOURCE CHECK: The paper explicitly mentions ""human MSC line"", ""human IVD cells"", and the use of the ""human UniProt database"" for MS analysis.
TRUTH CHECK: The value ""Homo sapiens"" is factually correct for the human samples analyzed.
COMPLETENESS CHECK: The full set contains the only species involved in the proteomics experiment.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
INFERENCE: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD060381","human_annotation","inference","ExperimentalDesign","replicates","3","3","high","False","","True","True","False","False","False","correct_explicit","TYPE CHECK: The candidate value is a numeric count, which matches the definition for the replicates field.
SOURCE CHECK: The paper explicitly states ""EV pellets from WT, NTC and TSG-6 MSCs were collected as described above and resuspended in 100 µl PBS (n = 3)"" in the Mass Spectrometric Analysis of EVs section.
TRUTH CHECK: The value ""3"" is factually correct as it matches the reported number of biological replicates for the MS samples.
COMPLETENESS CHECK: The full set contains the single correct value reported for the biological replicates of the proteomics experiment.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
INFERENCE: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD060381","human_annotation","inference","Other","collision_energy","25%","25%","high","False","","True","True","False","False","False","correct_explicit","TYPE CHECK: The candidate value is a percentage, which is a standard way to report normalized collision energy.
SOURCE CHECK: The value is explicitly stated in the ""Mass Spectrometric Analysis of EVs"" section: ""HCD collision energy was maintained at 25%"".
TRUTH CHECK: The value matches the text exactly.
COMPLETENESS CHECK: The full set contains the only collision energy value mentioned in the paper.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
INFERENCE: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD060381","human_annotation","inference","Other","material_type","cell line","cell line | extracellular vesicles","high","False","","True","True","False","False","False","correct_explicit","TYPE CHECK: The candidate value ""cell line"" is a valid category for the material_type field.
SOURCE CHECK: The MS experiment analyzed extracellular vesicles (EVs) derived from ASC52telo cells, which is explicitly described as an ""immortalized human adipose derived mesenchymal stem cell line"".
TRUTH CHECK: While the material actually injected into the MS was the EV pellet, the source material is a cell line. However, the primary material analyzed by MS was the EVs themselves.
COMPLETENESS CHECK: The full set of extracted values includes ""cell line"", ""extracellular vesicles"", and ""MSC-derived extracellular vesicles"". Together, these cover both the source (cell line) and the actual analyzed material (EVs).

TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
INFERENCE: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD060381","human_annotation","inference","Other","material_type","extracellular vesicles","cell line | extracellular vesicles","high","False","","True","True","False","False","False","correct_explicit","TYPE CHECK: The candidate value ""extracellular vesicles"" describes the biological material analyzed, although it is a specific entity rather than one of the broad category labels listed in the definition (e.g., ""biofluid"").
SOURCE CHECK: The paper explicitly states that ""EV proteomic contents were analyzed by mass spectrometry"" and describes the collection of MSC-derived EVs for this purpose.
TRUTH CHECK: It is factually correct that extracellular vesicles (EVs) were the material analyzed by MS.
COMPLETENESS CHECK: The full set of extracted values includes ""cell line"", ""extracellular vesicles"", and ""MSC-derived extracellular vesicles""; while ""cell line"" refers to the source of the EVs, the EVs themselves are the actual MS sample.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
INFERENCE: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD060381","human_annotation","inference","Other","material_type","MSC-derived extracellular vesicles","cell line | extracellular vesicles","low","True","","False","True","False","False","False","type_mismatch","TYPE CHECK: The candidate value describes the specific biological entity analyzed, but the field definition requires a ""Broad material class"" (e.g., ""biofluid"", ""cell line"").
SOURCE CHECK: The value is present in the text; the MS analysis was performed on ""EV pellets from WT, NTC and TSG-6 MSCs"".
TRUTH CHECK: The value is factually correct regarding what was analyzed, but it is a specific sample description rather than a broad category.
COMPLETENESS CHECK: The full set includes ""cell line"" and ""extracellular vesicles"", which are broader categories, but ""MSC-derived extracellular vesicles"" is a specific instance.
TYPE_CORRECT: no
CORRECT_TYPE_NAME: material_type
VALUE_CORRECT: no
VALUE_COMPLETE: yes
HALLUCINATED: no
INFERENCE: no
VERDICT: low
CORRECTED_VALUE: biofluid","biofluid"
