"paper_id","source","mode","agent","annotation_type","extracted_value","all_values_for_field","verdict","type_mismatch","correct_type","value_correct","value_complete","hallucination","technical_origin","repository_origin","inference","error_category","issue_summary","corrected_value"
"PXD002086","","strict","Biological","disease","colon and rectal cancer","colon and rectal cancer","high","False","","True","True","False","False","","","correct_explicit","TYPE CHECK: The candidate value is a disease diagnosis, which matches the field definition.
SOURCE CHECK: The value is explicitly stated in the title (""Proteogenomic characterization of human colon and rectal cancer"") and abstract (""analyzed proteomes of colon and rectal tumors"").
TRUTH CHECK: The value is factually correct as the study focuses on these specific cancers.
COMPLETENESS CHECK: The full set of extracted values covers the primary disease focus of the study.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD002086","","strict","Biological","organ","colon, rectum","colon, rectum","high","False","","True","True","False","False","","","correct_explicit","TYPE CHECK: The candidate value consists of organ names, which matches the definition for the 'organ' field.
SOURCE CHECK: The paper explicitly states the analysis of ""colon and rectal tumors"" and ""Normal colon biopsies"" as the materials analyzed by mass spectrometry.
TRUTH CHECK: The values ""colon"" and ""rectum"" are factually correct based on the title and methods.
COMPLETENESS CHECK: The full set covers both the colon and rectal tissues mentioned as the primary sources for the proteomics analysis.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD002086","","strict","Biological","species","Homo sapiens","Homo sapiens","high","False","","True","True","False","False","","","correct_explicit","TYPE CHECK: The candidate value is a scientific name for a species, which matches the field definition.
SOURCE CHECK: The paper explicitly mentions ""human colon and rectal cancer"" in the title and ""Normal colon biopsies"" in the methods, confirming the MS samples are human.
TRUTH CHECK: ""Homo sapiens"" is the correct scientific name for humans.
COMPLETENESS CHECK: The full set contains ""Homo sapiens"", which covers the primary source organism for the proteomic analysis described.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD002086","","strict","ExperimentalDesign","factor_value","tissue type (colon tumor, rectal tumor, normal colon biopsy)","tissue type (colon tumor, rectal tumor, normal colon biopsy) | colon and rectal cancer","high","False","","True","True","False","False","","","correct_explicit","TYPE CHECK: The candidate value describes the experimental factors (tissue types) being compared, which is the correct category for factor_value.
SOURCE CHECK: The values ""colon tumor"", ""rectal tumor"", and ""normal colon biopsy"" are all explicitly mentioned in the text as the materials analyzed by mass spectrometry.
TRUTH CHECK: The value accurately reflects the groups analyzed in the study.
COMPLETENESS CHECK: The full set of extracted values covers the primary experimental groups (colon/rectal tumors and normal biopsies) described in the paper.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD002086","","strict","ExperimentalDesign","factor_value","colon and rectal cancer","tissue type (colon tumor, rectal tumor, normal colon biopsy) | colon and rectal cancer","high","False","","True","True","False","False","","","correct_explicit","TYPE CHECK: The candidate value describes the disease state/condition under study, which is a valid category for a factor_value.
SOURCE CHECK: The value is explicitly mentioned in the title (""human colon and rectal cancer"") and abstract, referring to the tumors analyzed by mass spectrometry.
TRUTH CHECK: The value is factually correct as the study focuses on the proteogenomic characterization of these specific cancers.
COMPLETENESS CHECK: The full set of extracted values includes both the general disease state and the specific tissue types (colon tumor, rectal tumor, normal colon biopsy), which comprehensively covers the experimental factors described.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD002086","","strict","Technical","acquisition_method","data-dependent acquisition","","low","False","","False","False","False","True","runassessor","","runassessor_only","TYPE CHECK: The candidate value is a valid acquisition scheme name.
SOURCE CHECK: The paper text does not explicitly mention ""data-dependent acquisition"", ""DDA"", or any other specific acquisition scheme.
TRUTH CHECK: The value is not supported by the provided text.
COMPLETENESS CHECK: The full set is insufficient as the value is not present in the text.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: no
VALUE_COMPLETE: no
HALLUCINATED: yes
VERDICT: low
CORRECTED_VALUE: NONE",""
"PXD002086","","strict","Technical","fragmentation","collision-induced dissociation","","low","False","","False","False","False","True","runassessor","","runassessor_only","TYPE CHECK: The candidate value is a fragmentation method, which matches the field definition.
SOURCE CHECK: The provided text mentions ""tandem mass spectrometry"" and ""LC-MS/MS"", but it does not explicitly name the fragmentation method (e.g., CID, HCD, ETD).
TRUTH CHECK: The value is not explicitly stated in the provided text.
COMPLETENESS CHECK: The full set is incomplete as the value is not supported by the text.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: no
VALUE_COMPLETE: no
HALLUCINATED: yes
VERDICT: low
CORRECTED_VALUE: NONE",""
"PXD002086","","strict","Technical","instrument","LTQ Orbitrap Velos","","low","False","","False","False","False","True","runassessor","","runassessor_only","TYPE CHECK: The candidate value is a mass spectrometer model, which matches the field definition.
SOURCE CHECK: The candidate value ""LTQ Orbitrap Velos"" is not mentioned in the provided paper text (title, abstract, and methods).
TRUTH CHECK: The value cannot be verified as correct because it is absent from the provided text.
COMPLETENESS CHECK: The full set contains only this value, which is not supported by the text.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: no
VALUE_COMPLETE: no
HALLUCINATED: yes
VERDICT: low
CORRECTED_VALUE: NONE",""
"PXD002086","","strict","Technical","mass_analyzer","Orbitrap","","low","False","","False","False","False","True","runassessor","","runassessor_only","TYPE CHECK: The candidate value ""Orbitrap"" is a valid mass analyzer type.
SOURCE CHECK: The provided text does not mention the mass spectrometer model or the mass analyzer used; it only refers to ""multidimensional liquid chromatography-tandem mass spectrometry"" and ""LC-MS/MS"".
TRUTH CHECK: The value is not supported by the provided text.
COMPLETENESS CHECK: The full set is insufficient as the information is missing from the text.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: no
VALUE_COMPLETE: no
HALLUCINATED: yes
VERDICT: low
CORRECTED_VALUE: NONE",""
"PXD002086","","strict","Technical","modification","Gln->pyro-Glu","","low","False","","False","False","False","True","pride_repository","","pride_repository_only","TYPE CHECK: The candidate value describes a protein modification, which matches the field definition.
SOURCE CHECK: The modification ""Gln->pyro-Glu"" is not mentioned anywhere in the provided paper text.
TRUTH CHECK: The value is not supported by the text.
COMPLETENESS CHECK: The full set of extracted values is not supported by the text, as none of these modifications are explicitly named.

TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: no
VALUE_COMPLETE: no
HALLUCINATED: yes
VERDICT: low
CORRECTED_VALUE: NONE",""
