pxd	data_file	category	assessed_entities	gold_entities	matched_entities	assessed_only_entities	gold_only_entities	precision	recall	f1
PXD002870	AJ_CTRL_Heart_Nucl_d14_A17.raw	Biological	5	3	2	3	1	0.400000	0.666667	0.500000
PXD002870	AJ_CTRL_Heart_Nucl_d14_A17.raw	Technical	6	5	1	5	4	0.166667	0.200000	0.181818
PXD002870	AJ_CTRL_Heart_Nucl_d14_A17.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD002870	AJ_ISO_Heart_Cyto_d10_A03.raw	Biological	5	3	2	3	1	0.400000	0.666667	0.500000
PXD002870	AJ_ISO_Heart_Cyto_d10_A03.raw	Technical	6	5	1	5	4	0.166667	0.200000	0.181818
PXD002870	AJ_ISO_Heart_Cyto_d10_A03.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD002870	AJ_ISO_Heart_Mito_d07_A08.raw	Biological	5	3	2	3	1	0.400000	0.666667	0.500000
PXD002870	AJ_ISO_Heart_Mito_d07_A08.raw	Technical	6	5	1	5	4	0.166667	0.200000	0.181818
PXD002870	AJ_ISO_Heart_Mito_d07_A08.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD002870	AJ_ISO_Heart_Mito_d14_A08.raw	Biological	5	3	2	3	1	0.400000	0.666667	0.500000
PXD002870	AJ_ISO_Heart_Mito_d14_A08.raw	Technical	6	5	1	5	4	0.166667	0.200000	0.181818
PXD002870	AJ_ISO_Heart_Mito_d14_A08.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD002870	AJ_ISO_Heart_Nucl_d05_A17.raw	Biological	5	3	2	3	1	0.400000	0.666667	0.500000
PXD002870	AJ_ISO_Heart_Nucl_d05_A17.raw	Technical	6	5	1	5	4	0.166667	0.200000	0.181818
PXD002870	AJ_ISO_Heart_Nucl_d05_A17.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD002870	BALB_CTRL_Heart_Cyto_d00_A03.raw	Biological	5	3	2	3	1	0.400000	0.666667	0.500000
PXD002870	BALB_CTRL_Heart_Cyto_d00_A03.raw	Technical	6	5	1	5	4	0.166667	0.200000	0.181818
PXD002870	BALB_CTRL_Heart_Cyto_d00_A03.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD002870	BALB_ISO_Heart_Cyto_d01_A06.raw	Biological	5	3	2	3	1	0.400000	0.666667	0.500000
PXD002870	BALB_ISO_Heart_Cyto_d01_A06.raw	Technical	7	5	1	6	4	0.142857	0.200000	0.166667
PXD002870	BALB_ISO_Heart_Cyto_d01_A06.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD002870	BALB_ISO_Heart_Cyto_d07_A01.raw	Biological	5	3	2	3	1	0.400000	0.666667	0.500000
PXD002870	BALB_ISO_Heart_Cyto_d07_A01.raw	Technical	6	5	1	5	4	0.166667	0.200000	0.181818
PXD002870	BALB_ISO_Heart_Cyto_d07_A01.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD002870	BALB_ISO_Heart_Mito_d05_A12.raw	Biological	5	3	2	3	1	0.400000	0.666667	0.500000
PXD002870	BALB_ISO_Heart_Mito_d05_A12.raw	Technical	6	5	1	5	4	0.166667	0.200000	0.181818
PXD002870	BALB_ISO_Heart_Mito_d05_A12.raw	ExperimentalDesign	5	2	2	3	0	0.400000	1.000000	0.571429
PXD002870	BALB_ISO_Heart_Mito_d10_A10.raw	Biological	5	3	2	3	1	0.400000	0.666667	0.500000
PXD002870	BALB_ISO_Heart_Mito_d10_A10.raw	Technical	6	5	1	5	4	0.166667	0.200000	0.181818
PXD002870	BALB_ISO_Heart_Mito_d10_A10.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD002870	C57_CTRL_Heart_Cyto_d00_A04.raw	Biological	5	3	2	3	1	0.400000	0.666667	0.500000
PXD002870	C57_CTRL_Heart_Cyto_d00_A04.raw	Technical	6	5	1	5	4	0.166667	0.200000	0.181818
PXD002870	C57_CTRL_Heart_Cyto_d00_A04.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD002870	C57_CTRL_Heart_Cyto_d01_A06.raw	Biological	5	3	2	3	1	0.400000	0.666667	0.500000
PXD002870	C57_CTRL_Heart_Cyto_d01_A06.raw	Technical	6	5	1	5	4	0.166667	0.200000	0.181818
PXD002870	C57_CTRL_Heart_Cyto_d01_A06.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD002870	C57_CTRL_Heart_Mito_d03_A11.raw	Biological	5	3	2	3	1	0.400000	0.666667	0.500000
PXD002870	C57_CTRL_Heart_Mito_d03_A11.raw	Technical	6	5	1	5	4	0.166667	0.200000	0.181818
PXD002870	C57_CTRL_Heart_Mito_d03_A11.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD002870	C57_CTRL_Heart_Mito_d14_A07.raw	Biological	5	3	2	3	1	0.400000	0.666667	0.500000
PXD002870	C57_CTRL_Heart_Mito_d14_A07.raw	Technical	6	5	1	5	4	0.166667	0.200000	0.181818
PXD002870	C57_CTRL_Heart_Mito_d14_A07.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD002870	C57_ISO_Heart_Cyto_d01_A06.raw	Biological	5	3	2	3	1	0.400000	0.666667	0.500000
PXD002870	C57_ISO_Heart_Cyto_d01_A06.raw	Technical	6	5	1	5	4	0.166667	0.200000	0.181818
PXD002870	C57_ISO_Heart_Cyto_d01_A06.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD002870	C57_ISO_Heart_Cyto_d03_A02.raw	Biological	5	3	2	3	1	0.400000	0.666667	0.500000
PXD002870	C57_ISO_Heart_Cyto_d03_A02.raw	Technical	6	5	1	5	4	0.166667	0.200000	0.181818
PXD002870	C57_ISO_Heart_Cyto_d03_A02.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD002870	CEJ_CTRL_Heart_Cyto_d03_A02.raw	Biological	5	3	2	3	1	0.400000	0.666667	0.500000
PXD002870	CEJ_CTRL_Heart_Cyto_d03_A02.raw	Technical	6	5	1	5	4	0.166667	0.200000	0.181818
PXD002870	CEJ_CTRL_Heart_Cyto_d03_A02.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD002870	CEJ_CTRL_Heart_Mito_d00_A12.raw	Biological	5	3	2	3	1	0.400000	0.666667	0.500000
PXD002870	CEJ_CTRL_Heart_Mito_d00_A12.raw	Technical	6	5	1	5	4	0.166667	0.200000	0.181818
PXD002870	CEJ_CTRL_Heart_Mito_d00_A12.raw	ExperimentalDesign	5	2	2	3	0	0.400000	1.000000	0.571429
PXD002870	CEJ_CTRL_Heart_Mito_d05_A08.raw	Biological	5	3	2	3	1	0.400000	0.666667	0.500000
PXD002870	CEJ_CTRL_Heart_Mito_d05_A08.raw	Technical	6	5	1	5	4	0.166667	0.200000	0.181818
PXD002870	CEJ_CTRL_Heart_Mito_d05_A08.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD002870	CEJ_ISO_Heart_Nucl_d03_A13.raw	Biological	5	3	2	3	1	0.400000	0.666667	0.500000
PXD002870	CEJ_ISO_Heart_Nucl_d03_A13.raw	Technical	6	5	1	5	4	0.166667	0.200000	0.181818
PXD002870	CEJ_ISO_Heart_Nucl_d03_A13.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD002870	DBA_ISO_Heart_Cyto_d07_A05.raw	Biological	5	3	2	3	1	0.400000	0.666667	0.500000
PXD002870	DBA_ISO_Heart_Cyto_d07_A05.raw	Technical	6	5	1	5	4	0.166667	0.200000	0.181818
PXD002870	DBA_ISO_Heart_Cyto_d07_A05.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD002870	DBA_ISO_Heart_Nucl_d03_A14.raw	Biological	5	3	2	3	1	0.400000	0.666667	0.500000
PXD002870	DBA_ISO_Heart_Nucl_d03_A14.raw	Technical	6	5	1	5	4	0.166667	0.200000	0.181818
PXD002870	DBA_ISO_Heart_Nucl_d03_A14.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD002870	DBA_ISO_Heart_Nucl_d05_A17.raw	Biological	5	3	2	3	1	0.400000	0.666667	0.500000
PXD002870	DBA_ISO_Heart_Nucl_d05_A17.raw	Technical	6	5	1	5	4	0.166667	0.200000	0.181818
PXD002870	DBA_ISO_Heart_Nucl_d05_A17.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD002870	FVB_CTRL_Heart_Cyto_d00_A06.raw	Biological	5	3	2	3	1	0.400000	0.666667	0.500000
PXD002870	FVB_CTRL_Heart_Cyto_d00_A06.raw	Technical	6	5	1	5	4	0.166667	0.200000	0.181818
PXD002870	FVB_CTRL_Heart_Cyto_d00_A06.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD002870	FVB_CTRL_Heart_Cyto_d01_A05.raw	Biological	5	3	2	3	1	0.400000	0.666667	0.500000
PXD002870	FVB_CTRL_Heart_Cyto_d01_A05.raw	Technical	6	5	1	5	4	0.166667	0.200000	0.181818
