pxd	data_file	category	assessed_entities	gold_entities	matched_entities	assessed_only_entities	gold_only_entities	precision	recall	f1
PXD002082	TCGA-AA-3818-01A-22_W_VU_20130210_A0218_10C_R_FR02.raw	Biological	3	4	1	2	3	0.333333	0.250000	0.285714
PXD002082	TCGA-AA-3818-01A-22_W_VU_20130210_A0218_10C_R_FR02.raw	Technical	8	4	2	6	2	0.250000	0.500000	0.333333
PXD002082	TCGA-AA-3818-01A-22_W_VU_20130210_A0218_10C_R_FR02.raw	ExperimentalDesign	5	1	0	5	1	0.000000	0.000000	0.000000
PXD002082	TCGA-AA-3818-01A-22_W_VU_20130210_A0218_10C_R_FR05.raw	Biological	3	4	1	2	3	0.333333	0.250000	0.285714
PXD002082	TCGA-AA-3818-01A-22_W_VU_20130210_A0218_10C_R_FR05.raw	Technical	7	4	1	6	3	0.142857	0.250000	0.181818
PXD002082	TCGA-AA-3818-01A-22_W_VU_20130210_A0218_10C_R_FR05.raw	ExperimentalDesign	5	1	0	5	1	0.000000	0.000000	0.000000
PXD002082	TCGA-AA-3818-01A-22_W_VU_20130210_A0218_10C_R_FR13.raw	Biological	3	4	1	2	3	0.333333	0.250000	0.285714
PXD002082	TCGA-AA-3818-01A-22_W_VU_20130210_A0218_10C_R_FR13.raw	Technical	8	4	2	6	2	0.250000	0.500000	0.333333
PXD002082	TCGA-AA-3818-01A-22_W_VU_20130210_A0218_10C_R_FR13.raw	ExperimentalDesign	5	1	0	5	1	0.000000	0.000000	0.000000
PXD002082	TCGA-AA-3818-01A-22_W_VU_20130210_A0218_10C_R_FR14.raw	Biological	3	4	1	2	3	0.333333	0.250000	0.285714
PXD002082	TCGA-AA-3818-01A-22_W_VU_20130210_A0218_10C_R_FR14.raw	Technical	7	4	1	6	3	0.142857	0.250000	0.181818
PXD002082	TCGA-AA-3818-01A-22_W_VU_20130210_A0218_10C_R_FR14.raw	ExperimentalDesign	5	1	0	5	1	0.000000	0.000000	0.000000
