"paper_id","source","mode","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD011999","","strict","Biological","cell_line","cell_line","BT474","True"
"PXD011999","","strict","Biological","cell_type","cell_type","epithelial cell","True"
"PXD011999","","strict","Biological","disease","disease","breast carcinoma","True"
"PXD011999","","strict","Biological","organ","organ","breast","True"
"PXD011999","","strict","Biological","species","species","Homo sapiens","True"
"PXD011999","","strict","ExperimentalDesign","factor_value","factor_value","treatment (DMSO, trastuzumab, DARPin 6L1G, ARRY-380, A+T combination), time (6h, 48h) | breast carcinoma","True"
"PXD011999","","strict","ExperimentalDesign","fractions","fractions","1","True"
"PXD011999","","strict","ExperimentalDesign","replicates","replicates","2","True"
"PXD011999","","strict","ExperimentalDesign","technical_replicates","technical_replicates","1","True"
"PXD011999","","strict","Technical","acquisition_method","acquisition_method","data-dependent acquisition","True"
"PXD011999","","strict","Technical","cleavage_agent","cleavage_agent","Trypsin","True"
"PXD011999","","strict","Technical","fragment_mass_tolerance","fragment_mass_tolerance","7 ppm","True"
"PXD011999","","strict","Technical","fragmentation","fragmentation","beam-type collision-induced dissociation","True"
"PXD011999","","strict","Technical","instrument","instrument","Thermo Q Exactive","True"
"PXD011999","","strict","Technical","label","label","TMT126 | TMT127N | TMT127C | TMT128N | TMT128C | TMT129N | TMT129C | TMT130N | TMT130C | TMT131","True"
"PXD011999","","strict","Technical","mass_analyzer","mass_analyzer","orbitrap","True"
"PXD011999","","strict","Technical","modification","modification","Phospho (STY) | TMTpro (K) | pyrophosphorylation of Ser/Thr (S) | Oxidized arginine biotinylated with biotin-LC-hydrazide (R) | not applicable","True"
"PXD011999","","strict","Technical","precursor_mass_tolerance","precursor_mass_tolerance","7.9 ppm","True"
