"paper_id","source","mode","agent","annotation_type","extracted_value","all_values_for_field","verdict","type_mismatch","correct_type","value_correct","value_complete","hallucination","technical_origin","repository_origin","inference","error_category","issue_summary","corrected_value"
"PXD036966","","strict","Biological","cell_line","AC16","AC16","high","False","","True","True","False","False","","","correct_explicit","TYPE CHECK: The candidate value ""AC16"" is a named immortalized cell line, which matches the required category.
SOURCE CHECK: The value is present in the text; AC16 cells were used for RNA pull-down assays where the resulting binding complexes were ""identified by mass spectrometry"".
TRUTH CHECK: The text explicitly states that RNA pull-down assays using biotinylated lnc4012 probes in AC16 cells (implied by the context of the human ortholog study) were analyzed by mass spectrometry to identify 1655 proteins.
COMPLETENESS CHECK: The full set contains only ""AC16"", which covers the human cell line used for the MS experiment. (Note: HL-1 cells were used for the murine lnc9456 pull-down, but are not included in the extracted set; however, AC16 is a correct individual extraction).
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD036966","","strict","Biological","cell_type","cardiomyocytes","cardiomyocytes","high","False","","True","True","False","False","","","correct_explicit","TYPE CHECK: The candidate value ""cardiomyocytes"" describes a cell type, which matches the field definition.
SOURCE CHECK: The value comes from the MS experiment context; the paper describes RNA pull-down assays using biotinylated lnc4012 probes incubated with ""whole-cell protein lysates"" from ""lnc4012-overexpressing cardiomyocytes"" (specifically AC16 human cardiomyocyte cell line), which were then ""eluted for mass spectrometry identification.""
TRUTH CHECK: The value is factually correct as the proteins identified by mass spectrometry were captured from cardiomyocyte lysates.
COMPLETENESS CHECK: The full set of extracted values (""cardiomyocytes"") is exhaustive for the MS samples described in the paper.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD036966","","strict","Biological","disease","dilated cardiomyopathy","dilated cardiomyopathy","high","False","","True","True","False","False","","","correct_explicit","TYPE CHECK: The candidate value ""dilated cardiomyopathy"" is a disease state, which matches the field definition.
SOURCE CHECK: The value is present in the paper text; specifically, the RNA pull-down assay (which was analyzed by mass spectrometry) used lysates from cardiomyocytes, and the paper explicitly links the human ortholog lnc4012 to ""failing hearts from patients with dilated cardiomyopathy.""
TRUTH CHECK: The paper states that lnc4012 was significantly upregulated in failing hearts from patients with dilated cardiomyopathy and that the RNA pull-down for lnc4012 (analyzed by MS) was performed in lnc4012-overexpressing cardiomyocytes to mimic this pathological state.
COMPLETENESS CHECK: The full set contains ""dilated cardiomyopathy,"" which accurately describes the disease context of the human samples/models analyzed by MS in this study.

TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD036966","","strict","Biological","organ","heart","heart","high","False","","True","True","False","False","","","correct_explicit","TYPE CHECK: The candidate value ""heart"" is a valid organ/tissue type.
SOURCE CHECK: The value comes from the MS experiment context; the paper describes RNA pull-down assays using biotinylated lncRNA probes incubated with ""whole-cell protein lysates"" (which, in the context of the human lnc4012 experiment, were derived from ""lnc4012-overexpressing cardiomyocytes"" and in the murine lnc9456 experiment, from cardiomyocyte lysates), and the overall study focuses on the heart.
TRUTH CHECK: The proteins identified by mass spectrometry were captured from lysates of cardiomyocytes (heart cells).
COMPLETENESS CHECK: The full set contains ""heart"", which accurately describes the organ of origin for the samples analyzed by MS.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD036966","","strict","Biological","species","Mus musculus, Homo sapiens","","low","False","","False","False","False","False","","","wrong_value","TYPE CHECK: Unable to evaluate.
SOURCE CHECK: N/A
TRUTH CHECK: N/A
COMPLETENESS CHECK: N/A
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: no
VALUE_COMPLETE: no
HALLUCINATED: no
VERDICT: low
CORRECTED_VALUE: NONE",""
"PXD036966","","strict","ExperimentalDesign","factor_value","HHQ16 treatment, LADL-induced heart failure, lnc9456 knockout, lnc9456 overexpression, probe orientation (sense, antisense)","dilated cardiomyopathy","low","False","","False","False","False","False","","","wrong_value","TYPE CHECK: Unable to evaluate.
SOURCE CHECK: N/A
TRUTH CHECK: N/A
COMPLETENESS CHECK: N/A
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: no
VALUE_COMPLETE: no
HALLUCINATED: no
VERDICT: low
CORRECTED_VALUE: NONE",""
"PXD036966","","strict","ExperimentalDesign","factor_value","dilated cardiomyopathy","dilated cardiomyopathy","high","False","","True","True","False","False","","","correct_explicit","TYPE CHECK: The candidate value ""dilated cardiomyopathy"" is a disease state, which is a valid category for a factor_value.
SOURCE CHECK: The value is present in the paper text; specifically, the RNA pull-down MS experiment used human heart samples from patients with ""dilated cardiomyopathy"".
TRUTH CHECK: The value is factually correct as the paper explicitly states that the human heart samples used for the MS analysis were from patients diagnosed with dilated cardiomyopathy.
COMPLETENESS CHECK: The full set of extracted values covers the various experimental conditions (treatments, genotypes, and disease states) described across the different proteomics/MS-related experiments in the paper.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD036966","","strict","Technical","acquisition_method","data-dependent acquisition","","low","False","","False","False","False","True","runassessor","","runassessor_only","TYPE CHECK: The candidate value ""data-dependent acquisition"" is a valid acquisition scheme name.
SOURCE CHECK: The paper mentions that proteins were identified by mass spectrometry following RNA pull-down assays, but it does not explicitly state the acquisition method (e.g., DDA or DIA) used.
TRUTH CHECK: There is no mention of ""data-dependent acquisition"" or any other specific acquisition scheme in the provided text.
COMPLETENESS CHECK: The full set contains only one value, which is not supported by the text.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: no
VALUE_COMPLETE: no
HALLUCINATED: yes
VERDICT: low
CORRECTED_VALUE: NONE",""
"PXD036966","","strict","Technical","fragmentation","beam-type collision-induced dissociation","","low","False","","False","False","False","True","runassessor","","runassessor_only","TYPE CHECK: The candidate value describes a fragmentation method, which matches the field definition.
SOURCE CHECK: The provided paper text does not mention ""beam-type collision-induced dissociation"" or any other specific fragmentation method (e.g., HCD, CID, ETD).
TRUTH CHECK: The value is not present in the text and therefore cannot be verified as factually correct for this experiment.
COMPLETENESS CHECK: The full set contains only this value, which is not supported by the text.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: no
VALUE_COMPLETE: no
HALLUCINATED: yes
VERDICT: low
CORRECTED_VALUE: NONE",""
"PXD036966","","strict","Technical","instrument","Q Exactive HF","","low","False","","False","False","False","True","runassessor","","runassessor_only","TYPE CHECK: The candidate value is a mass spectrometer model, which matches the field definition.
SOURCE CHECK: The candidate value ""Q Exactive HF"" is not mentioned anywhere in the provided paper text.
TRUTH CHECK: The value is not present in the text; the paper mentions that RNA pull-down and analysis were performed by ""Shanghai Dianxi Biotechnology Co., Ltd."", but it does not specify the instrument used.
COMPLETENESS CHECK: The full set contains only this hallucinated value.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: no
VALUE_COMPLETE: no
HALLUCINATED: yes
VERDICT: low
CORRECTED_VALUE: NONE",""
