"paper_id","source","mode","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD001281","","strict","Biological","cell_line","cell_line","HEK293","True"
"PXD001281","","strict","Biological","disease","disease","normal","True"
"PXD001281","","strict","Biological","organ","organ","kidney","True"
"PXD001281","","strict","Biological","species","species","Homo sapiens","True"
"PXD001281","","strict","ExperimentalDesign","factor_value","factor_value","cell line (HEK293 6His-SUMO2T90K), condition (heat shock) | normal","True"
"PXD001281","","strict","Technical","acquisition_method","acquisition_method","data-dependent acquisition","True"
"PXD001281","","strict","Technical","alkylation_reagent","alkylation_reagent","chloroacetamide","True"
"PXD001281","","strict","Technical","fragmentation","fragmentation","beam-type collision-induced dissociation","True"
"PXD001281","","strict","Technical","instrument","instrument","Q Exactive","True"
"PXD001281","","strict","Technical","label","label","label free","True"
"PXD001281","","strict","Technical","mass_analyzer","mass_analyzer","Orbitrap","True"
"PXD001281","","strict","Technical","modification","modification","phosphorylated residue | iodoacetamide derivatized residue | ubiquitination signature dipeptidyl lysine","True"
"PXD001281","","strict","Technical","reduction_reagent","reduction_reagent","dithiothreitol","True"
