"paper_id","source","mode","agent","annotation_type","extracted_value","all_values_for_field","verdict","type_mismatch","correct_type","value_correct","value_complete","hallucination","technical_origin","inference","error_category","issue_summary","corrected_value"
"PXD024044","","strict","Biological","cell_type","adipose-derived stromal/stem cells","adipose-derived stromal/stem cells","high","False","","True","True","False","False","","correct_explicit","TYPE CHECK: The candidate value describes a specific cell type/lineage.
SOURCE CHECK: The value comes from the MS experiment context; the proteins analyzed by mass spectrometry were derived from extracellular vesicles (EVs) produced by these cells.
TRUTH CHECK: The paper explicitly states that the proteomic analysis was performed on EVs from ""adipose-derived mesenchymal stromal/stem cells (ASCs)"".
COMPLETENESS CHECK: The full set contains the only cell type used to generate the MS samples.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD024044","","strict","Biological","disease","normal","normal","high","False","","True","True","False","False","","correct_explicit","TYPE CHECK: The candidate value ""normal"" is a valid category for the disease field.
SOURCE CHECK: The MS experiment analyzed extracellular vesicles from human adipose-derived stromal/stem cells (ASCs) obtained from donors undergoing cosmetic liposuction, which does not indicate a disease state.
TRUTH CHECK: The subjects are not part of a disease study, making ""normal"" a correct safe default.
COMPLETENESS CHECK: The full set of extracted values consists of this single value, which is exhaustive for the study.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD024044","","strict","Biological","organ","adipose tissue","adipose tissue","high","False","","True","True","False","False","","correct_explicit","TYPE CHECK: The candidate value ""adipose tissue"" is a valid organ/tissue type.
SOURCE CHECK: The MS samples were extracellular vesicles (EVs) derived from adipose-derived stromal/stem cells (ASCs), which the paper explicitly states were ""isolated from adipose tissue obtained from nine female donors"".
TRUTH CHECK: The value is factually correct as the biological origin of the cells used to generate the MS samples.
COMPLETENESS CHECK: The full set contains the only relevant tissue of origin for the MS samples.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD024044","","strict","Biological","sex","female","female","high","False","","True","True","False","False","","correct_explicit","TYPE CHECK: The candidate value ""female"" is the correct category for the sex field.
SOURCE CHECK: The text explicitly states that ASCs were isolated from ""nine female donors undergoing cosmetic liposuction,"" and these ASCs were the source of the EVs analyzed by MS.
TRUTH CHECK: The value is factually correct based on the paper text.
COMPLETENESS CHECK: The full set of extracted values is exhaustive as only female donors are mentioned.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD024044","","strict","Biological","species","Homo sapiens","Homo sapiens","high","False","","True","True","False","False","","correct_explicit","TYPE CHECK: The candidate value ""Homo sapiens"" is a scientific name for a species, which matches the field definition.
SOURCE CHECK: The paper explicitly mentions ""Human adipose-derived stromal/stem cells (ASCs)"" and searching against the ""Homo sapiens UniProt database"" for the MS analysis.
TRUTH CHECK: The value is factually correct as the samples were derived from human donors.
COMPLETENESS CHECK: The full set contains the only species involved in the proteomics experiment.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD024044","","strict","ExperimentalDesign","factor_value","oxygen condition (normoxic, hypoxic)","oxygen condition (normoxic, hypoxic) | normal","high","False","","True","True","False","False","","correct_explicit","TYPE CHECK: The candidate value describes the experimental variable (oxygen condition) and its levels, which is the correct category for a factor_value.
SOURCE CHECK: The value is explicitly derived from the MS experiment context, where EVs from ASCs cultured under normoxic (21% O2) and hypoxic (1% O2) conditions were compared via mass spectrometry.
TRUTH CHECK: The value is factually correct; the study specifically compares ""normoxic"" and ""hypoxic"" preconditioning.
COMPLETENESS CHECK: The full set of extracted values (""oxygen condition (normoxic, hypoxic)"" and ""normal"") covers the experimental design, although ""normal"" is redundant given the first value.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD024044","","strict","ExperimentalDesign","factor_value","normal","oxygen condition (normoxic, hypoxic) | normal","high","False","","True","True","False","False","","correct_explicit","TYPE CHECK: The candidate value ""normal"" is a valid representation of a factor value (mirroring a condition/characteristic).
SOURCE CHECK: The value is reasonably inferable from the paper text, which describes ""normoxic"" conditions as the control/standard conditions.
TRUTH CHECK: The paper explicitly compares ""normoxic"" (standard) vs ""hypoxic"" conditions; ""normal"" is a recognized safe default/synonym for the control/normoxic state in this context.
COMPLETENESS CHECK: The full set of extracted values includes both the description of the factor (""oxygen condition"") and the specific values/contrasts (""normoxic, hypoxic"", ""normal""), which covers the experimental design.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD024044","","strict","ExperimentalDesign","fractions","1","1","high","False","","True","True","False","False","","correct_explicit","TYPE CHECK: The candidate value is a numeric count, which is the correct category for the number of fractions.
SOURCE CHECK: The paper describes the isolation of EVs via size exclusion chromatography (SEC) and pooling of fractions 7–12 into a single concentrated EV solution for MS analysis, indicating no offline peptide/protein fractionation was performed.
TRUTH CHECK: Since no peptide/protein fractionation (e.g., high-pH RP) is mentioned prior to LC-MS, the default value of ""1"" is correct.
COMPLETENESS CHECK: The value ""1"" correctly reflects the lack of fractionation described in the text.

TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD024044","","strict","ExperimentalDesign","replicates","6","","low","False","","False","False","False","False","","wrong_value","TYPE CHECK: The candidate value is a numeric count, which is the correct category for the replicates field.
SOURCE CHECK: The value is derived from the ""Proteomics"" section, which states ""six selected protein samples from EV isolations (three nEVs versus three hEVs samples) were used to perform mass spectrometry (MS)"".
TRUTH CHECK: The paper explicitly states that 3 samples per group (nEVs and hEVs) were used for MS, totaling 6 biological samples. In proteomics, the number of biological replicates typically refers to the number of independent biological sources per condition; here, there are 3 replicates per condition.
COMPLETENESS CHECK: The value ""6"" represents the total number of samples used for MS, but the field ""replicates"" specifically asks for the number of biological replicates (usually per group). The paper specifies ""three nEVs versus three hEVs"", meaning there are 3 biological replicates per condition.

TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: no
VALUE_COMPLETE: no
HALLUCINATED: no
VERDICT: low
CORRECTED_VALUE: 3","3"
"PXD024044","","strict","ExperimentalDesign","technical_replicates","1","1","high","False","","True","True","False","False","","correct_explicit","TYPE CHECK: The candidate value is a numeric count, which is the correct category for technical_replicates.
SOURCE CHECK: The paper does not explicitly mention technical replicates for the mass spectrometry analysis.
TRUTH CHECK: According to the safe defaults, ""1"" is correct when the paper is silent regarding replication.
COMPLETENESS CHECK: The value ""1"" is a complete representation of the information provided (or lack thereof) in the text.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
