"paper_id","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD013685","BiologicalAgent","species","species","Homo sapiens","True"
"PXD013685","BiologicalAgent","tissue","organ","kidney","True"
"PXD013685","BiologicalAgent","cell_type","cell_type","neurons","True"
"PXD013685","BiologicalAgent","disease_state","disease","osteosarcoma","True"
"PXD013685","BiologicalAgent","sample_source","material_type","cell line","True"
"PXD013685","BiologicalAgent","age","age","10 weeks","True"
"PXD013685","BiologicalAgent","anatomic_site_tumor","anatomic_site_tumor","bone","True"
"PXD013685","BiologicalAgent","BMI","BMI","","False"
"PXD013685","BiologicalAgent","cell_line","cell_line","COS-7","True"
"PXD013685","BiologicalAgent","sex","sex","female","True"
"PXD013685","BiologicalAgent","strain","strain","Wistar","True"
"PXD013685","BiologicalAgent","material_type","material_type","cell line","True"
"PXD013685","BiologicalAgent","developmental_stage","developmental_stage","","False"
"PXD013685","TechnicalAgent","acquisition_method","acquisition_method","data-dependent mode","True"
"PXD013685","TechnicalAgent","alkylation_reagent","alkylation_reagent","","False"
"PXD013685","TechnicalAgent","alkylation_concentration","alkylation_concentration","","False"
"PXD013685","TechnicalAgent","cleavage_agent","cleavage_agent","Trypsin","True"
"PXD013685","TechnicalAgent","collision_energy","collision_energy","","False"
"PXD013685","TechnicalAgent","enrichment_method","enrichment_method","streptavidin purification","True"
"PXD013685","TechnicalAgent","fractionation_method","fractionation","","False"
"PXD013685","TechnicalAgent","fragmentation_method","fragmentation","","False"
"PXD013685","TechnicalAgent","instrument","instrument","Q Exactive HF","True"
"PXD013685","TechnicalAgent","ionization_type","ionization_type","","False"
"PXD013685","TechnicalAgent","labeling","label","label-free","True"
"PXD013685","TechnicalAgent","reduction_reagent","reduction_reagent","dithiothreitol (DTT)","True"
"PXD013685","TechnicalAgent","reduction_concentration","reduction_concentration","","False"
"PXD013685","ExperimentalDesignAgent","biological_replicate","replicates","3","True"
"PXD013685","ExperimentalDesignAgent","technical_replicate","technical_replicates","","False"
"PXD013685","ExperimentalDesignAgent","experimental_design","experimental_design","comparison of purified protein constructs (480AnkG-GFP, 480AnkG-NN-GFP, and GFP-TRIM46)","True"
"PXD013685","ExperimentalDesignAgent","factor_value","factor_value","protein construct (GFP-TRIM46, 480AnkG-GFP, 480AnkG-NN-GFP)","True"
"PXD013685","ExperimentalDesignAgent","number_of_fractions","fractions","1","True"
"PXD013685","ExperimentalDesignAgent","number_of_technical_replicates","technical_replicates","","False"
"PXD013685","ExperimentalDesignAgent","number_of_biological_replicates","replicates","3","True"
"PXD013685","ExperimentalDesignAgent","number_of_samples","number_of_samples","3","True"
