"paper_id","agent","annotation_type","extracted_value","all_values_for_field","verdict","type_mismatch","correct_type","value_correct","value_complete","hallucination","issue_summary","corrected_value"
"PXD006156","BiologicalAgent","species","Homo sapiens","Homo sapiens","high","False","","True","True","False","TYPE CHECK: The candidate value is a scientific name for a species, which matches the field definition.
SOURCE CHECK: The paper mentions ""human cell lines"" and ""human UbcH5a and human Ub,"" making ""Homo sapiens"" a correct and reasonable extraction.
TRUTH CHECK: The experimental work is performed using human cell lines (HeLa, U2OS, CHO, A549, HEK-293), confirming the species is human.
COMPLETENESS CHECK: The full set contains ""Homo sapiens,"" which exhaustively covers the source organism described in the paper.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD006156","BiologicalAgent","organ","cervix","","low","False","","False","False","True","TYPE CHECK:        The candidate value ""cervix"" is a type of organ/tissue, which matches the field definition.
SOURCE CHECK:      The paper mentions the use of ""HeLa"" cells, which are derived from a cervical cancer cell line, but the text never explicitly mentions the ""cervix"" or the organ of origin.
TRUTH CHECK:       While HeLa cells originate from the cervix, the experimental material used in this study are immortalized cell lines (HeLa, U2OS, etc.), not primary tissue or organs.
COMPLETENESS CHECK:The full set contains only ""cervix"", which is an inference from the cell line name rather than a description of the sample material used in the experiment.
TYPE_CORRECT:      yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT:     no
VALUE_COMPLETE:    no
HALLUCINATED:      yes
VERDICT:           low
CORRECTED_VALUE:   NONE",""
"PXD006156","BiologicalAgent","cell_type","epithelial cell","","low","False","","False","False","True","TYPE CHECK:        The candidate value ""epithelial cell"" is a cell type, which matches the field definition.
SOURCE CHECK:      The paper mentions HeLa, U2OS, CHO, A549, and HEK-293 cells, but it does not explicitly use the term ""epithelial cell"". While some of these are epithelial-derived, the term is not in the text.
TRUTH CHECK:       The paper describes the use of specific immortalized cell lines, not primary epithelial cells.
COMPLETENESS CHECK: The full set contains only ""epithelial cell"", which is not mentioned in the text and is a supertype/generalization of the specific cell lines used.
TYPE_CORRECT:      yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT:     no
VALUE_COMPLETE:    no
HALLUCINATED:      yes
VERDICT:           low
CORRECTED_VALUE:   NONE",""
"PXD006156","BiologicalAgent","disease","cervical adenocarcinoma","","low","False","","False","False","True","TYPE CHECK:        The candidate value ""cervical adenocarcinoma"" is a disease state, which matches the field definition.
SOURCE CHECK:      The term ""cervical adenocarcinoma"" does not appear in the provided paper text. The paper mentions HeLa cells, which are derived from cervical adenocarcinoma, but the text itself does not explicitly state the disease name.
TRUTH CHECK:       While HeLa cells are known to be derived from cervical adenocarcinoma, the field definition requires the value to be present in or reasonably inferable from the paper text. In proteomics metadata extraction, the cell line name (HeLa) is the primary identifier; the disease of origin for a standard cell line is typically not extracted as the ""disease"" of the experiment unless the study is specifically about that disease state.
COMPLETENESS CHECK: The full set contains only this value, but it is not supported by the text.
TYPE_CORRECT:      yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT:     no
VALUE_COMPLETE:    no
HALLUCINATED:      yes
VERDICT:           low
CORRECTED_VALUE:   NONE",""
"PXD006156","BiologicalAgent","material_type","HeLa cells","","low","True","","False","False","False","TYPE CHECK:        The candidate value ""HeLa cells"" refers to a specific cell line, but the field definition requires a broad material class (e.g., ""cell line"").
SOURCE CHECK:      HeLa cells are explicitly mentioned throughout the text as the source material for the experiments.
TRUTH CHECK:       It is factually correct that HeLa cells were used.
COMPLETENESS CHECK: The full set contains only ""HeLa cells"", but the paper also mentions U2OS, CHO, A549, and HEK-293 cells. However, the primary issue is the type drift.
TYPE_CORRECT:      no
CORRECT_TYPE_NAME: material_type
VALUE_CORRECT:     no
VALUE_COMPLETE:    no
HALLUCINATED:      no
VERDICT:           low
CORRECTED_VALUE:   cell line","cell line"
"PXD006156","BiologicalAgent","cell_line","HeLa","HeLa","medium","False","","True","False","False","TYPE CHECK:        The candidate value ""HeLa"" is a name of an immortalized cell line, which matches the field definition.
SOURCE CHECK:      The value ""HeLa"" is explicitly mentioned multiple times in the text (e.g., ""transfecting HeLa cells with expression vectors"").
TRUTH CHECK:       The value is factually correct as HeLa cells were used in the experiments.
COMPLETENESS CHECK: The full set of extracted values only contains ""HeLa"", but the paper also mentions ""U2OS"", ""CHO"", ""A549"", and ""HEK-293"" in the ""Cell culture, transfection and reagents"" section.
TYPE_CORRECT:      yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT:     yes
VALUE_COMPLETE:    no
HALLUCINATED:      no
VERDICT:           medium
CORRECTED_VALUE:   [""HeLa"", ""U2OS"", ""CHO"", ""A549"", ""HEK-293""]","HeLa, U2OS, CHO, A549, HEK-293"
"PXD006156","TechnicalAgent","instrument","LTQ Orbitrap XL","","low","False","","False","False","True","TYPE CHECK: The candidate value is a mass spectrometer model, which matches the required category.
SOURCE CHECK: The paper text explicitly mentions ""LTQ Orbitrap Velos"", not ""LTQ Orbitrap XL"".
TRUTH CHECK: The value ""LTQ Orbitrap XL"" is factually incorrect as the text specifies the ""LTQ Orbitrap Velos"".
COMPLETENESS CHECK: The full set contains only the incorrect instrument model.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: no
VALUE_COMPLETE: no
HALLUCINATED: yes
VERDICT: low
CORRECTED_VALUE: LTQ Orbitrap Velos","LTQ Orbitrap Velos"
"PXD006156","TechnicalAgent","label","label-free","label-free","high","False","","True","True","False","TYPE CHECK:        The candidate value ""label-free"" is a valid category for the label field.
SOURCE CHECK:      The paper describes mass spectrometric analysis of diGly peptides but does not mention any isobaric (TMT, iTRAQ) or metabolic (SILAC) labeling.
TRUTH CHECK:       Since no labeling method is mentioned, ""label-free"" is the correct safe default.
COMPLETENESS CHECK: The full set of extracted values is exhaustive as no other labeling methods were used.
TYPE_CORRECT:      yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT:     yes
VALUE_COMPLETE:    yes
HALLUCINATED:      no
VERDICT:           high
CORRECTED_VALUE:   NONE",""
"PXD006156","ExperimentalDesignAgent","replicates","HeLa cells","1","low","True","","False","False","False","TYPE CHECK:        The candidate value ""HeLa cells"" is a cell line, not a numeric count of biological replicates.
SOURCE CHECK:      ""HeLa cells"" is present in the text, but it refers to the sample source, not the number of replicates.
TRUTH CHECK:       The value is factually incorrect for the field ""replicates"".
COMPLETENESS CHECK: The full set contains both a cell line and the default value ""1""; the cell line is irrelevant to this field.
TYPE_CORRECT:      no
CORRECT_TYPE_NAME: replicates
VALUE_CORRECT:     no
VALUE_COMPLETE:    no
HALLUCINATED:      no
VERDICT:           low
CORRECTED_VALUE:   [""1""]",""
"PXD006156","ExperimentalDesignAgent","replicates","1","1","high","False","","True","True","False","TYPE CHECK:        The candidate value ""1"" is a numeric count, which is the correct category for the replicates field.
SOURCE CHECK:      The paper does not explicitly mention the number of biological replicates for the mass spectrometry experiments.
TRUTH CHECK:       According to the field definition, ""1"" is the correct value when no replication is mentioned.
COMPLETENESS CHECK: The full set of extracted values contains ""HeLa cells"" (which is a type mismatch) and ""1"". While ""1"" is the correct default, the presence of ""HeLa cells"" in this field is incorrect.

TYPE_CORRECT:      yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT:     yes
VALUE_COMPLETE:    yes
HALLUCINATED:      no
VERDICT:           high
CORRECTED_VALUE:   NONE",""
