sdrf row	source name	logical field	sdrf header	selected value	selected source	evidence	agent status	agent confidence	judge verdict	judge hallucination	judge type mismatch	judge corrected value	resolution rule	assessment state
1	PXD047910-Sample-1	source_name	source name	PXD047910-Sample-1	derived								legacy_derivation	derived
1	PXD047910-Sample-1	organism	characteristics[organism]	Homo sapiens	biological_agent	namely transgenic tobacco plants (Nicotiana benthamiana; HCA-N)	DISAGREE_LLM_OUTVOTED	0.9694654941558838	high	False	False		source_precedence:biological_agent	derived
1	PXD047910-Sample-1	organism_part	characteristics[organism part]	vaginal, tobacco plant	biological_agent	mRNA-mediated expression in human vaginal cells (HCAmRNA)	LLM_ONLY	0.5	medium	False	False	vaginal, tobacco plant	source_precedence:biological_agent	derived
1	PXD047910-Sample-1	cell_type	characteristics[cell type]	vaginal epithelial	biological_agent	VK2 E6/E7 (human vaginal epithelial) cells were obtained from ATCC	LLM_ONLY	0.5	high	False	False		source_precedence:biological_agent	derived
1	PXD047910-Sample-1	cell_line	characteristics[cell line]	VK2	biological_agent	The high abundance of serotransferrin, which made up 66% of the sample, could be attributed to its endogenous expression by VK2 cells	LLM_ONLY	0.5	high	False	False		source_precedence:biological_agent	derived
1	PXD047910-Sample-1	assay_name	assay name	run 1	derived								legacy_derivation	derived
1	PXD047910-Sample-1	technology_type	technology type	proteomic profiling by mass spectrometry	derived								legacy_derivation	derived
1	PXD047910-Sample-1	acquisition	comment[proteomics data acquisition method]	NT=data-dependent acquisition;AC=PRIDE:0000627	runassessor								source_precedence:runassessor	derived
1	PXD047910-Sample-1	instrument	comment[instrument]	NT=Orbitrap Fusion Lumos;AC=MS:1002732	runassessor				high	False	False		source_precedence:runassessor	derived
1	PXD047910-Sample-1	cleavage_agent	comment[cleavage agent details]	NT=Trypsin;AC=MS:1001251	derived								legacy_derivation	derived
1	PXD047910-Sample-1	dissociation	comment[dissociation method]	NT=beam-type collision-induced dissociation;AC=MS:1000422	runassessor								source_precedence:runassessor	derived
1	PXD047910-Sample-1	factor_value	factor value[experimental design]	manufacturing platform (HCA-N, HCAmRNA)	experimental_design_agent	transgenic tobacco plants (Nicotiana benthamiana; HCA-N) and mRNA-mediated expression in human vaginal cells (HCAmRNA)	LLM_ONLY	0.5	high	False	False		source_precedence:experimental_design_agent	derived
1	PXD047910-Sample-1	precursor_tolerance	comment[precursor mass tolerance]	10 ppm	derived								legacy_derivation	derived
1	PXD047910-Sample-1	fragment_tolerance	comment[fragment mass tolerance]	20 ppm	derived								legacy_derivation	derived
1	PXD047910-Sample-1	ms2_analyzer	comment[ms2 mass analyzer]	orbitrap	derived								legacy_derivation	derived
1	PXD047910-Sample-1	data_file	comment[data file]	090921_HCA_N_IgG.raw	derived								legacy_derivation	derived
1	PXD047910-Sample-1	sdrf_version	comment[sdrf version]	v1.1.0	derived								legacy_derivation	derived
1	PXD047910-Sample-1	annotation_tool	comment[sdrf annotation tool]	HAMLET-agentic v2.1.0	derived								legacy_derivation	derived
2	PXD047910-Sample-2	source_name	source name	PXD047910-Sample-2	derived								legacy_derivation	derived
