"paper_id","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD004143","BiologicalAgent","species","species","Homo sapiens","True"
"PXD004143","BiologicalAgent","tissue","organ","brain","True"
"PXD004143","BiologicalAgent","cell_type","cell_type","","False"
"PXD004143","BiologicalAgent","disease_state","disease","normal","True"
"PXD004143","BiologicalAgent","sample_source","material_type","tissue","True"
"PXD004143","BiologicalAgent","age","age","50, 76","True"
"PXD004143","BiologicalAgent","anatomic_site_tumor","anatomic_site_tumor","","False"
"PXD004143","BiologicalAgent","BMI","BMI","","False"
"PXD004143","BiologicalAgent","cell_line","cell_line","","False"
"PXD004143","BiologicalAgent","sex","sex","female","True"
"PXD004143","BiologicalAgent","strain","strain","","False"
"PXD004143","BiologicalAgent","material_type","material_type","tissue","True"
"PXD004143","BiologicalAgent","developmental_stage","developmental_stage","","False"
"PXD004143","TechnicalAgent","acquisition_method","acquisition_method","PRM","True"
"PXD004143","TechnicalAgent","alkylation_reagent","alkylation_reagent","iodoacetamide (IAA)","True"
"PXD004143","TechnicalAgent","alkylation_concentration","alkylation_concentration","","False"
"PXD004143","TechnicalAgent","cleavage_agent","cleavage_agent","Trypsin","True"
"PXD004143","TechnicalAgent","collision_energy","collision_energy","30% collision energy","True"
"PXD004143","TechnicalAgent","enrichment_method","enrichment_method","","False"
"PXD004143","TechnicalAgent","fractionation_method","fractionation","","False"
"PXD004143","TechnicalAgent","fragmentation_method","fragmentation","","False"
"PXD004143","TechnicalAgent","instrument","instrument","Orbitrap Fusion","True"
"PXD004143","TechnicalAgent","ionization_type","ionization_type","","False"
"PXD004143","TechnicalAgent","labeling","label","label-free","True"
"PXD004143","TechnicalAgent","reduction_reagent","reduction_reagent","dithiothreitol (DTT)","True"
"PXD004143","TechnicalAgent","reduction_concentration","reduction_concentration","","False"
"PXD004143","ExperimentalDesignAgent","biological_replicate","replicates","2","True"
"PXD004143","ExperimentalDesignAgent","technical_replicate","technical_replicates","","False"
"PXD004143","ExperimentalDesignAgent","experimental_design","experimental_design","allele-specific protein abundance estimation in human brain","True"
"PXD004143","ExperimentalDesignAgent","factor_value","factor_value","peptide type (reference, variant/SAAV)","True"
"PXD004143","ExperimentalDesignAgent","number_of_fractions","fractions","40","True"
"PXD004143","ExperimentalDesignAgent","number_of_technical_replicates","technical_replicates","","False"
"PXD004143","ExperimentalDesignAgent","number_of_biological_replicates","replicates","2","True"
"PXD004143","ExperimentalDesignAgent","number_of_samples","number_of_samples","2","True"
