"paper_id","source","mode","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD039401","","strict","Biological","cell_line","cell_line","MOLT4, K562, NCI-H1299, NCI-H2228, LNCaP, 22RV1, PC3, DU145, HEK 293T","True"
"PXD039401","","strict","Biological","cell_type","cell_type","T-cell, epithelial kidney, lung cancer, prostate cancer","True"
"PXD039401","","strict","Biological","disease","disease","acute lymphoblastic leukemia, prostate cancer, non-small cell lung cancer","True"
"PXD039401","","strict","Biological","organ","organ","kidney","True"
"PXD039401","","strict","Biological","sex","sex","male","True"
"PXD039401","","strict","Biological","species","species","Homo sapiens","True"
"PXD039401","","strict","ExperimentalDesign","factor_value","factor_value","treatment (DMSO, PL, 955, SNS-032), time point, cell type | acute lymphoblastic leukemia, prostate cancer, non-small cell lung cancer","True"
"PXD039401","","strict","ExperimentalDesign","fractions","fractions","18","True"
"PXD039401","","strict","ExperimentalDesign","replicates","replicates","1","True"
"PXD039401","","strict","ExperimentalDesign","technical_replicates","technical_replicates","1","True"
"PXD039401","","strict","Technical","acquisition_method","acquisition_method","data-dependent acquisition","True"
"PXD039401","","strict","Technical","instrument","instrument","Orbitrap Eclipse, Thermo Scientific Q Exactive HF Orbitrap","True"
"PXD039401","","strict","Technical","mass_analyzer","mass_analyzer","orbitrap","True"
"PXD039401","","strict","Technical","modification","modification","formaldehyde adduct (C) | Nethylmaleimidehydrolysis (C) | Carbamidomethyl (C) | not applicable","True"
"PXD039401","","strict","Technical","precursor_mass_tolerance","precursor_mass_tolerance","10.0 ppm, 2.5 ppm, 3 ppm","True"
