sdrf row	source name	logical field	sdrf header	selected value	selected source	evidence	agent status	agent confidence	judge verdict	judge hallucination	judge type mismatch	judge corrected value	resolution rule	assessment state
1	PXD006195-Sample-1	source_name	source name	PXD006195-Sample-1	derived								legacy_derivation	derived
1	PXD006195-Sample-1	organism	characteristics[organism]	Escherichia coli	biological_agent	In Escherichia coli, the cellular concentration of LpxC is adjusted in a growth rate-dependent manner by the FtsH protease making sure that LPS biosynthesis is coordinated with the cellular demand.	LLM_ONLY	0.5	high	False	False		source_precedence:biological_agent	derived
1	PXD006195-Sample-1	organism_part	characteristics[organism part]	cell culture	pride								source_precedence:pride	derived
1	PXD006195-Sample-1	biological_replicate	characteristics[biological replicate]	3	experimental_design_agent	Three biological replicates of each culture	LLM_ONLY	0.5					source_precedence:experimental_design_agent	derived
1	PXD006195-Sample-1	assay_name	assay name	run 1	derived								legacy_derivation	derived
1	PXD006195-Sample-1	technology_type	technology type	proteomic profiling by mass spectrometry	derived								legacy_derivation	derived
1	PXD006195-Sample-1	acquisition	comment[proteomics data acquisition method]	NT=data-dependent acquisition;AC=PRIDE:0000627	runassessor								source_precedence:runassessor	derived
1	PXD006195-Sample-1	instrument	comment[instrument]	NT=Orbitrap Elite;AC=MS:1001910	runassessor				high	False	False		source_precedence:runassessor	derived
1	PXD006195-Sample-1	cleavage_agent	comment[cleavage agent details]	NT=Trypsin;AC=MS:1001251	derived								legacy_derivation	derived
1	PXD006195-Sample-1	fraction_identifier	comment[fraction identifier]	1	experimental_design_agent	unknown	LLM_ONLY	0.5	high	False	False		source_precedence:experimental_design_agent	derived
1	PXD006195-Sample-1	technical_replicate	comment[technical replicate]	1	derived								fallback	not_assessed
1	PXD006195-Sample-1	factor_value	factor value[experimental design]	growth rate (30, 37, 40°C), protein bait (Strep-tag, Strep-LpxC, His6-MBP, His6-MBP-FtsH)	experimental_design_agent	Strep-LpxC and His6-MBP-FtsH (and the corresponding control proteins Strep-tag and His6-MBP) were purified from E. coli cells after cultivation at different temperatures (30, 37, and 40°C)	LLM_ONLY	0.5	high	False	False		source_precedence:experimental_design_agent	derived
1	PXD006195-Sample-1	modification	comment[modification parameters]	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	derived								legacy_derivation	derived
1	PXD006195-Sample-1	precursor_tolerance	comment[precursor mass tolerance]	20 ppm	derived								legacy_derivation	derived
1	PXD006195-Sample-1	fragment_tolerance	comment[fragment mass tolerance]	0.5 Da	derived								legacy_derivation	derived
1	PXD006195-Sample-1	ms2_analyzer	comment[ms2 mass analyzer]	orbitrap	derived								legacy_derivation	derived
1	PXD006195-Sample-1	data_file	comment[data file]	OEII13359.raw	derived								legacy_derivation	derived
1	PXD006195-Sample-1	sdrf_version	comment[sdrf version]	v1.1.0	derived								legacy_derivation	derived
1	PXD006195-Sample-1	annotation_tool	comment[sdrf annotation tool]	HAMLET-agentic v0.1.0	derived								legacy_derivation	derived
2	PXD006195-Sample-2	source_name	source name	PXD006195-Sample-2	derived								legacy_derivation	derived
2	PXD006195-Sample-2	organism	characteristics[organism]	Escherichia coli	biological_agent	In Escherichia coli, the cellular concentration of LpxC is adjusted in a growth rate-dependent manner by the FtsH protease making sure that LPS biosynthesis is coordinated with the cellular demand.	LLM_ONLY	0.5	high	False	False		source_precedence:biological_agent	derived
2	PXD006195-Sample-2	organism_part	characteristics[organism part]	cell culture	pride								source_precedence:pride	derived
2	PXD006195-Sample-2	biological_replicate	characteristics[biological replicate]	3	experimental_design_agent	Three biological replicates of each culture	LLM_ONLY	0.5					source_precedence:experimental_design_agent	derived
2	PXD006195-Sample-2	assay_name	assay name	run 2	derived								legacy_derivation	derived
2	PXD006195-Sample-2	technology_type	technology type	proteomic profiling by mass spectrometry	derived								legacy_derivation	derived
2	PXD006195-Sample-2	acquisition	comment[proteomics data acquisition method]	NT=data-dependent acquisition;AC=PRIDE:0000627	runassessor								source_precedence:runassessor	derived
2	PXD006195-Sample-2	instrument	comment[instrument]	NT=Orbitrap Elite;AC=MS:1001910	runassessor				high	False	False		source_precedence:runassessor	derived
2	PXD006195-Sample-2	cleavage_agent	comment[cleavage agent details]	NT=Trypsin;AC=MS:1001251	derived								legacy_derivation	derived
2	PXD006195-Sample-2	fraction_identifier	comment[fraction identifier]	1	experimental_design_agent	unknown	LLM_ONLY	0.5	high	False	False		source_precedence:experimental_design_agent	derived
2	PXD006195-Sample-2	technical_replicate	comment[technical replicate]	1	derived								fallback	not_assessed
