"paper_id","source","mode","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD011237","","strict","Biological","disease","disease","normal, hereditary angioedema type iii","True"
"PXD011237","","strict","Biological","species","species","Homo sapiens, Mus musculus","True"
"PXD011237","","strict","ExperimentalDesign","factor_value","factor_value","treatment (CpaA) | normal, hereditary angioedema type iii","True"
"PXD011237","","strict","Technical","acquisition_method","acquisition_method","data-dependent acquisition","True"
"PXD011237","","strict","Technical","alkylation_reagent","alkylation_reagent","iodoacetamide","True"
"PXD011237","","strict","Technical","cleavage_agent","cleavage_agent","Trypsin","True"
"PXD011237","","strict","Technical","fragmentation","fragmentation","beam-type collision-induced dissociation","True"
"PXD011237","","strict","Technical","instrument","instrument","Q Exactive","True"
"PXD011237","","strict","Technical","label","label","label free","True"
"PXD011237","","strict","Technical","mass_analyzer","mass_analyzer","Orbitrap","True"
"PXD011237","","strict","Technical","modification","modification","Deamidated | Carbamidomethyl (CDEHKMSTUY,N-term) | Oxidation (CDEFHIKLMNPQRSTUVWY,C-term) | Iodoacetamide derivative | Oxidation or Hydroxylation","True"
"PXD011237","","strict","Technical","reduction_reagent","reduction_reagent","dithiothreitol","True"
