"paper_id","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD007160","Biological","disease","disease","controls, ad, pd, and co-morbid ad/pd","True"
"PXD007160","Biological","organ","organ","brain, frontal cortex, anterior cingulate gyrus","True"
"PXD007160","Biological","species","species","homo sapiens","True"
"PXD007160","ExperimentalDesign","factor_value","factor_value","disease state (controls, AD, PD, AD/PD), brain region (frontal cortex, anterior cingulate gyrus) | controls, ad, pd, and co-morbid ad/pd","True"
"PXD007160","ExperimentalDesign","fractions","fractions","21","True"
"PXD007160","ExperimentalDesign","replicates","replicates","80","True"
"PXD007160","ExperimentalDesign","technical_replicates","technical_replicates","1","True"
"PXD007160","Technical","acquisition_method","acquisition_method","data-dependent acquisition","True"
"PXD007160","Technical","fragment_mass_tolerance","fragment_mass_tolerance","-0.353487 ppm","True"
"PXD007160","Technical","fragmentation","fragmentation","collision-induced dissociation","True"
"PXD007160","Technical","instrument","instrument","Orbitrap Fusion","True"
"PXD007160","Technical","mass_analyzer","mass_analyzer","orbitrap","True"
"PXD007160","Technical","precursor_mass_tolerance","precursor_mass_tolerance","6.1 ppm","True"
