"paper_id","agent","annotation_type","extracted_value","all_values_for_field","verdict","type_mismatch","correct_type","value_correct","value_complete","hallucination","issue_summary","corrected_value"
"PXD008341","BiologicalAgent","species","Rattus norvegicus","Rattus norvegicus","high","False","","True","True","False","TYPE CHECK:        The candidate value is a scientific name for a species, which matches the field definition.
SOURCE CHECK:      The paper explicitly mentions ""Rattus norvegicus database"" and repeatedly refers to ""rats"" and ""Lewis rats"".
TRUTH CHECK:       The candidate value is factually correct as the study was performed on Lewis rats.
COMPLETENESS CHECK: The full set contains the correct species used in the experiment.
TYPE_CORRECT:      yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT:     yes
VALUE_COMPLETE:    yes
HALLUCINATED:      no
VERDICT:           high
CORRECTED_VALUE:   NONE",""
"PXD008341","BiologicalAgent","organ","urine","urine","high","False","","True","True","False","TYPE CHECK:        The candidate value ""urine"" is a biofluid, which falls under the definition of tissue or organ of origin (similar to ""plasma"").
SOURCE CHECK:      The paper explicitly mentions ""urine"" multiple times as the source of the proteins analyzed by LC-MS/MS.
TRUTH CHECK:       The proteins (MUPs) were extracted from rat urine.
COMPLETENESS CHECK: The full set contains ""urine"", which is the primary source of the proteins analyzed by mass spectrometry in this study.
TYPE_CORRECT:      yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT:     yes
VALUE_COMPLETE:    yes
HALLUCINATED:      no
VERDICT:           high
CORRECTED_VALUE:   NONE",""
"PXD008341","BiologicalAgent","disease","castrated","castrated","medium","False","","True","False","False","TYPE CHECK:        The candidate value ""castrated"" describes a surgical state/condition of the subjects, which fits the category of a disease state or diagnosis in an experimental context.
SOURCE CHECK:      The paper explicitly mentions a ""castrated group"" and ""bilateral orchidectomy"" in the methods and results.
TRUTH CHECK:       The value is factually correct as it describes one of the primary experimental groups.
COMPLETENESS CHECK:The full set contains only ""castrated"", but the paper also describes ""sham-operated control"" and ""T-treated"" groups. While ""castrated"" is a correct state, the set is incomplete as it misses the control/healthy state.
TYPE_CORRECT:      yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT:     yes
VALUE_COMPLETE:    no
HALLUCINATED:      no
VERDICT:           medium
CORRECTED_VALUE:   [""castrated"", ""sham-operated control"", ""T-treated""]","castrated, sham-operated control, T-treated"
"PXD008341","BiologicalAgent","material_type","Lewis rats","","low","True","","False","False","False","TYPE CHECK:        The candidate value ""Lewis rats"" is a strain/species name, not a broad material class (e.g., ""biofluid"", ""tissue"").
SOURCE CHECK:      The text mentions Lewis rats were used, but the material actually analyzed by mass spectrometry was urine.
TRUTH CHECK:       The material analyzed in the proteomics experiment was urine (a biofluid), not the whole organism.
COMPLETENESS CHECK: The full set contains only the organism name, failing to identify the actual material type used for the MS analysis.
TYPE_CORRECT:      no
CORRECT_TYPE_NAME: material_type
VALUE_CORRECT:     no
VALUE_COMPLETE:    no
HALLUCINATED:      no
VERDICT:           low
CORRECTED_VALUE:   biofluid","biofluid"
"PXD008341","BiologicalAgent","age","10 weeks","10 weeks","high","False","","True","True","False","TYPE CHECK:        The candidate value is a time duration representing the age of the subjects, which matches the field definition.
SOURCE CHECK:      The text explicitly states ""Lewis rats at the age of 10 weeks"".
TRUTH CHECK:       The value is factually correct based on the provided text.
COMPLETENESS CHECK: The full set of extracted values contains the only age mentioned in the paper.
TYPE_CORRECT:      yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT:     yes
VALUE_COMPLETE:    yes
HALLUCINATED:      no
VERDICT:           high
CORRECTED_VALUE:   NONE",""
"PXD008341","BiologicalAgent","sex","male","male","medium","False","","True","False","False","TYPE CHECK:        The candidate value ""male"" is a valid category for the sex field.
SOURCE CHECK:      The paper explicitly mentions the use of ""male"" and ""female"" rats throughout the text.
TRUTH CHECK:       The value is factually correct as male rats were used in the experiments.
COMPLETENESS CHECK: The full set of extracted values only contains ""male"", but the paper explicitly describes experiments using both ""male"" and ""female"" rats (e.g., ""Thirty-three male... and 60 female... Lewis rats"").
TYPE_CORRECT:      yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT:     yes
VALUE_COMPLETE:    no
HALLUCINATED:      no
VERDICT:           medium
CORRECTED_VALUE:   [""male"", ""female""]","male, female"
"PXD008341","BiologicalAgent","strain","Lewis","Lewis","high","False","","True","True","False","TYPE CHECK:        The candidate value ""Lewis"" is a recognized animal strain name.
SOURCE CHECK:      The paper explicitly mentions ""Lewis rats"" in the Subjects section of the Methods.
TRUTH CHECK:       The value is factually correct as per the text.
COMPLETENESS CHECK: The full set of extracted values contains the only strain mentioned in the paper.
TYPE_CORRECT:      yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT:     yes
VALUE_COMPLETE:    yes
HALLUCINATED:      no
VERDICT:           high
CORRECTED_VALUE:   NONE",""
"PXD008341","TechnicalAgent","instrument","Q Exactive","Q Exactive","high","False","","True","True","False","TYPE CHECK:        The candidate value is a mass spectrometer model, which matches the field definition.
SOURCE CHECK:      The text explicitly mentions a ""Q-Exactive mass spectrometer"" in the nLC-MS/MS and data analysis section.
TRUTH CHECK:       The value is factually correct based on the provided text.
COMPLETENESS CHECK:   The full set contains the only mass spectrometer mentioned in the paper.
TYPE_CORRECT:      yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT:     yes
VALUE_COMPLETE:    yes
HALLUCINATED:      no
VERDICT:           high
CORRECTED_VALUE:   NONE",""
"PXD008341","TechnicalAgent","label","label-free","label-free","high","False","","True","True","False","TYPE CHECK: The candidate value ""label-free"" is a valid category for the label field.
SOURCE CHECK: No isobaric or metabolic labeling (such as TMT or SILAC) is mentioned in the text; therefore, ""label-free"" is a safe default.
TRUTH CHECK: The extraction is factually correct as the study used nLC-MS/MS for protein identification without mentioned labels.
COMPLETENESS CHECK: The full set of extracted values is exhaustive for this experiment.

TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD008341","ExperimentalDesignAgent","replicates","7 rats per group","7 rats per group | 7","high","False","","True","True","False","TYPE CHECK:        The candidate value ""7 rats per group"" describes the number of biological subjects used, which fits the category of biological replicates.
SOURCE CHECK:      The text explicitly states ""n = 7 for each group"" in the results section regarding MUP levels in urine and ""Twenty-one male rats were randomly selected and assigned to three groups (n = 7 for each group)"" in the methods.
TRUTH CHECK:       The value is factually correct based on the provided text.
COMPLETENESS CHECK: The full set of extracted values (""7 rats per group"", ""7"") is exhaustive and covers the biological replication described for the primary protein analysis.
TYPE_CORRECT:      yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT:     yes
VALUE_COMPLETE:    yes
HALLUCINATED:      no
VERDICT:           high
CORRECTED_VALUE:   NONE",""
