"paper_id","source","mode","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD005048","","strict","Biological","age","age","7 to 9 weeks","True"
"PXD005048","","strict","Biological","cell_type","cell_type","reticulocyte","True"
"PXD005048","","strict","Biological","disease","disease","infected","True"
"PXD005048","","strict","Biological","organ","organ","blood","True"
"PXD005048","","strict","Biological","sex","sex","female","True"
"PXD005048","","strict","Biological","species","species","Mus musculus","True"
"PXD005048","","strict","ExperimentalDesign","factor_value","factor_value","exosome source (rexPy, rexC, exPv) | infected","True"
"PXD005048","","strict","ExperimentalDesign","fractions","fractions","1","True"
"PXD005048","","strict","ExperimentalDesign","replicates","replicates","4","True"
"PXD005048","","strict","ExperimentalDesign","technical_replicates","technical_replicates","1","True"
"PXD005048","","strict","Technical","acquisition_method","acquisition_method","data-dependent acquisition","True"
"PXD005048","","strict","Technical","alkylation_reagent","alkylation_reagent","iodoacetamide","True"
"PXD005048","","strict","Technical","cleavage_agent","cleavage_agent","Trypsin","True"
"PXD005048","","strict","Technical","fragment_mass_tolerance","fragment_mass_tolerance","-0.510246 ppm","True"
"PXD005048","","strict","Technical","fragmentation","fragmentation","collision-induced dissociation","True"
"PXD005048","","strict","Technical","instrument","instrument","LTQ Orbitrap Velos","True"
"PXD005048","","strict","Technical","label","label","label free","True"
"PXD005048","","strict","Technical","mass_analyzer","mass_analyzer","orbitrap","True"
"PXD005048","","strict","Technical","modification","modification","Carbamidomethyl (C) | Oxidation (M)","True"
"PXD005048","","strict","Technical","precursor_mass_tolerance","precursor_mass_tolerance","7 ppm","True"
"PXD005048","","strict","Technical","reduction_reagent","reduction_reagent","dithiothreitol","True"
