"paper_id","source","mode","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD014557","","strict","Biological","disease","disease","alzheimer disease, healthy","True"
"PXD014557","","strict","Biological","organ","organ","hippocampus","True"
"PXD014557","","strict","Biological","species","species","Homo sapiens","True"
"PXD014557","","strict","ExperimentalDesign","factor_value","factor_value","disease status (AD, control) | alzheimer disease, healthy","True"
"PXD014557","","strict","ExperimentalDesign","fractions","fractions","72","True"
"PXD014557","","strict","ExperimentalDesign","replicates","replicates","10","True"
"PXD014557","","strict","ExperimentalDesign","technical_replicates","technical_replicates","1","True"
"PXD014557","","strict","Technical","acquisition_method","acquisition_method","data-dependent acquisition","True"
"PXD014557","","strict","Technical","alkylation_reagent","alkylation_reagent","chloroacetamide","True"
"PXD014557","","strict","Technical","cleavage_agent","cleavage_agent","Lys-C","True"
"PXD014557","","strict","Technical","fragment_mass_tolerance","fragment_mass_tolerance","0.02 Da","True"
"PXD014557","","strict","Technical","fragmentation","fragmentation","beam-type collision-induced dissociation","True"
"PXD014557","","strict","Technical","instrument","instrument","Q Exactive","True"
"PXD014557","","strict","Technical","label","label","TMT126 | TMT127N | TMT127C | TMT128N | TMT128C | TMT129N | TMT129C | TMT130N | TMT130C | TMT131","True"
"PXD014557","","strict","Technical","mass_analyzer","mass_analyzer","orbitrap","True"
"PXD014557","","strict","Technical","modification","modification","Carbamidomethyl (C) | TMT6plex (K) | Oxidation (M)","True"
"PXD014557","","strict","Technical","precursor_mass_tolerance","precursor_mass_tolerance","10 ppm","True"
"PXD014557","","strict","Technical","reduction_reagent","reduction_reagent","dithiothreitol","True"
