"paper_id","agent","annotation_type","extracted_value","all_values_for_field","verdict","type_mismatch","correct_type","value_correct","value_complete","hallucination","issue_summary","corrected_value"
"PXD002120","BiologicalAgent","species","Mycolicibacterium smegmatis","Mycolicibacterium smegmatis","medium","False","","True","False","False","TYPE CHECK: The candidate value is a scientific name of an organism, which matches the species field definition.
SOURCE CHECK: The paper repeatedly mentions ""M. smegmatis"" and ""Mycobacterium smegmatis"". ""Mycolicibacterium"" is a modern taxonomic reclassification of ""Mycobacterium"".
TRUTH CHECK: The paper explicitly uses ""Mycobacterium smegmatis"". While ""Mycolicibacterium smegmatis"" is the current scientific name for this species, the text specifically uses ""Mycobacterium"".
COMPLETENESS CHECK: The full set contains only this value, but the paper also mentions ""Mycobacterium tuberculosis"" and ""M. bovis BCG"" as source organisms for different parts of the study.

TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: no
HALLUCINATED: no
VERDICT: medium
CORRECTED_VALUE: [""Mycobacterium smegmatis"", ""Mycobacterium tuberculosis"", ""Mycobacterium bovis BCG""]","Mycobacterium smegmatis, Mycobacterium tuberculosis, Mycobacterium bovis BCG"
"PXD002120","BiologicalAgent","organ","membrane","","low","True","","False","False","False","TYPE CHECK:        The candidate value ""membrane"" refers to a cellular component/fraction, not an organ or tissue.
SOURCE CHECK:      The paper mentions ""membrane proteins"" and ""membrane fractions,"" but not an organ.
TRUTH CHECK:       The value is factually incorrect as a representation of an ""organ""; it is a subcellular location.
COMPLETENESS CHECK:The full set contains only this incorrect value.
TYPE_CORRECT:      no
CORRECT_TYPE_NAME: organ
VALUE_CORRECT:     no
VALUE_COMPLETE:    no
HALLUCINATED:      no
VERDICT:           low
CORRECTED_VALUE:   NONE",""
"PXD002120","BiologicalAgent","material_type","M. smegmatis TMP and MIND strains","","low","True","","False","False","False","TYPE CHECK:        The candidate value is a specific bacterial strain name, not a broad material class as required by the definition.
SOURCE CHECK:      The strains are mentioned in the text, but the value does not represent the material type.
TRUTH CHECK:       The value is a specific entity, whereas the field requires a category (e.g., ""whole organism"").
COMPLETENESS CHECK: The full set contains only this specific strain name and fails to provide the broad material class.
TYPE_CORRECT:      no
CORRECT_TYPE_NAME: material_type
VALUE_CORRECT:     no
VALUE_COMPLETE:    no
HALLUCINATED:      no
VERDICT:           low
CORRECTED_VALUE:   whole organism","whole organism"
"PXD002120","BiologicalAgent","strain","TMP and MIND","TMP and MIND","medium","False","","True","False","False","TYPE CHECK:        The candidate value refers to specific bacterial strains created for the experiment.
SOURCE CHECK:      The text explicitly mentions ""TMP and MIND strains"" multiple times.
TRUTH CHECK:       The values ""TMP"" and ""MIND"" are the designations given to the engineered strains in the study.
COMPLETENESS CHECK: The full set includes ""TMP and MIND"", but the paper also mentions ""PknB1"", ""PknB5"", ""PknB9"", ""PknB10"", ""PknB11"", ""PknB12"", and ""PknB14"" as strains/variants, as well as the base strains ""M. smegmatis mc2155"" and ""M. tuberculosis H37Rv"".
TYPE_CORRECT:      yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT:     yes
VALUE_COMPLETE:    no
HALLUCINATED:      no
VERDICT:           medium
CORRECTED_VALUE:   [""M. smegmatis mc2155"", ""M. tuberculosis H37Rv"", ""TMP"", ""MIND"", ""PknB1"", ""PknB5"", ""PknB9"", ""PknB10"", ""PknB11"", ""PknB12"", ""PknB14""]",""
"PXD002120","TechnicalAgent","instrument","LTQ Orbitrap Velos","LTQ Orbitrap Velos","high","False","","True","True","False","TYPE CHECK:        The candidate value is a mass spectrometer model, which matches the field definition.
SOURCE CHECK:      The text explicitly mentions ""LTQ-Orbitrap-Velos mass spectrometer (Thermo Scientific)"".
TRUTH CHECK:       The value is factually correct as stated in the paper.
COMPLETENESS CHECK: The full set contains the only mass spectrometer mentioned in the proteomics section.
TYPE_CORRECT:      yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT:     yes
VALUE_COMPLETE:    yes
HALLUCINATED:      no
VERDICT:           high
CORRECTED_VALUE:   NONE",""
"PXD002120","TechnicalAgent","label","TMTsixplex Label Reagent kit","TMTsixplex Label Reagent kit","high","False","","True","True","False","TYPE CHECK:        The candidate value refers to a labeling kit, which falls under the category of isobaric labeling methods.
SOURCE CHECK:      The text explicitly mentions that ""digested peptides were labelled with the TMTsixplex Label Reagent kit (Life Sciences)"".
TRUTH CHECK:       The value is factually correct as it is the specific reagent used for labeling in the proteomics experiment.
COMPLETENESS CHECK: The full set contains the specific TMT kit used, which is the only labeling method mentioned for the proteomics analysis.
TYPE_CORRECT:      yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT:     yes
VALUE_COMPLETE:    yes
HALLUCINATED:      no
VERDICT:           high
CORRECTED_VALUE:   NONE",""
"PXD002120","ExperimentalDesignAgent","replicates","2 flasks per strain","","low","True","","False","False","False","TYPE CHECK:        The candidate value describes the number of samples/replicates used for a specific step, but it is phrased as a sample preparation detail rather than a simple numeric count of biological replicates.
SOURCE CHECK:      The text states ""Cultures from two flasks were used for preparation of membrane fractions of each strain,"" which supports the ""2 flasks"" part.
TRUTH CHECK:       While the text mentions two flasks were used for the membrane fraction preparation, the field ""replicates"" specifically asks for the number of biological replicates. The phrase ""2 flasks per strain"" is a description of the sample source, not a standard count of biological replicates.
COMPLETENESS CHECK:    The full set includes ""2 flasks per strain"" and ""4"". The ""4"" likely refers to the replicates mentioned in the rPASTA growth experiments (""four replicates were inoculated""). Neither value accurately captures a global biological replicate count for the proteomics experiment, and the candidate value is not a numeric count.
TYPE_CORRECT:      no
CORRECT_TYPE_NAME: replicates
VALUE_CORRECT:     no
VALUE_COMPLETE:    no
HALLUCINATED:      no
VERDICT:           low
CORRECTED_VALUE:   NONE",""
"PXD002120","ExperimentalDesignAgent","replicates","4","","low","False","","False","False","False","TYPE CHECK:        The candidate value is a numeric count, which is the correct category for the replicates field.
SOURCE CHECK:      The paper mentions ""four replicates were inoculated"" in the context of the recombinant PASTA protein growth experiments, but for the proteomics experiment, it states ""Cultures from two flasks were used for preparation of membrane fractions of each strain.""
TRUTH CHECK:       The value ""4"" refers to the growth assays for recombinant PASTA, not the proteomics experiment. The proteomics sample preparation specifically used two flasks per strain.
COMPLETENESS CHECK:    The full set of extracted values mixes replicates from different experiments (growth assays vs. proteomics). For the proteomics metadata, ""2"" (from two flasks) is the correct biological replicate count.

TYPE_CORRECT:      yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT:     no
VALUE_COMPLETE:    no
HALLUCINATED:      no
VERDICT:           low
CORRECTED_VALUE:   2",""
"PXD002120","ExperimentalDesignAgent","experimental_design","comparison of membrane protein abundance between TMP and MIND strains","comparison of membrane protein abundance between TMP and MIND strains","high","False","","True","True","False","TYPE CHECK:        The candidate value describes the experimental setup (comparing two specific strains), which fits the category of study design.
SOURCE CHECK:      The text explicitly states that membrane proteins from MIND and TMP strains were investigated and that peptides were labelled using TMTsixplex to ""compare the relative abundance of membrane proteins in TMP and MIND"".
TRUTH CHECK:       The value accurately reflects the experimental design used for the proteomics portion of the study.
COMPLETENESS CHECK: The full set contains this single value, which captures the core design of the proteomics experiment described.
TYPE_CORRECT:      yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT:     yes
VALUE_COMPLETE:    yes
HALLUCINATED:      no
VERDICT:           high
CORRECTED_VALUE:   NONE",""
"PXD002120","ExperimentalDesignAgent","factor_value","strain (TMP, MIND)","strain (TMP, MIND)","high","False","","True","True","False","TYPE CHECK:        The candidate value describes the experimental variables (strains) being compared, which fits the definition of a factor value.
SOURCE CHECK:      The paper explicitly compares the ""TMP"" strain (overexpressing the PASTA domain) and the ""MIND"" strain (empty plasmid control) across multiple experiments, including the proteomics analysis.
TRUTH CHECK:       The value is factually correct as these are the primary experimental groups used to study the effect of the PknB_PASTA domain.
COMPLETENESS CHECK: The full set identifies the primary comparison (TMP vs MIND) used in the proteomics and growth studies.
TYPE_CORRECT:      yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT:     yes
VALUE_COMPLETE:    yes
HALLUCINATED:      no
VERDICT:           high
CORRECTED_VALUE:   NONE",""
