sdrf row	source name	logical field	sdrf header	selected value	selected source	evidence	agent status	agent confidence	judge verdict	judge hallucination	judge type mismatch	judge corrected value	resolution rule	assessment state
1	PXD055868-Sample-1	source_name	source name	PXD055868-Sample-1	derived								legacy_derivation	derived
1	PXD055868-Sample-1	organism	characteristics[organism]	Homo sapiens, Mus musculus	biological_agent	Human BC cell lines UMUC3 and T24T were cultured at 37 °C in a 5% CO2 incubator, as previously described.	AGREE	1.0	medium	False	False	Homo sapiens, Mus musculus	source_precedence:biological_agent	derived
1	PXD055868-Sample-1	organism_part	characteristics[organism part]	bladder	biological_agent	Immunoprecipitation-mass spectrometry (IP-MS) and iTRAQ were performed to identify the direct targets of XIAP in bladder cancer and the mechanisms involved.	LLM_ONLY	0.5	high	False	False		source_precedence:biological_agent	derived
1	PXD055868-Sample-1	disease	characteristics[disease]	bladder cancer	biological_agent	Immunoprecipitation-mass spectrometry (IP-MS) and iTRAQ were performed to identify the direct targets of XIAP in bladder cancer and the mechanisms involved.	LLM_ONLY	0.5	high	False	False		source_precedence:biological_agent	derived
1	PXD055868-Sample-1	cell_type	characteristics[cell type]	epithelial cell	biological_agent	We constructed a model of XIAP knockout and knockdown and XIAP overexpression in UMUC3 and T24T cell lines to investigate the direct downstream target of XIAP in promotion of metastasis of bladder cancer cells (Fig. 1A–C).	LLM_ONLY	0.5					source_precedence:biological_agent	derived
1	PXD055868-Sample-1	cell_line	characteristics[cell line]	UMUC3, T24T	biological_agent	After ectopic overexpression of XIAP in UMUC3 cells and pull-down with anti-HA beads, IP-MS was used to detect proteins that interact with XIAP.	LLM_ONLY	0.5	medium	False	False	UMUC3, T24T	source_precedence:biological_agent	derived
1	PXD055868-Sample-1	assay_name	assay name	run 1	derived								legacy_derivation	derived
1	PXD055868-Sample-1	technology_type	technology type	proteomic profiling by mass spectrometry	derived								legacy_derivation	derived
1	PXD055868-Sample-1	acquisition	comment[proteomics data acquisition method]	NT=data-dependent acquisition;AC=PRIDE:0000627	runassessor								source_precedence:runassessor	derived
1	PXD055868-Sample-1	label	comment[label]	iTRAQ114	technical_agent				high	False	False		source_precedence:technical_agent	derived
1	PXD055868-Sample-1	instrument	comment[instrument]	NT=Orbitrap Exploris 480;AC=MS:1003028	runassessor								source_precedence:runassessor	derived
1	PXD055868-Sample-1	dissociation	comment[dissociation method]	NT=beam-type collision-induced dissociation;AC=MS:1000422	runassessor								source_precedence:runassessor	derived
1	PXD055868-Sample-1	factor_value	factor value[experimental design]	XIAP expression level (overexpression, knockdown, control)	experimental_design_agent	After ectopic overexpression of XIAP in UMUC3 cells... identified proteins that were differentially expressed after knockdown of XIAP by iTRAQ	LLM_ONLY	0.5	high	False	False		source_precedence:experimental_design_agent	derived
1	PXD055868-Sample-1	modification	comment[modification parameters]	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	derived								legacy_derivation	derived
1	PXD055868-Sample-1	precursor_tolerance	comment[precursor mass tolerance]	7 ppm	derived								legacy_derivation	derived
1	PXD055868-Sample-1	fragment_tolerance	comment[fragment mass tolerance]	9 ppm	derived								legacy_derivation	derived
1	PXD055868-Sample-1	ms2_analyzer	comment[ms2 mass analyzer]	orbitrap	derived								legacy_derivation	derived
1	PXD055868-Sample-1	data_file	comment[data file]	SD300LQ_UC3_non.raw	derived								legacy_derivation	derived
1	PXD055868-Sample-1	sdrf_version	comment[sdrf version]	v1.1.0	derived								legacy_derivation	derived
1	PXD055868-Sample-1	annotation_tool	comment[sdrf annotation tool]	HAMLET-agentic v2.1.0	derived								legacy_derivation	derived
1	PXD055868-Sample-1	factor_disease	factor value[disease]	bladder cancer	derived								legacy_derivation	derived
2	PXD055868-Sample-2	source_name	source name	PXD055868-Sample-2	derived								legacy_derivation	derived
2	PXD055868-Sample-2	organism	characteristics[organism]	Homo sapiens, Mus musculus	biological_agent	Human BC cell lines UMUC3 and T24T were cultured at 37 °C in a 5% CO2 incubator, as previously described.	AGREE	1.0	medium	False	False	Homo sapiens, Mus musculus	source_precedence:biological_agent	derived
2	PXD055868-Sample-2	organism_part	characteristics[organism part]	bladder	biological_agent	Immunoprecipitation-mass spectrometry (IP-MS) and iTRAQ were performed to identify the direct targets of XIAP in bladder cancer and the mechanisms involved.	LLM_ONLY	0.5	high	False	False		source_precedence:biological_agent	derived
2	PXD055868-Sample-2	disease	characteristics[disease]	bladder cancer	biological_agent	Immunoprecipitation-mass spectrometry (IP-MS) and iTRAQ were performed to identify the direct targets of XIAP in bladder cancer and the mechanisms involved.	LLM_ONLY	0.5	high	False	False		source_precedence:biological_agent	derived
2	PXD055868-Sample-2	cell_type	characteristics[cell type]	epithelial cell	biological_agent	We constructed a model of XIAP knockout and knockdown and XIAP overexpression in UMUC3 and T24T cell lines to investigate the direct downstream target of XIAP in promotion of metastasis of bladder cancer cells (Fig. 1A–C).	LLM_ONLY	0.5					source_precedence:biological_agent	derived
2	PXD055868-Sample-2	cell_line	characteristics[cell line]	UMUC3, T24T	biological_agent	After ectopic overexpression of XIAP in UMUC3 cells and pull-down with anti-HA beads, IP-MS was used to detect proteins that interact with XIAP.	LLM_ONLY	0.5	medium	False	False	UMUC3, T24T	source_precedence:biological_agent	derived
2	PXD055868-Sample-2	assay_name	assay name	run 1	derived								legacy_derivation	derived
2	PXD055868-Sample-2	technology_type	technology type	proteomic profiling by mass spectrometry	derived								legacy_derivation	derived
2	PXD055868-Sample-2	acquisition	comment[proteomics data acquisition method]	NT=data-dependent acquisition;AC=PRIDE:0000627	runassessor								source_precedence:runassessor	derived
2	PXD055868-Sample-2	label	comment[label]	iTRAQ115	technical_agent				high	False	False		source_precedence:technical_agent	derived
2	PXD055868-Sample-2	instrument	comment[instrument]	NT=Orbitrap Exploris 480;AC=MS:1003028	runassessor								source_precedence:runassessor	derived
2	PXD055868-Sample-2	dissociation	comment[dissociation method]	NT=beam-type collision-induced dissociation;AC=MS:1000422	runassessor								source_precedence:runassessor	derived
2	PXD055868-Sample-2	factor_value	factor value[experimental design]	XIAP expression level (overexpression, knockdown, control)	experimental_design_agent	After ectopic overexpression of XIAP in UMUC3 cells... identified proteins that were differentially expressed after knockdown of XIAP by iTRAQ	LLM_ONLY	0.5	high	False	False		source_precedence:experimental_design_agent	derived
2	PXD055868-Sample-2	modification	comment[modification parameters]	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	derived								legacy_derivation	derived
2	PXD055868-Sample-2	precursor_tolerance	comment[precursor mass tolerance]	7 ppm	derived								legacy_derivation	derived
2	PXD055868-Sample-2	fragment_tolerance	comment[fragment mass tolerance]	9 ppm	derived								legacy_derivation	derived
2	PXD055868-Sample-2	ms2_analyzer	comment[ms2 mass analyzer]	orbitrap	derived								legacy_derivation	derived
2	PXD055868-Sample-2	data_file	comment[data file]	SD300LQ_UC3_non.raw	derived								legacy_derivation	derived
2	PXD055868-Sample-2	sdrf_version	comment[sdrf version]	v1.1.0	derived								legacy_derivation	derived
2	PXD055868-Sample-2	annotation_tool	comment[sdrf annotation tool]	HAMLET-agentic v2.1.0	derived								legacy_derivation	derived
2	PXD055868-Sample-2	factor_disease	factor value[disease]	bladder cancer	derived								legacy_derivation	derived
3	PXD055868-Sample-3	source_name	source name	PXD055868-Sample-3	derived								legacy_derivation	derived
3	PXD055868-Sample-3	organism	characteristics[organism]	Homo sapiens, Mus musculus	biological_agent	Human BC cell lines UMUC3 and T24T were cultured at 37 °C in a 5% CO2 incubator, as previously described.	AGREE	1.0	medium	False	False	Homo sapiens, Mus musculus	source_precedence:biological_agent	derived
3	PXD055868-Sample-3	organism_part	characteristics[organism part]	bladder	biological_agent	Immunoprecipitation-mass spectrometry (IP-MS) and iTRAQ were performed to identify the direct targets of XIAP in bladder cancer and the mechanisms involved.	LLM_ONLY	0.5	high	False	False		source_precedence:biological_agent	derived
3	PXD055868-Sample-3	disease	characteristics[disease]	bladder cancer	biological_agent	Immunoprecipitation-mass spectrometry (IP-MS) and iTRAQ were performed to identify the direct targets of XIAP in bladder cancer and the mechanisms involved.	LLM_ONLY	0.5	high	False	False		source_precedence:biological_agent	derived
3	PXD055868-Sample-3	cell_type	characteristics[cell type]	epithelial cell	biological_agent	We constructed a model of XIAP knockout and knockdown and XIAP overexpression in UMUC3 and T24T cell lines to investigate the direct downstream target of XIAP in promotion of metastasis of bladder cancer cells (Fig. 1A–C).	LLM_ONLY	0.5					source_precedence:biological_agent	derived
