"paper_id","source","mode","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD061454","","strict","Biological","cell_line","cell_line","T47D","True"
"PXD061454","","strict","Biological","cell_type","cell_type","epithelial cell","True"
"PXD061454","","strict","Biological","disease","disease","breast carcinoma","True"
"PXD061454","","strict","Biological","organ","organ","breast","True"
"PXD061454","","strict","Biological","species","species","Homo sapiens","True"
"PXD061454","","strict","ExperimentalDesign","factor_value","factor_value","MDM2 expression (vector control, shmdm2) | breast carcinoma","True"
"PXD061454","","strict","Technical","acquisition_method","acquisition_method","data-dependent acquisition","True"
"PXD061454","","strict","Technical","alkylation_reagent","alkylation_reagent","iodoacetamide","True"
"PXD061454","","strict","Technical","fragmentation","fragmentation","beam-type collision-induced dissociation","True"
"PXD061454","","strict","Technical","instrument","instrument","Q Exactive Plus","True"
"PXD061454","","strict","Technical","mass_analyzer","mass_analyzer","Orbitrap","True"
"PXD061454","","strict","Technical","modification","modification","phosphorylated residue | Phosphorylation (CDEHKRSTY) | pyrophosphorylation of Ser/Thr (ST) | Iodoacetamide derivative (CDEHKMSTUY,N-term)","True"
"PXD061454","","strict","Technical","reduction_reagent","reduction_reagent","dithiothreitol","True"
