"paper_id","source","mode","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD015800","","strict","Biological","age","age","48 h","True"
"PXD015800","","strict","Biological","disease","disease","wild-type","True"
"PXD015800","","strict","Biological","species","species","M. agalactiae, M. pneumoniae","True"
"PXD015800","","strict","ExperimentalDesign","factor_value","factor_value","species (M. agalactiae, M. pneumoniae) | wild-type","True"
"PXD015800","","strict","ExperimentalDesign","fractions","fractions","1","True"
"PXD015800","","strict","ExperimentalDesign","replicates","replicates","4","True"
"PXD015800","","strict","ExperimentalDesign","technical_replicates","technical_replicates","1","True"
"PXD015800","","strict","Technical","acquisition_method","acquisition_method","data-dependent acquisition","True"
"PXD015800","","strict","Technical","alkylation_reagent","alkylation_reagent","iodoacetamide","True"
"PXD015800","","strict","Technical","cleavage_agent","cleavage_agent","Lys-C","True"
"PXD015800","","strict","Technical","fragment_mass_tolerance","fragment_mass_tolerance","0.5 Da","True"
"PXD015800","","strict","Technical","fragmentation","fragmentation","collision-induced dissociation","True"
"PXD015800","","strict","Technical","instrument","instrument","Orbitrap Velos Pro","True"
"PXD015800","","strict","Technical","label","label","label free","True"
"PXD015800","","strict","Technical","mass_analyzer","mass_analyzer","orbitrap","True"
"PXD015800","","strict","Technical","modification","modification","Carbamidomethyl (C) | Oxidation (M)","True"
"PXD015800","","strict","Technical","precursor_mass_tolerance","precursor_mass_tolerance","7 ppm","True"
"PXD015800","","strict","Technical","reduction_reagent","reduction_reagent","dithiothreitol","True"
