"paper_id","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD000561","BiologicalAgent","species","species","Homo sapiens","True"
"PXD000561","BiologicalAgent","tissue","organ","tissues","True"
"PXD000561","BiologicalAgent","cell_type","cell_type","hematopoietic cells","True"
"PXD000561","BiologicalAgent","disease_state","disease","normal","True"
"PXD000561","BiologicalAgent","sample_source","material_type","adult donors","True"
"PXD000561","BiologicalAgent","age","age","adult, fetal","True"
"PXD000561","BiologicalAgent","anatomic_site_tumor","anatomic_site_tumor","","False"
"PXD000561","BiologicalAgent","BMI","BMI","","False"
"PXD000561","BiologicalAgent","cell_line","cell_line","","False"
"PXD000561","BiologicalAgent","sex","sex","","False"
"PXD000561","BiologicalAgent","strain","strain","","False"
"PXD000561","BiologicalAgent","material_type","material_type","adult donors","True"
"PXD000561","BiologicalAgent","developmental_stage","developmental_stage","","False"
"PXD000561","TechnicalAgent","acquisition_method","acquisition_method","","False"
"PXD000561","TechnicalAgent","alkylation_reagent","alkylation_reagent","","False"
"PXD000561","TechnicalAgent","alkylation_concentration","alkylation_concentration","","False"
"PXD000561","TechnicalAgent","cleavage_agent","cleavage_agent","","False"
"PXD000561","TechnicalAgent","collision_energy","collision_energy","","False"
"PXD000561","TechnicalAgent","enrichment_method","enrichment_method","","False"
"PXD000561","TechnicalAgent","fractionation_method","fractionation","","False"
"PXD000561","TechnicalAgent","fragmentation_method","fragmentation","","False"
"PXD000561","TechnicalAgent","instrument","instrument","LTQ Orbitrap Velos","True"
"PXD000561","TechnicalAgent","ionization_type","ionization_type","","False"
"PXD000561","TechnicalAgent","labeling","label","label-free","True"
"PXD000561","TechnicalAgent","reduction_reagent","reduction_reagent","","False"
"PXD000561","TechnicalAgent","reduction_concentration","reduction_concentration","","False"
"PXD000561","ExperimentalDesignAgent","biological_replicate","replicates","30 histologically normal human samples | 30","True"
"PXD000561","ExperimentalDesignAgent","technical_replicate","technical_replicates","1","True"
"PXD000561","ExperimentalDesignAgent","experimental_design","experimental_design","Proteomic profiling of 30 normal human samples (adult tissues, fetal tissues, and hematopoietic cells)","True"
"PXD000561","ExperimentalDesignAgent","factor_value","factor_value","tissue/cell type (17 adult tissues, 7 fetal tissues, 6 hematopoietic cells)","True"
"PXD000561","ExperimentalDesignAgent","number_of_fractions","fractions","24","True"
"PXD000561","ExperimentalDesignAgent","number_of_technical_replicates","technical_replicates","1","True"
"PXD000561","ExperimentalDesignAgent","number_of_biological_replicates","replicates","30 histologically normal human samples | 30","True"
"PXD000561","ExperimentalDesignAgent","number_of_samples","number_of_samples","30","True"
