"paper_id","source","mode","agent","annotation_type","extracted_value","all_values_for_field","verdict","type_mismatch","correct_type","value_correct","value_complete","hallucination","technical_origin","repository_origin","inference","error_category","issue_summary","corrected_value"
"PXD017670","","strict","Biological","cell_line","C2","C2","high","False","","True","True","False","False","","","correct_explicit","TYPE CHECK: The candidate value ""C2"" is a name of a cell line, which matches the required category.
SOURCE CHECK: The text explicitly states that ""C2 myoblasts"" were used for the SILAC-based phosphoproteomics studies (IGF-1/LY and LY/MK studies) and were lysed and analyzed by LC-MS.
TRUTH CHECK: The value is factually correct as C2 cells are the primary source of the proteomics data described.
COMPLETENESS CHECK: The full set of extracted values contains ""C2"", which covers the primary cell line used for the main MS experiments.

TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD017670","","strict","Biological","cell_type","myotubes","myotubes","high","False","","True","True","False","False","","","correct_explicit","TYPE CHECK: The candidate value ""myotubes"" describes a cell type/lineage.
SOURCE CHECK: The value comes from the MS experiment context; the paper explicitly states ""we analyzed changes in the phosphoproteome following stimulation of cells [myotubes] with IGF-1"" and ""quantitative phosphoproteomic analysis resulted in 7,202 protein identifications"" from these cells.
TRUTH CHECK: The value is factually correct as the study uses C2 myotubes for the primary quantitative phosphoproteomics experiments.
COMPLETENESS CHECK: The full set contains ""myotubes"", which covers the primary biological material analyzed by MS in the main phosphoproteomics studies.

TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD017670","","strict","Biological","disease","normal","","low","False","","False","False","False","False","","","wrong_value","TYPE CHECK: Unable to evaluate.
SOURCE CHECK: N/A
TRUTH CHECK: N/A
COMPLETENESS CHECK: N/A
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: no
VALUE_COMPLETE: no
HALLUCINATED: no
VERDICT: low
CORRECTED_VALUE: NONE",""
"PXD017670","","strict","Biological","organ","skeletal muscle","skeletal muscle","high","False","","True","True","False","False","","","correct_explicit","TYPE CHECK: The candidate value ""skeletal muscle"" is a valid organ/tissue type.
SOURCE CHECK: The paper explicitly states that the quantitative phosphoproteomics was performed on ""contracting skeletal myotubes"" derived from ""C2 myoblasts"" and ""C2C12 cells,"" which are skeletal muscle cell lines.
TRUTH CHECK: The value is factually correct as the biological source of the MS samples is skeletal muscle cells.
COMPLETENESS CHECK: The full set contains ""skeletal muscle,"" which accurately describes the tissue of origin for the analyzed samples.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD017670","","strict","Biological","species","Mus musculus, Homo sapiens","Mus musculus, Homo sapiens","high","False","","True","True","False","False","","","correct_explicit","TYPE CHECK: The candidate value consists of species names, which matches the field definition.
SOURCE CHECK: Both species are used in MS experiments: C2 myotubes (mouse) were used for the main phosphoproteomics and BioID studies, and recombinant hFLNc (human) was used for LC-MS coupled kinase assays.
TRUTH CHECK: The paper explicitly mentions ""mouse FLNc"" and ""human FLNc"" in the context of mass spectrometry analysis.
COMPLETENESS CHECK: The full set covers all organisms whose materials were analyzed by mass spectrometry in this study.

TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD017670","","strict","ExperimentalDesign","factor_value","treatment (IGF-1, LY294002, MK-2206)","treatment (IGF-1, LY294002, MK-2206) | normal","high","False","","True","True","False","False","","","correct_explicit","TYPE CHECK: The candidate value describes the experimental treatments applied to the samples, which is a correct category for a factor_value.
SOURCE CHECK: The values IGF-1, LY294002 (LY), and MK-2206 (MK) are explicitly mentioned as treatments used in the quantitative phosphoproteomics experiments on C2 myotubes.
TRUTH CHECK: The value is factually correct; the paper describes studies comparing the effects of IGF-1 stimulation and inhibition by LY294002 and MK-2206.
COMPLETENESS CHECK: The full set of extracted values includes the treatments and a ""normal"" (control) state, which together cover the experimental conditions described for the MS studies.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD017670","","strict","ExperimentalDesign","factor_value","normal","treatment (IGF-1, LY294002, MK-2206) | normal","high","False","","True","True","False","False","","","correct_explicit","TYPE CHECK: The candidate value ""normal"" is a valid representation of a control or baseline state for a factor value.
SOURCE CHECK: The paper describes a control group (DMSO-treated or starved cells) used as a baseline for comparison against IGF-1 and LY294002 treatments in the phosphoproteomics experiments.
TRUTH CHECK: ""Normal"" is a safe default for the control/baseline condition in this experimental context.
COMPLETENESS CHECK: The full set of extracted values covers both the treatment conditions and the control state.

TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD017670","","strict","Technical","acquisition_method","data-dependent acquisition","","low","False","","False","False","False","True","runassessor","","runassessor_only","TYPE CHECK: The candidate value ""data-dependent acquisition"" is a correct category for the acquisition_method field.
SOURCE CHECK: The paper does not explicitly use the phrase ""data-dependent acquisition"" or ""DDA"", but it describes ""MS/MS analyses... performed on multiply charged peptide ions"" and ""inclusion list"" for PRM, which are characteristic of data-dependent workflows. However, the specific term ""data-dependent acquisition"" is not written in the text.
TRUTH CHECK: While the described methods (standard MS/MS on multiply charged ions) are typically DDA, the term itself is not explicitly stated in the provided text.
COMPLETENESS CHECK: The full set contains only this value, but the value is not explicitly supported by the text.

TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: no
VALUE_COMPLETE: yes
HALLUCINATED: yes
VERDICT: low
CORRECTED_VALUE: NONE",""
"PXD017670","","strict","Technical","alkylation_reagent","chloroacetamide","chloroacetamide","high","False","","True","True","False","False","","","correct_explicit","TYPE CHECK: The candidate value is a chemical reagent used for alkylation, which matches the field definition.
SOURCE CHECK: The value is explicitly mentioned in the ""Sample processing"" section: ""Each reaction was carried out for 20 min using a final concentration of 5 mM tris(2-carboxyethyl)phosphine (TCEP) and 50 mM 2-chloroacetamide..."".
TRUTH CHECK: The value is factually correct as stated in the text.
COMPLETENESS CHECK: The full set contains the only alkylation reagent mentioned in the paper.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD017670","","strict","Technical","cleavage_agent","Trypsin","Trypsin","high","False","","True","True","False","False","","","correct_explicit","TYPE CHECK: The candidate value ""Trypsin"" is a protease, which matches the definition of a cleavage agent.
SOURCE CHECK: The paper explicitly mentions ""sequencing grade trypsin (Promega)"" being used for digestion in multiple experimental contexts (Sample processing, Parallel reaction monitoring, etc.).
TRUTH CHECK: The value is factually correct as stated in the text.
COMPLETENESS CHECK: The full set contains ""Trypsin"", which is the only cleavage agent mentioned in the paper.

TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
