"paper_id","source","mode","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD006156","","strict","Biological","cell_line","cell_line","HeLa, U2OS, CHO, A549, HEK-293","True"
"PXD006156","","strict","Biological","cell_type","cell_type","epithelial cell","True"
"PXD006156","","strict","Biological","disease","disease","cervical adenocarcinoma","True"
"PXD006156","","strict","Biological","organ","organ","cervix","True"
"PXD006156","","strict","Biological","species","species","Homo sapiens","True"
"PXD006156","","strict","ExperimentalDesign","factor_value","factor_value","protein constructs (FLAG-BirA-RNF8, AP-HA-Ub, FLAG-NONO, HA-RNF8) | cervical adenocarcinoma","True"
"PXD006156","","strict","ExperimentalDesign","fractions","fractions","1","True"
"PXD006156","","strict","ExperimentalDesign","replicates","replicates","1","True"
"PXD006156","","strict","ExperimentalDesign","technical_replicates","technical_replicates","1","True"
"PXD006156","","strict","Technical","acquisition_method","acquisition_method","data-dependent acquisition","True"
"PXD006156","","strict","Technical","alkylation_reagent","alkylation_reagent","iodoacetamide","True"
"PXD006156","","strict","Technical","cleavage_agent","cleavage_agent","Trypsin","True"
"PXD006156","","strict","Technical","fragmentation","fragmentation","collision-induced dissociation","True"
"PXD006156","","strict","Technical","instrument","instrument","LTQ Orbitrap XL","True"
"PXD006156","","strict","Technical","label","label","label free","True"
"PXD006156","","strict","Technical","mass_analyzer","mass_analyzer","orbitrap","True"
"PXD006156","","strict","Technical","modification","modification","Carbamidomethyl (C) | ubiquitinylation residue (C)","True"
"PXD006156","","strict","Technical","reduction_reagent","reduction_reagent","dithiothreitol","True"
