"paper_id","source","mode","agent","annotation_type","extracted_value","all_values_for_field","verdict","type_mismatch","correct_type","value_correct","value_complete","hallucination","technical_origin","repository_origin","inference","error_category","issue_summary","corrected_value"
"PXD010429","","strict","Biological","age","69.1","69.1","high","False","","True","True","False","False","","","correct_explicit","TYPE CHECK: The candidate value is a numeric value representing age, which matches the field definition.
SOURCE CHECK: The value ""69.1"" is explicitly mentioned in the results section as the mean age of the patients from whom the tumor tissues (the MS samples) were collected.
TRUTH CHECK: The value is factually correct as it represents the mean age of the cohort analyzed by mass spectrometry.
COMPLETENESS CHECK: A single reported value matching the age of the analyzed samples is considered complete per the field definition.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD010429","","strict","Biological","disease","squamous cell lung cancer","squamous cell lung cancer","high","False","","True","True","False","False","","","correct_explicit","TYPE CHECK: The candidate value is a disease diagnosis, which matches the field definition.
SOURCE CHECK: The value is explicitly stated in the title (""Proteogenomic landscape of squamous cell lung cancer"") and throughout the text as the condition of the patients whose tumor tissues were analyzed by mass spectrometry.
TRUTH CHECK: The value is factually correct based on the paper.
COMPLETENESS CHECK: The full set contains the primary disease studied in the cohort, which is exhaustive for this experiment.

TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD010429","","strict","Biological","organ","lung","lung","high","False","","True","True","False","False","","","correct_explicit","TYPE CHECK: The candidate value ""lung"" is a valid organ/tissue name.
SOURCE CHECK: The paper explicitly states that the samples were ""snap frozen tumor tissues"" from ""patients... [with] primary lung cancer"" and ""surgically resected stage I–III SCC of the lung"".
TRUTH CHECK: The value is factually correct as the proteomics analysis was performed on lung tumor tissues.
COMPLETENESS CHECK: The full set contains ""lung"", which covers the organ of origin for all MS samples described.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD010429","","strict","Biological","species","Homo sapiens","Homo sapiens","high","False","","True","True","False","False","","","correct_explicit","TYPE CHECK: The candidate value is a scientific name for a species, which matches the field definition.
SOURCE CHECK: The paper describes a cohort of 108 squamous cell lung cancer patients and explicitly mentions the use of the ""RefSeq human protein sequence database"" for protein identification.
TRUTH CHECK: The samples are derived from human patients, making ""Homo sapiens"" factually correct.
COMPLETENESS CHECK: The full set contains the only species involved in the MS experiment.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD010429","","strict","ExperimentalDesign","factor_value","proteomic subtype (Inflamed, Redox, Mixed)","proteomic subtype (Inflamed, Redox, Mixed) | squamous cell lung cancer","high","False","","True","True","False","False","","","correct_explicit","TYPE CHECK: The candidate value describes the experimental factor (proteomic subtype) and its specific levels, which is the correct category for this field.
SOURCE CHECK: The value is explicitly derived from the results section, where the authors identify and define three proteomic subtypes: ""Inflamed"", ""Redox"", and ""Mixed"".
TRUTH CHECK: The value is factually correct; the paper states these three subtypes were identified via consensus clustering of the proteomes.
COMPLETENESS CHECK: The full set of extracted values includes both the disease state and the specific proteomic subtypes, covering the primary experimental axes of the study.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD010429","","strict","ExperimentalDesign","factor_value","squamous cell lung cancer","proteomic subtype (Inflamed, Redox, Mixed) | squamous cell lung cancer","high","False","","True","True","False","False","","","correct_explicit","TYPE CHECK: The candidate value is a disease state, which is a valid characteristic for a factor_value.
SOURCE CHECK: The value is explicitly stated in the title and abstract as the condition of the patients whose tissues were analyzed by mass spectrometry.
TRUTH CHECK: The value is factually correct; the study focuses on a cohort of 108 squamous cell lung cancer (SCC) patients.
COMPLETENESS CHECK: The full set of extracted values includes both the disease state and the proteomic subtypes identified, which covers the primary experimental factors described in the paper.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD010429","","strict","Technical","acquisition_method","data-dependent acquisition","data-dependent acquisition","medium","False","","True","False","False","False","","","incomplete","TYPE CHECK: The candidate value is a valid MS acquisition scheme.
SOURCE CHECK: The value is present in the paper text, specifically in the methods section describing the TMT experiments (""Sixteen tandem mass spectra were collected in a data-dependent manner"").
TRUTH CHECK: The paper explicitly states that data-dependent acquisition was used for the TMT experiments.
COMPLETENESS CHECK: The full set of extracted values is incomplete because the paper also explicitly describes a ""data independent acquisition (DIA)"" method used for a subset of the samples (""The mass spectrometry method utilized MS1 scans alternated with looped 18 narrow window data independent acquisition (DIA) tandem mass spectrometry scans"").

TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: no
HALLUCINATED: no
VERDICT: medium
CORRECTED_VALUE: data-dependent acquisition, data-independent acquisition (DIA)","data-dependent acquisition, data-independent acquisition (DIA)"
"PXD010429","","strict","Technical","alkylation_reagent","iodoacetamide","iodoacetamide","high","False","","True","True","False","False","","","correct_explicit","TYPE CHECK: The candidate value is a chemical reagent used for alkylation, which matches the field definition.
SOURCE CHECK: The value is explicitly mentioned in the ""Expression proteomics"" section of the methods (""followed by alkylation with 11 mM iodoacetamide"").
TRUTH CHECK: The value is factually correct as stated in the text.
COMPLETENESS CHECK: The full set contains the only alkylation reagent mentioned in the paper.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD010429","","strict","Technical","cleavage_agent","Trypsin","Trypsin","high","False","","True","True","False","False","","","correct_explicit","TYPE CHECK: The candidate value is a protease, which matches the definition of a cleavage agent.
SOURCE CHECK: The value is explicitly mentioned in the ""Expression proteomics"" section (""trypsin digestion was carried out overnight"").
TRUTH CHECK: The value is factually correct as the paper states trypsin was used for digestion.
COMPLETENESS CHECK: The full set contains ""Trypsin"", which is the only cleavage agent mentioned in the text.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD010429","","strict","Technical","fragmentation","beam-type collision-induced dissociation","","low","False","","False","False","False","True","runassessor","","runassessor_only","TYPE CHECK: The candidate value describes a fragmentation method, which matches the field definition.
SOURCE CHECK: The value is not present in the provided paper text.
TRUTH CHECK: The paper mentions ""normalized collision energy 30"" and the use of a ""Q Exactive Plus"" (which typically uses HCD), but it never explicitly names the fragmentation method as ""beam-type collision-induced dissociation"".
COMPLETENESS CHECK: The full set is incomplete as the specific fragmentation method name is not mentioned in the text.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: no
VALUE_COMPLETE: no
HALLUCINATED: yes
VERDICT: low
CORRECTED_VALUE: NONE",""
