pxd	data_file	category	assessed_entities	gold_entities	matched_entities	assessed_only_entities	gold_only_entities	precision	recall	f1
PXD002395	20100609_Velos1_TaGe_SA_293_1.raw	Biological	6	4	2	4	2	0.333333	0.500000	0.400000
PXD002395	20100609_Velos1_TaGe_SA_293_1.raw	Technical	7	7	4	3	3	0.571429	0.571429	0.571429
PXD002395	20100609_Velos1_TaGe_SA_293_1.raw	ExperimentalDesign	5	2	0	5	2	0.000000	0.000000	0.000000
PXD002395	20100609_Velos1_TaGe_SA_GAMG_5.raw	Biological	6	5	2	4	3	0.333333	0.400000	0.363636
PXD002395	20100609_Velos1_TaGe_SA_GAMG_5.raw	Technical	7	7	4	3	3	0.571429	0.571429	0.571429
PXD002395	20100609_Velos1_TaGe_SA_GAMG_5.raw	ExperimentalDesign	5	2	0	5	2	0.000000	0.000000	0.000000
PXD002395	20100611_Velos1_TaGe_SA_Hela_2.raw	Biological	6	6	2	4	4	0.333333	0.333333	0.333333
PXD002395	20100611_Velos1_TaGe_SA_Hela_2.raw	Technical	7	7	4	3	3	0.571429	0.571429	0.571429
PXD002395	20100611_Velos1_TaGe_SA_Hela_2.raw	ExperimentalDesign	5	2	0	5	2	0.000000	0.000000	0.000000
PXD002395	20100611_Velos1_TaGe_SA_Hela_3.raw	Biological	6	6	2	4	4	0.333333	0.333333	0.333333
PXD002395	20100611_Velos1_TaGe_SA_Hela_3.raw	Technical	7	7	4	3	3	0.571429	0.571429	0.571429
PXD002395	20100611_Velos1_TaGe_SA_Hela_3.raw	ExperimentalDesign	5	2	0	5	2	0.000000	0.000000	0.000000
PXD002395	20100611_Velos1_TaGe_SA_HepG2_3.raw	Biological	6	6	2	4	4	0.333333	0.333333	0.333333
PXD002395	20100611_Velos1_TaGe_SA_HepG2_3.raw	Technical	7	7	4	3	3	0.571429	0.571429	0.571429
PXD002395	20100611_Velos1_TaGe_SA_HepG2_3.raw	ExperimentalDesign	5	2	0	5	2	0.000000	0.000000	0.000000
PXD002395	20100611_Velos1_TaGe_SA_HepG2_5.raw	Biological	6	6	2	4	4	0.333333	0.333333	0.333333
PXD002395	20100611_Velos1_TaGe_SA_HepG2_5.raw	Technical	7	7	4	3	3	0.571429	0.571429	0.571429
PXD002395	20100611_Velos1_TaGe_SA_HepG2_5.raw	ExperimentalDesign	5	2	0	5	2	0.000000	0.000000	0.000000
PXD002395	20100614_Velos1_TaGe_SA_K562_6.raw	Biological	6	6	2	4	4	0.333333	0.333333	0.333333
PXD002395	20100614_Velos1_TaGe_SA_K562_6.raw	Technical	7	7	4	3	3	0.571429	0.571429	0.571429
PXD002395	20100614_Velos1_TaGe_SA_K562_6.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD002395	20100616_Velos1_TaGe_SA_MCF7_5.raw	Biological	6	4	1	5	3	0.166667	0.250000	0.200000
PXD002395	20100616_Velos1_TaGe_SA_MCF7_5.raw	Technical	7	7	4	3	3	0.571429	0.571429	0.571429
PXD002395	20100616_Velos1_TaGe_SA_MCF7_5.raw	ExperimentalDesign	5	2	0	5	2	0.000000	0.000000	0.000000
PXD002395	20100616_Velos1_TaGe_SA_MCF7_6.raw	Biological	6	4	1	5	3	0.166667	0.250000	0.200000
PXD002395	20100616_Velos1_TaGe_SA_MCF7_6.raw	Technical	7	7	4	3	3	0.571429	0.571429	0.571429
PXD002395	20100616_Velos1_TaGe_SA_MCF7_6.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD002395	20100616_Velos1_TaGe_SA_RKO_1.raw	Biological	6	4	1	5	3	0.166667	0.250000	0.200000
PXD002395	20100616_Velos1_TaGe_SA_RKO_1.raw	Technical	7	7	4	3	3	0.571429	0.571429	0.571429
PXD002395	20100616_Velos1_TaGe_SA_RKO_1.raw	ExperimentalDesign	5	2	0	5	2	0.000000	0.000000	0.000000
PXD002395	20100616_Velos1_TaGe_SA_RKO_3.raw	Biological	6	4	1	5	3	0.166667	0.250000	0.200000
