pxd	data_file	category	assessed_entities	gold_entities	matched_entities	assessed_only_entities	gold_only_entities	precision	recall	f1
PXD013523	case1_kidney_typeI_1D.raw	Biological	3	6	2	1	4	0.666667	0.333333	0.444444
PXD013523	case1_kidney_typeI_1D.raw	Technical	8	5	2	6	3	0.250000	0.400000	0.307692
PXD013523	case1_kidney_typeI_1D.raw	ExperimentalDesign	5	2	2	3	0	0.400000	1.000000	0.571429
PXD013523	case1_kidney_typeII_SCX_3.raw	Biological	3	6	2	1	4	0.666667	0.333333	0.444444
PXD013523	case1_kidney_typeII_SCX_3.raw	Technical	8	5	2	6	3	0.250000	0.400000	0.307692
PXD013523	case1_kidney_typeII_SCX_3.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD013523	case1_kidney_typeIIM_1D.raw	Biological	3	6	2	1	4	0.666667	0.333333	0.444444
PXD013523	case1_kidney_typeIIM_1D.raw	Technical	8	5	2	6	3	0.250000	0.400000	0.307692
PXD013523	case1_kidney_typeIIM_1D.raw	ExperimentalDesign	5	2	2	3	0	0.400000	1.000000	0.571429
PXD013523	case1_kidney_typeIIM_SCX_2.raw	Biological	3	6	2	1	4	0.666667	0.333333	0.444444
PXD013523	case1_kidney_typeIIM_SCX_2.raw	Technical	8	5	2	6	3	0.250000	0.400000	0.307692
PXD013523	case1_kidney_typeIIM_SCX_2.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD013523	case1_pRCC_typeI_SCX_X.raw	Biological	3	6	3	0	3	1.000000	0.500000	0.666667
PXD013523	case1_pRCC_typeI_SCX_X.raw	Technical	8	5	2	6	3	0.250000	0.400000	0.307692
PXD013523	case1_pRCC_typeI_SCX_X.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD013523	case1_pRCC_typeII_1D.raw	Biological	3	6	3	0	3	1.000000	0.500000	0.666667
PXD013523	case1_pRCC_typeII_1D.raw	Technical	8	5	2	6	3	0.250000	0.400000	0.307692
PXD013523	case1_pRCC_typeII_1D.raw	ExperimentalDesign	5	2	2	3	0	0.400000	1.000000	0.571429
PXD013523	case1_pRCC_typeII_SCX_2.raw	Biological	3	6	3	0	3	1.000000	0.500000	0.666667
PXD013523	case1_pRCC_typeII_SCX_2.raw	Technical	8	5	2	6	3	0.250000	0.400000	0.307692
PXD013523	case1_pRCC_typeII_SCX_2.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD013523	case1_pRCC_typeII_SCX_X.raw	Biological	3	6	3	0	3	1.000000	0.500000	0.666667
PXD013523	case1_pRCC_typeII_SCX_X.raw	Technical	8	5	2	6	3	0.250000	0.400000	0.307692
PXD013523	case1_pRCC_typeII_SCX_X.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD013523	case2_kidney_typeI_SCX_2.raw	Biological	3	6	2	1	4	0.666667	0.333333	0.444444
PXD013523	case2_kidney_typeI_SCX_2.raw	Technical	8	5	2	6	3	0.250000	0.400000	0.307692
PXD013523	case2_kidney_typeI_SCX_2.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD013523	case2_kidney_typeI_SCX_4.raw	Biological	3	6	2	1	4	0.666667	0.333333	0.444444
PXD013523	case2_kidney_typeI_SCX_4.raw	Technical	8	5	2	6	3	0.250000	0.400000	0.307692
PXD013523	case2_kidney_typeI_SCX_4.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD013523	case2_kidney_typeIIM_1D.raw	Biological	3	6	2	1	4	0.666667	0.333333	0.444444
PXD013523	case2_kidney_typeIIM_1D.raw	Technical	8	5	2	6	3	0.250000	0.400000	0.307692
PXD013523	case2_kidney_typeIIM_1D.raw	ExperimentalDesign	5	2	2	3	0	0.400000	1.000000	0.571429
PXD013523	case2_pRCC_typeIIM_SCX_4.raw	Biological	3	6	3	0	3	1.000000	0.500000	0.666667
PXD013523	case2_pRCC_typeIIM_SCX_4.raw	Technical	8	5	2	6	3	0.250000	0.400000	0.307692
PXD013523	case2_pRCC_typeIIM_SCX_4.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD013523	case2_pRCC_typeIIM_SCX_5.raw	Biological	3	6	3	0	3	1.000000	0.500000	0.666667
PXD013523	case2_pRCC_typeIIM_SCX_5.raw	Technical	8	5	2	6	3	0.250000	0.400000	0.307692
PXD013523	case2_pRCC_typeIIM_SCX_5.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD013523	case3_kidney_typeII_SCX_X.raw	Biological	3	6	2	1	4	0.666667	0.333333	0.444444
PXD013523	case3_kidney_typeII_SCX_X.raw	Technical	8	5	2	6	3	0.250000	0.400000	0.307692
PXD013523	case3_kidney_typeII_SCX_X.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD013523	case3_pRCC_typeIIM_SCX_3.raw	Biological	3	6	3	0	3	1.000000	0.500000	0.666667
PXD013523	case3_pRCC_typeIIM_SCX_3.raw	Technical	8	5	2	6	3	0.250000	0.400000	0.307692
PXD013523	case3_pRCC_typeIIM_SCX_3.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD013523	case4_kidney_typeI_SCX_2.raw	Biological	3	6	2	1	4	0.666667	0.333333	0.444444
PXD013523	case4_kidney_typeI_SCX_2.raw	Technical	8	5	2	6	3	0.250000	0.400000	0.307692
PXD013523	case4_kidney_typeI_SCX_2.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD013523	case4_kidney_typeII_SCX_3.raw	Biological	3	6	2	1	4	0.666667	0.333333	0.444444
PXD013523	case4_kidney_typeII_SCX_3.raw	Technical	8	5	2	6	3	0.250000	0.400000	0.307692
PXD013523	case4_kidney_typeII_SCX_3.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD013523	case4_kidney_typeII_SCX_4.raw	Biological	3	6	2	1	4	0.666667	0.333333	0.444444
PXD013523	case4_kidney_typeII_SCX_4.raw	Technical	8	5	2	6	3	0.250000	0.400000	0.307692
PXD013523	case4_kidney_typeII_SCX_4.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD013523	case4_pRCC_typeII_SCX_5.raw	Biological	3	6	3	0	3	1.000000	0.500000	0.666667
PXD013523	case4_pRCC_typeII_SCX_5.raw	Technical	8	5	2	6	3	0.250000	0.400000	0.307692
PXD013523	case4_pRCC_typeII_SCX_5.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD013523	case5_kidney_typeI_SCX_5.raw	Biological	3	6	2	1	4	0.666667	0.333333	0.444444
PXD013523	case5_kidney_typeI_SCX_5.raw	Technical	8	5	2	6	3	0.250000	0.400000	0.307692
PXD013523	case5_kidney_typeI_SCX_5.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD013523	case5_kidney_typeII_SCX_4.raw	Biological	3	6	2	1	4	0.666667	0.333333	0.444444
PXD013523	case5_kidney_typeII_SCX_4.raw	Technical	8	5	2	6	3	0.250000	0.400000	0.307692
PXD013523	case5_kidney_typeII_SCX_4.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD013523	case5_kidney_typeII_SCX_5.raw	Biological	3	6	2	1	4	0.666667	0.333333	0.444444
PXD013523	case5_kidney_typeII_SCX_5.raw	Technical	8	5	2	6	3	0.250000	0.400000	0.307692
PXD013523	case5_kidney_typeII_SCX_5.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD013523	case5_pRCC_typeI_SCX_3.raw	Biological	3	6	3	0	3	1.000000	0.500000	0.666667
PXD013523	case5_pRCC_typeI_SCX_3.raw	Technical	8	5	2	6	3	0.250000	0.400000	0.307692
PXD013523	case5_pRCC_typeI_SCX_3.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD013523	case6_kidney_typeI_SCX_2.raw	Biological	3	6	2	1	4	0.666667	0.333333	0.444444
PXD013523	case6_kidney_typeI_SCX_2.raw	Technical	8	5	2	6	3	0.250000	0.400000	0.307692
PXD013523	case6_kidney_typeI_SCX_2.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD013523	case6_kidney_typeI_SCX_3.raw	Biological	3	6	2	1	4	0.666667	0.333333	0.444444
PXD013523	case6_kidney_typeI_SCX_3.raw	Technical	8	5	2	6	3	0.250000	0.400000	0.307692
PXD013523	case6_kidney_typeI_SCX_3.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD013523	case6_kidney_typeII_SCX_4.raw	Biological	3	6	2	1	4	0.666667	0.333333	0.444444
PXD013523	case6_kidney_typeII_SCX_4.raw	Technical	8	5	2	6	3	0.250000	0.400000	0.307692
PXD013523	case6_kidney_typeII_SCX_4.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD013523	case6_kidney_typeII_SCX_X.raw	Biological	3	6	2	1	4	0.666667	0.333333	0.444444
PXD013523	case6_kidney_typeII_SCX_X.raw	Technical	8	5	2	6	3	0.250000	0.400000	0.307692
PXD013523	case6_kidney_typeII_SCX_X.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD013523	case6_pRCC_typeI_SCX_5.raw	Biological	3	6	3	0	3	1.000000	0.500000	0.666667
PXD013523	case6_pRCC_typeI_SCX_5.raw	Technical	8	5	2	6	3	0.250000	0.400000	0.307692
PXD013523	case6_pRCC_typeI_SCX_5.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD013523	case6_pRCC_typeII_1D.raw	Biological	3	6	3	0	3	1.000000	0.500000	0.666667
PXD013523	case6_pRCC_typeII_1D.raw	Technical	8	5	2	6	3	0.250000	0.400000	0.307692
PXD013523	case6_pRCC_typeII_1D.raw	ExperimentalDesign	5	2	2	3	0	0.400000	1.000000	0.571429
PXD013523	case7_kidney_typeII_SCX_2.raw	Biological	3	6	2	1	4	0.666667	0.333333	0.444444
PXD013523	case7_kidney_typeII_SCX_2.raw	Technical	8	5	2	6	3	0.250000	0.400000	0.307692
PXD013523	case7_kidney_typeII_SCX_2.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
