"paper_id","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD015744","Biological","cell_type","cell_type","epithelial cell","True"
"PXD015744","Biological","disease","disease","pancreatic ductal adenocarcinoma (pdac)","True"
"PXD015744","Biological","organ","organ","pancreas","True"
"PXD015744","Biological","species","species","homo sapiens","True"
"PXD015744","ExperimentalDesign","factor_value","factor_value","disease (PDAC), overall survival, disease-free survival | pancreatic ductal adenocarcinoma (pdac)","True"
"PXD015744","ExperimentalDesign","fractions","fractions","5","True"
"PXD015744","ExperimentalDesign","replicates","replicates","20","True"
"PXD015744","ExperimentalDesign","technical_replicates","technical_replicates","1","True"
"PXD015744","Technical","acquisition_method","acquisition_method","data-dependent acquisition","True"
"PXD015744","Technical","fragment_mass_tolerance","fragment_mass_tolerance","13 ppm","True"
"PXD015744","Technical","fragmentation","fragmentation","beam-type collision-induced dissociation","True"
"PXD015744","Technical","instrument","instrument","Q Exactive","True"
"PXD015744","Technical","label","label","label free","True"
"PXD015744","Technical","mass_analyzer","mass_analyzer","orbitrap","True"
"PXD015744","Technical","precursor_mass_tolerance","precursor_mass_tolerance","8 ppm","True"
