"paper_id","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD005463","Biological","cell_line","cell_line","YPH499","True"
"PXD005463","Biological","cell_type","cell_type","yeast","True"
"PXD005463","Biological","disease","disease","normal","True"
"PXD005463","Biological","organ","organ","mitochondria","True"
"PXD005463","Biological","species","species","s. cerevisiae","True"
"PXD005463","ExperimentalDesign","factor_value","factor_value","extraction method (sonication, carbonate), fraction (supernatant, pellet) | normal","True"
"PXD005463","ExperimentalDesign","fractions","fractions","6","True"
"PXD005463","ExperimentalDesign","replicates","replicates","2","True"
"PXD005463","ExperimentalDesign","technical_replicates","technical_replicates","2","True"
"PXD005463","Technical","acquisition_method","acquisition_method","data-dependent acquisition","True"
"PXD005463","Technical","fragment_mass_tolerance","fragment_mass_tolerance","7 ppm","True"
"PXD005463","Technical","fragmentation","fragmentation","beam-type collision-induced dissociation","True"
"PXD005463","Technical","instrument","instrument","Q Exactive Plus, LTQ-Orbitrap Elite","True"
"PXD005463","Technical","label","label","label free","True"
"PXD005463","Technical","mass_analyzer","mass_analyzer","orbitrap","True"
"PXD005463","Technical","precursor_mass_tolerance","precursor_mass_tolerance","6 ppm","True"
