pxd	data_file	category	assessed_entities	gold_entities	matched_entities	assessed_only_entities	gold_only_entities	precision	recall	f1
PXD016837	20170307_JH_04.raw	Biological	7	7	7	0	0	1.000000	1.000000	1.000000
PXD016837	20170307_JH_04.raw	Technical	6	6	6	0	0	1.000000	1.000000	1.000000
PXD016837	20170307_JH_04.raw	ExperimentalDesign	2	2	1	1	1	0.500000	0.500000	0.500000
PXD016837	20170307_JH_05.raw	Biological	7	7	7	0	0	1.000000	1.000000	1.000000
PXD016837	20170307_JH_05.raw	Technical	6	6	6	0	0	1.000000	1.000000	1.000000
PXD016837	20170307_JH_05.raw	ExperimentalDesign	2	2	1	1	1	0.500000	0.500000	0.500000
PXD016837	20170307_JH_06.raw	Biological	7	7	7	0	0	1.000000	1.000000	1.000000
PXD016837	20170307_JH_06.raw	Technical	6	6	6	0	0	1.000000	1.000000	1.000000
PXD016837	20170307_JH_06.raw	ExperimentalDesign	2	2	1	1	1	0.500000	0.500000	0.500000
PXD016837	20170307_JH_07.raw	Biological	7	7	7	0	0	1.000000	1.000000	1.000000
PXD016837	20170307_JH_07.raw	Technical	6	6	6	0	0	1.000000	1.000000	1.000000
PXD016837	20170307_JH_07.raw	ExperimentalDesign	2	2	1	1	1	0.500000	0.500000	0.500000
PXD016837	20170307_JH_08.raw	Biological	7	7	7	0	0	1.000000	1.000000	1.000000
PXD016837	20170307_JH_08.raw	Technical	6	6	6	0	0	1.000000	1.000000	1.000000
PXD016837	20170307_JH_08.raw	ExperimentalDesign	2	2	1	1	1	0.500000	0.500000	0.500000
PXD016837	20170307_JH_09.raw	Biological	7	7	7	0	0	1.000000	1.000000	1.000000
PXD016837	20170307_JH_09.raw	Technical	6	6	6	0	0	1.000000	1.000000	1.000000
PXD016837	20170307_JH_09.raw	ExperimentalDesign	2	2	1	1	1	0.500000	0.500000	0.500000
PXD016837	20180403_MP_01.raw	Biological	7	7	7	0	0	1.000000	1.000000	1.000000
PXD016837	20180403_MP_01.raw	Technical	6	6	6	0	0	1.000000	1.000000	1.000000
PXD016837	20180403_MP_01.raw	ExperimentalDesign	2	2	1	1	1	0.500000	0.500000	0.500000
PXD016837	20180403_MP_02.raw	Biological	7	7	7	0	0	1.000000	1.000000	1.000000
PXD016837	20180403_MP_02.raw	Technical	6	6	6	0	0	1.000000	1.000000	1.000000
PXD016837	20180403_MP_02.raw	ExperimentalDesign	2	2	1	1	1	0.500000	0.500000	0.500000
