"paper_id","source","mode","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD029629","","strict","Biological","species","species","Nakaseomyces glabratus","True"
"PXD029629","","strict","ExperimentalDesign","factor_value","factor_value","strain (wildtype, Cgyps1-11Δ)","True"
"PXD029629","","strict","Technical","acquisition_method","acquisition_method","data-dependent acquisition","True"
"PXD029629","","strict","Technical","cleavage_agent","cleavage_agent","Trypsin","True"
"PXD029629","","strict","Technical","fragmentation","fragmentation","beam-type collision-induced dissociation","True"
"PXD029629","","strict","Technical","instrument","instrument","Q Exactive, Orbitrap","True"
"PXD029629","","strict","Technical","label","label","label free","True"
"PXD029629","","strict","Technical","mass_analyzer","mass_analyzer","Orbitrap","True"
"PXD029629","","strict","Technical","modification","modification","iodoacetamide derivatized residue | Thr->Pro substitution | Iodoacetamide derivative | Thr->Pro substitution (T) | Iodoacetamide derivative (CDEHKMSTUY,N-term)","True"
"PXD029629","","strict","Technical","reduction_reagent","reduction_reagent","dithiothreitol","True"
