"paper_id","source","mode","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD004802","","strict","Biological","age","age","48 h","True"
"PXD004802","","strict","Biological","organ","organ","mycelia","True"
"PXD004802","","strict","Biological","species","species","Aspergillus flavus","True"
"PXD004802","","strict","ExperimentalDesign","factor_value","factor_value","strain (A. flavus CA43)","True"
"PXD004802","","strict","Technical","acquisition_method","acquisition_method","data-dependent acquisition","True"
"PXD004802","","strict","Technical","alkylation_reagent","alkylation_reagent","iodoacetamide","True"
"PXD004802","","strict","Technical","cleavage_agent","cleavage_agent","Trypsin","True"
"PXD004802","","strict","Technical","fragmentation","fragmentation","beam-type collision-induced dissociation","True"
"PXD004802","","strict","Technical","instrument","instrument","Q Exactive Plus","True"
"PXD004802","","strict","Technical","label","label","label free","True"
"PXD004802","","strict","Technical","mass_analyzer","mass_analyzer","Orbitrap","True"
"PXD004802","","strict","Technical","modification","modification","acetylated residue | Iodoacetamide derivative (CDEHKMSTUY,N-term) | Acetylation (CHKRSTY,N-term) | Oxidation or Hydroxylation (CDEFHIKLMNPQRSTUVWY,C-term)","True"
"PXD004802","","strict","Technical","reduction_reagent","reduction_reagent","dithiothreitol","True"
