"paper_id","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD006195","Biological","cell_line","cell_line","BL21 Δarg/Δlys","True"
"PXD006195","Biological","species","species","escherichia coli","True"
"PXD006195","ExperimentalDesign","factor_value","factor_value","bait protein (Strep-LpxC, Strep-tag, His6-MBP-FtsH, His6-MBP), growth rate/temperature (30°C, 37°C, 40°C)","True"
"PXD006195","ExperimentalDesign","fractions","fractions","1","True"
"PXD006195","ExperimentalDesign","replicates","replicates","36","True"
"PXD006195","ExperimentalDesign","technical_replicates","technical_replicates","1","True"
"PXD006195","Technical","acquisition_method","acquisition_method","data-dependent acquisition","True"
"PXD006195","Technical","fragment_mass_tolerance","fragment_mass_tolerance","-0.36913 ppm","True"
"PXD006195","Technical","fragmentation","fragmentation","collision-induced dissociation","True"
"PXD006195","Technical","instrument","instrument","Orbitrap Elite","True"
"PXD006195","Technical","mass_analyzer","mass_analyzer","orbitrap","True"
"PXD006195","Technical","precursor_mass_tolerance","precursor_mass_tolerance","7 ppm","True"
