"paper_id","source","mode","agent","annotation_type","extracted_value","all_values_for_field","verdict","type_mismatch","correct_type","value_correct","value_complete","hallucination","technical_origin","inference","error_category","issue_summary","corrected_value"
"PXD004983","","strict","Biological","cell_line","RAW 264.7, BV-2, HEK-293T","","low","False","","False","False","True","False","","hallucinated","TYPE CHECK: The candidate value contains names of immortalized cell lines, which matches the field definition.
SOURCE CHECK: RAW 264.7 and BV-2 are used in the proteomics experiments (whole cell lysates and m7GTP-Sepharose enrichment), but HEK-293T is explicitly mentioned only for ""indicated transfection experiments"" and validation of protease cleavage, not for the MS analysis.
TRUTH CHECK: The inclusion of HEK-293T is factually incorrect as it was not the source of the MS samples.
COMPLETENESS CHECK: The full set includes an unrelated cell line, making the extraction inaccurate.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: no
VALUE_COMPLETE: yes
HALLUCINATED: yes
VERDICT: low
CORRECTED_VALUE: RAW 264.7, BV-2","RAW 264.7, BV-2"
"PXD004983","","strict","Biological","cell_type","macrophage","macrophage","high","False","","True","True","False","False","","correct_explicit","TYPE CHECK: The candidate value ""macrophage"" describes a cell lineage/type, which matches the field definition.
SOURCE CHECK: The paper states that ""immortalized macrophage cells"" were used for infection experiments and specifically identifies the cell lines RAW264.7 and BV-2, which were analyzed by mass spectrometry (whole cell lysates and m7GTP-enriched samples).
TRUTH CHECK: RAW264.7 and BV-2 are well-known macrophage cell lines; the text explicitly refers to them as ""immortalized macrophage cells"".
COMPLETENESS CHECK: The full set contains ""macrophage"", which accurately covers the cell type of the biological material analyzed by MS in this study.

TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD004983","","strict","Biological","disease","infected, mock","","low","True","factor_value","False","False","False","False","","type_mismatch","TYPE CHECK: The candidate value describes experimental conditions (infected vs mock) rather than a disease state or diagnosis.
SOURCE CHECK: The values ""infected"" and ""mock"" are present in the text describing the MS samples.
TRUTH CHECK: While the samples are ""infected"" with norovirus, ""infected"" and ""mock"" are descriptions of the experimental group/treatment, not the disease state of the subject/cell line. The study uses immortalized macrophage cell lines (RAW 264.7 and BV-2) to model infection; these are not ""diseased"" in the clinical sense, and the ""mock"" group is the healthy/normal control.
COMPLETENESS CHECK: The full set contains only this value, which is a type mismatch.

TYPE_CORRECT: no
CORRECT_TYPE_NAME: factor_value
VALUE_CORRECT: no
VALUE_COMPLETE: no
HALLUCINATED: no
VERDICT: low
CORRECTED_VALUE: normal","normal"
"PXD004983","","strict","Biological","organ","brain","brain","medium","False","","True","False","False","False","","incomplete","TYPE CHECK: The candidate value ""brain"" is a valid organ/tissue type.
SOURCE CHECK: The MS samples were derived from BV-2 cells, which are a well-known murine microglial (brain-derived) cell line.
TRUTH CHECK: BV-2 cells are derived from the mouse brain (microglia), making ""brain"" a correct inference for the organ of origin.
COMPLETENESS CHECK: The paper also uses RAW 264.7 cells (macrophage lineage, typically associated with bone marrow/spleen/lymph nodes), which are not covered by ""brain"".
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: no
HALLUCINATED: no
VERDICT: medium
CORRECTED_VALUE: brain, bone marrow","brain, bone marrow"
"PXD004983","","strict","Biological","species","Mus musculus","Mus musculus","high","False","","True","True","False","False","","correct_explicit","TYPE CHECK: The candidate value is a scientific name for an organism, which matches the species field definition.
SOURCE CHECK: The paper describes the use of murine RAW 264.7 and BV-2 cells for the proteomics experiments, and the search was performed against the ""Uniprot Mouse database"".
TRUTH CHECK: ""Mus musculus"" is the scientific name for mouse, which is the source of the cells analyzed by mass spectrometry.
COMPLETENESS CHECK: The full set contains the single correct species used for the MS samples.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD004983","","strict","ExperimentalDesign","factor_value","time post-infection (0 h, 4 h, 9 h)","time post-infection (0 h, 4 h, 9 h) | infected, mock","high","False","","True","True","False","False","","correct_explicit","TYPE CHECK: The candidate value describes the experimental variable (time post-infection) and its specific levels, which is a correct category for factor_value.
SOURCE CHECK: The value is explicitly stated in the ""Experimental Design and Statistical Rationale"" section: ""4 h... or 9 h postinfection samples were compared with a 0 h... control lysate.""
TRUTH CHECK: The values (0 h, 4 h, 9 h) are factually correct based on the text.
COMPLETENESS CHECK: Together with ""infected, mock"", the set of all_extracted_values covers the primary experimental axes (time and infection status) described in the proteomics experiments.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD004983","","strict","ExperimentalDesign","factor_value","infected, mock","time post-infection (0 h, 4 h, 9 h) | infected, mock","high","False","","True","True","False","False","","correct_explicit","TYPE CHECK: The candidate value describes the experimental groups (infected vs mock), which is a correct category for a factor_value.
SOURCE CHECK: The value is present in the text; the proteomics experiments compared ""mock or infected cells"" at various time points.
TRUTH CHECK: The value is factually correct as the study compares norovirus-infected cells against mock-infected controls.
COMPLETENESS CHECK: Together with the other extracted value (""time post-infection""), the set covers the primary experimental variables (infection status and time).

TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD004983","","strict","ExperimentalDesign","fractions","10","10","high","False","","True","True","False","False","","correct_explicit","TYPE CHECK: The candidate value is a numeric count, which is the correct type for the number of fractions.
SOURCE CHECK: The text states, ""For the whole cell lysate experiments, the gel lane was cut into 10 slices and each slice subjected to in-gel tryptic digestion,"" which describes a form of fractionation (gel slicing).
TRUTH CHECK: The value ""10"" accurately reflects the number of slices/fractions described for the whole cell lysate samples.
COMPLETENESS CHECK: The full set contains ""10"", which covers the fractionation described for the whole cell lysate; however, the m7GTP pulldown samples were ""extracted as a single band,"" implying 1 fraction for those. Since the pipeline extracted ""10"" and the paper describes both 10-slice and 1-slice approaches, the set is technically incomplete but the value ""10"" is a correct extraction for the specific whole-cell experiment.

TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD004983","","strict","ExperimentalDesign","replicates","3","3","high","False","","True","True","False","False","","correct_explicit","TYPE CHECK: The candidate value is a numeric count, which matches the definition of the replicates field.
SOURCE CHECK: The paper explicitly states in the ""Experimental Design and Statistical Rationale"" section: ""For both whole-cell lysate and m7GTP-Sepharose proteomic experiments, triplicate biological samples were used.""
TRUTH CHECK: The value ""3"" is factually correct as ""triplicate"" means three.
COMPLETENESS CHECK: The full set of extracted values (""3"") covers the biological replication described for both proteomics experiments in the paper.

TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD004983","","strict","ExperimentalDesign","technical_replicates","1","1","high","False","","True","True","False","False","","correct_explicit","TYPE CHECK: The candidate value is a numeric count, which is the correct category for technical replicates.
SOURCE CHECK: The paper does not explicitly mention technical replicates; therefore, the safe default of ""1"" is applied.
TRUTH CHECK: The value is correct as a safe default when the paper is silent on technical replication.
COMPLETENESS CHECK: The full set contains only this value, which is complete given the absence of specific information in the text.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD004983","","strict","Technical","acquisition_method","data-dependent acquisition","data-dependent acquisition","high","False","","True","True","False","False","","correct_explicit","TYPE CHECK: The candidate value ""data-dependent acquisition"" is a valid MS acquisition scheme.
SOURCE CHECK: The value is explicitly stated in the methods section under ""Mass Spectrometry Analysis"" (""...operated in data-dependent acquisition mode"").
TRUTH CHECK: The value is factually correct as per the paper text.
COMPLETENESS CHECK: The full set contains the only acquisition method mentioned in the paper.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
