"paper_id","source","mode","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD021678","","strict","Biological","age","age","E11.5","True"
"PXD021678","","strict","Biological","cell_line","cell_line","C3H/10T1/2, HEK393T, mESCs","True"
"PXD021678","","strict","Biological","cell_type","cell_type","embryonic mesenchymal cells, mouse embryonic stem cells, neural stem cells","True"
"PXD021678","","strict","Biological","organ","organ","embryo","True"
"PXD021678","","strict","Biological","species","species","Mus musculus, Homo sapiens, Saccharomyces cerevisiae","True"
"PXD021678","","strict","ExperimentalDesign","factor_value","factor_value","RNA bait (P3, P4, a9 IRES180, HCV IRES, 4xS1m control)","True"
"PXD021678","","strict","ExperimentalDesign","fractions","fractions","1","True"
"PXD021678","","strict","ExperimentalDesign","replicates","replicates","5","True"
"PXD021678","","strict","ExperimentalDesign","technical_replicates","technical_replicates","1","True"
"PXD021678","","strict","Technical","acquisition_method","acquisition_method","data-dependent acquisition","True"
"PXD021678","","strict","Technical","alkylation_reagent","alkylation_reagent","iodoacetamide","True"
"PXD021678","","strict","Technical","cleavage_agent","cleavage_agent","Trypsin","True"
"PXD021678","","strict","Technical","fragment_mass_tolerance","fragment_mass_tolerance","0.8 Da","True"
"PXD021678","","strict","Technical","fragmentation","fragmentation","beam-type collision-induced dissociation","True"
"PXD021678","","strict","Technical","instrument","instrument","Orbitrap Elite","True"
"PXD021678","","strict","Technical","mass_analyzer","mass_analyzer","orbitrap","True"
"PXD021678","","strict","Technical","modification","modification","Carbamidomethyl (C) | TMT6plex (K) | Oxidation (M) | Deamidation (NQ) | TMTpro (K) | reduced 4-Hydroxynonenal (C) | Formylation (K)","True"
"PXD021678","","strict","Technical","precursor_mass_tolerance","precursor_mass_tolerance","10 ppm","True"
"PXD021678","","strict","Technical","reduction_reagent","reduction_reagent","dithiothreitol","True"
