"paper_id","source","mode","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD032360","","strict","Biological","cell_line","cell_line","RAW 264.7","True"
"PXD032360","","strict","Biological","cell_type","cell_type","macrophage, dendritic cell, monocyte","True"
"PXD032360","","strict","Biological","disease","disease","toxoplasma gondii infection","True"
"PXD032360","","strict","Biological","sex","sex","male, female","True"
"PXD032360","","strict","Biological","species","species","Mus musculus","True"
"PXD032360","","strict","ExperimentalDesign","factor_value","factor_value","complex size (complex 1, complex 2), T. gondii strain, cell type, treatment | toxoplasma gondii infection","True"
"PXD032360","","strict","Technical","acquisition_method","acquisition_method","data-dependent acquisition","True"
"PXD032360","","strict","Technical","cleavage_agent","cleavage_agent","Trypsin","True"
"PXD032360","","strict","Technical","fragmentation","fragmentation","beam-type collision-induced dissociation","True"
"PXD032360","","strict","Technical","instrument","instrument","Q Exactive Plus","True"
"PXD032360","","strict","Technical","label","label","label free","True"
"PXD032360","","strict","Technical","mass_analyzer","mass_analyzer","Orbitrap","True"
"PXD032360","","strict","Technical","modification","modification","monohydroxylated residue | acetylated residue | iodoacetamide derivatized residue | Acetyldeoxyhypusine | Iodoacetamide derivative | Oxidation or Hydroxylation | Acetyldeoxyhypusine (K) | Iodoacetamide derivative (CDEHKMSTUY,N-term) | Oxidation or Hydroxylation (CDEFHIKLMNPQRSTUVWY,C-term)","True"
"PXD032360","","strict","Technical","reduction_reagent","reduction_reagent","dithiothreitol","True"
