"paper_id","source","mode","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD008840","","strict","Biological","cell_type","cell_type","tumor cells","True"
"PXD008840","","strict","Biological","disease","disease","diffuse-type gastric cancer","True"
"PXD008840","","strict","Biological","organ","organ","stomach","True"
"PXD008840","","strict","Biological","species","species","Homo sapiens","True"
"PXD008840","","strict","ExperimentalDesign","factor_value","factor_value","tissue type (tumor, nearby tissue) | diffuse-type gastric cancer","True"
"PXD008840","","strict","ExperimentalDesign","fractions","fractions","6","True"
"PXD008840","","strict","ExperimentalDesign","replicates","replicates","1","True"
"PXD008840","","strict","ExperimentalDesign","technical_replicates","technical_replicates","1","True"
"PXD008840","","strict","Technical","acquisition_method","acquisition_method","data-dependent acquisition","True"
"PXD008840","","strict","Technical","alkylation_reagent","alkylation_reagent","iodoacetamide","True"
"PXD008840","","strict","Technical","cleavage_agent","cleavage_agent","Trypsin","True"
"PXD008840","","strict","Technical","fragmentation","fragmentation","beam-type collision-induced dissociation","True"
"PXD008840","","strict","Technical","instrument","instrument","Orbitrap Fusion, Orbitrap Fusion Lumos, Q Exactive Plus, Q Exactive HF","True"
"PXD008840","","strict","Technical","label","label","label free","True"
"PXD008840","","strict","Technical","mass_analyzer","mass_analyzer","orbitrap","True"
"PXD008840","","strict","Technical","modification","modification","Carbamidomethyl (C) | Oxidation (M)","True"
"PXD008840","","strict","Technical","precursor_mass_tolerance","precursor_mass_tolerance","6.1 ppm","True"
"PXD008840","","strict","Technical","reduction_reagent","reduction_reagent","dithiothreitol","True"
