"paper_id","source","mode","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD041561","","strict","Biological","disease","disease","enteropathogenic","True"
"PXD041561","","strict","Biological","organ","organ","extracellular vesicles","True"
"PXD041561","","strict","Biological","species","species","Bacillus cereus","True"
"PXD041561","","strict","ExperimentalDesign","factor_value","factor_value","strain (NVH0075-95), strain (Δsmase), strain (ΔnheBC), strain (ΔnheBCΔsmase) | enteropathogenic","True"
"PXD041561","","strict","ExperimentalDesign","fractions","fractions","1","True"
"PXD041561","","strict","ExperimentalDesign","replicates","replicates","3","True"
"PXD041561","","strict","ExperimentalDesign","technical_replicates","technical_replicates","1","True"
"PXD041561","","strict","Technical","acquisition_method","acquisition_method","data-dependent acquisition","True"
"PXD041561","","strict","Technical","alkylation_reagent","alkylation_reagent","iodoacetamide","True"
"PXD041561","","strict","Technical","cleavage_agent","cleavage_agent","Lys-C","True"
"PXD041561","","strict","Technical","fragment_mass_tolerance","fragment_mass_tolerance","0.02 Da","True"
"PXD041561","","strict","Technical","fragmentation","fragmentation","beam-type collision-induced dissociation","True"
"PXD041561","","strict","Technical","instrument","instrument","Q Exactive HF","True"
"PXD041561","","strict","Technical","label","label","label free","True"
"PXD041561","","strict","Technical","mass_analyzer","mass_analyzer","orbitrap","True"
"PXD041561","","strict","Technical","modification","modification","Carbamidomethyl (C) | Oxidation (M) | Deamidation (NQ) | Sodium adduct (D)","True"
"PXD041561","","strict","Technical","precursor_mass_tolerance","precursor_mass_tolerance","10 ppm","True"
"PXD041561","","strict","Technical","reduction_reagent","reduction_reagent","dithiothreitol","True"
