"paper_id","source","mode","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD009584","","strict","Biological","age","age","rootstocks (2 years old) and scions (1 year old)","True"
"PXD009584","","strict","Biological","organ","organ","graft unions","True"
"PXD009584","","strict","Biological","species","species","Carya cathayensis","True"
"PXD009584","","strict","ExperimentalDesign","factor_value","factor_value","grafting stage (0 d, 7 d)","True"
"PXD009584","","strict","ExperimentalDesign","fractions","fractions","1","True"
"PXD009584","","strict","ExperimentalDesign","replicates","replicates","2","True"
"PXD009584","","strict","ExperimentalDesign","technical_replicates","technical_replicates","1","True"
"PXD009584","","strict","Technical","acquisition_method","acquisition_method","data-dependent acquisition","True"
"PXD009584","","strict","Technical","cleavage_agent","cleavage_agent","Trypsin","True"
"PXD009584","","strict","Technical","fragment_mass_tolerance","fragment_mass_tolerance","0.02 Da","True"
"PXD009584","","strict","Technical","fragmentation","fragmentation","beam-type collision-induced dissociation","True"
"PXD009584","","strict","Technical","instrument","instrument","Q Exactive Plus","True"
"PXD009584","","strict","Technical","mass_analyzer","mass_analyzer","orbitrap","True"
"PXD009584","","strict","Technical","modification","modification","Carbamidomethyl (C)","True"
"PXD009584","","strict","Technical","precursor_mass_tolerance","precursor_mass_tolerance","10 ppm","True"
"PXD009584","","strict","Technical","reduction_reagent","reduction_reagent","dithiothreitol","True"
