"paper_id","source","mode","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD021423","","strict","Biological","cell_line","cell_line","HEK-293T, HeLa","True"
"PXD021423","","strict","Biological","organ","organ","kidney","True"
"PXD021423","","strict","Biological","species","species","Homo sapiens","True"
"PXD021423","","strict","ExperimentalDesign","factor_value","factor_value","transfection (BspF-transfected, HA-transfected)","True"
"PXD021423","","strict","ExperimentalDesign","fractions","fractions","1","True"
"PXD021423","","strict","ExperimentalDesign","replicates","replicates","2","True"
"PXD021423","","strict","ExperimentalDesign","technical_replicates","technical_replicates","1","True"
"PXD021423","","strict","Technical","acquisition_method","acquisition_method","data-dependent acquisition","True"
"PXD021423","","strict","Technical","alkylation_reagent","alkylation_reagent","iodoacetamide","True"
"PXD021423","","strict","Technical","cleavage_agent","cleavage_agent","Trypsin","True"
"PXD021423","","strict","Technical","fragment_mass_tolerance","fragment_mass_tolerance","0.02 Da","True"
"PXD021423","","strict","Technical","fragmentation","fragmentation","beam-type collision-induced dissociation","True"
"PXD021423","","strict","Technical","instrument","instrument","Q Exactive HF-X","True"
"PXD021423","","strict","Technical","label","label","label free","True"
"PXD021423","","strict","Technical","mass_analyzer","mass_analyzer","orbitrap","True"
"PXD021423","","strict","Technical","modification","modification","Carbamidomethyl (C) | Oxidation (M) | IMID d0 (K) | desthiobiotin modification of lysine (K) | not applicable","True"
"PXD021423","","strict","Technical","precursor_mass_tolerance","precursor_mass_tolerance","20 ppm, 5 ppm","True"
"PXD021423","","strict","Technical","reduction_reagent","reduction_reagent","dithiothreitol","True"
