"paper_id","agent","annotation_type","extracted_value","all_values_for_field","verdict","type_mismatch","correct_type","value_correct","value_complete","hallucination","issue_summary","corrected_value"
"PXD016002","Biological","disease","leptomeningeal melanoma metastases, normal","leptomeningeal melanoma metastases, normal","high","False","","True","True","False","TYPE CHECK: The candidate value contains disease states (""leptomeningeal melanoma metastases"") and a safe default for healthy controls (""normal""), which fits the definition.
SOURCE CHECK: The MS experiment analyzed CSF from patients with leptomeningeal melanoma metastases (LMM) and non-LMM control patients.
TRUTH CHECK: The paper explicitly mentions ""leptomeningeal melanoma metastases"" (LMM) and uses ""non-LMM control group"" (which maps to the safe default ""normal"").
COMPLETENESS CHECK: The full set covers both the disease group and the control group described in the proteomics analysis.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD016002","Biological","organ","csf","csf","high","False","","True","True","False","TYPE CHECK: The candidate value ""csf"" (cerebrospinal fluid) is a biofluid, which falls under the definition of organ/tissue of origin.
SOURCE CHECK: The paper explicitly states that ""CSF samples were analyzed by mass spectrometry"" and describes the proteomics workflow starting with CSF specimens.
TRUTH CHECK: The value is factually correct as the proteomics analysis was performed on cerebrospinal fluid.
COMPLETENESS CHECK: The full set contains ""csf"", which is the only material analyzed by mass spectrometry in this study.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD016002","Biological","species","homo sapiens","homo sapiens","high","False","","True","True","False","TYPE CHECK: The candidate value ""homo sapiens"" is a species name, which matches the required category for this field.
SOURCE CHECK: The paper explicitly mentions ""human CSF specimens"" and ""human melanoma cell lines,"" and the study involves patients with melanoma.
TRUTH CHECK: The samples analyzed by mass spectrometry were CSF from human patients, making ""homo sapiens"" factually correct.
COMPLETENESS CHECK: The full set contains the only species involved in the MS experiment.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD016002","ExperimentalDesign","factor_value","disease status (LMM vs non-LMM), therapeutic response (poor responder vs extraordinary responder)","leptomeningeal melanoma metastases, normal","low","True","","False","False","False","TYPE CHECK: The candidate value describes experimental factors/variables, but it is formatted as a description of the study design rather than a specific value for a sample.
SOURCE CHECK: The concepts (LMM vs non-LMM, poor vs extraordinary responder) are present in the text as the primary experimental contrasts for the MS analysis.
TRUTH CHECK: While the information is factually correct, the `factor_value` field should contain the actual value (e.g., ""LMM"" or ""poor responder""), not a description of the comparison (e.g., ""LMM vs non-LMM"").
COMPLETENESS CHECK: The full set of extracted values is a mix of descriptive phrases and actual values; it does not follow the required format of extracting individual factor values.
TYPE_CORRECT: no
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: no
VALUE_COMPLETE: no
HALLUCINATED: no
VERDICT: low
CORRECTED_VALUE: NONE",""
"PXD016002","ExperimentalDesign","factor_value","leptomeningeal melanoma metastases, normal","leptomeningeal melanoma metastases, normal","high","False","","True","True","False","TYPE CHECK: The candidate value contains disease states (""leptomeningeal melanoma metastases"", ""normal""), which are correct categories for factor_value.
SOURCE CHECK: The values are present in the text; the MS experiment compared CSF from patients with LMM (leptomeningeal melanoma metastases) and non-LMM controls (which corresponds to the ""normal"" safe default).
TRUTH CHECK: The values accurately reflect the experimental groups analyzed by mass spectrometry.
COMPLETENESS CHECK: The full set of extracted values covers both the disease status (LMM vs non-LMM) and the therapeutic response (poor vs extraordinary responder), which are the primary factors discussed in the proteomic analysis.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD016002","ExperimentalDesign","fractions","24","24","high","False","","True","True","False","TYPE CHECK: The candidate value is a numeric count, which is the correct category for the number of fractions.
SOURCE CHECK: The value is explicitly stated in the ""CSF Proteomics"" section of the methods: ""pooled TMT labeled samples were then separated via basic pH RPLC fractionation into final 24 concatenated fractions.""
TRUTH CHECK: The value ""24"" accurately reflects the number of fractions described in the text.
COMPLETENESS CHECK: The full set of extracted values contains only ""24"", which is the only fractionation number mentioned in the paper.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD016002","ExperimentalDesign","replicates","16","16","high","False","","True","True","False","TYPE CHECK: The candidate value is a numeric count, which is the correct category for the replicates field.
SOURCE CHECK: The paper mentions ""16 patients"" from whom CSF samples were collected and analyzed by mass spectrometry.
TRUTH CHECK: The value ""16"" refers to the number of biological subjects (patients), which in this experimental design serves as the number of biological replicates for the group analysis.
COMPLETENESS CHECK: The full set contains ""16"", which accurately reflects the number of biological sources used in the proteomics experiment.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD016002","ExperimentalDesign","technical_replicates","2","2","high","False","","True","True","False","TYPE CHECK: The candidate value is a numeric count, which is the correct category for technical replicates.
SOURCE CHECK: The paper explicitly states that samples were analyzed ""in technical duplicates on a QExactive Plus mass spectrometer"".
TRUTH CHECK: ""Duplicates"" is equivalent to 2.
COMPLETENESS CHECK: The full set contains the single correct value mentioned in the text.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD016002","Technical","acquisition_method","data-dependent acquisition","","low","False","","False","False","True","TYPE CHECK: The candidate value ""data-dependent acquisition"" is a valid acquisition scheme name.
SOURCE CHECK: The paper does not explicitly mention ""data-dependent acquisition"", ""DDA"", or ""data-independent acquisition"" (DIA).
TRUTH CHECK: While the use of a QExactive Plus for TMT-labeled samples often implies DDA, the field definition requires the value to be present or reasonably inferable. However, the text is silent on the specific acquisition scheme.
COMPLETENESS CHECK: The full set contains only this value, but it is not supported by the text.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: no
VALUE_COMPLETE: no
HALLUCINATED: yes
VERDICT: low
CORRECTED_VALUE: NONE",""
"PXD016002","Technical","fragment_mass_tolerance","10 ppm","","low","False","","False","False","True","TYPE CHECK: The candidate value is a mass tolerance measurement, which is the correct category for this field.
SOURCE CHECK: The value ""10 ppm"" does not appear anywhere in the provided paper text.
TRUTH CHECK: The value is not supported by the text.
COMPLETENESS CHECK: The full set of extracted values is not supported by the text.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: no
VALUE_COMPLETE: no
HALLUCINATED: yes
VERDICT: low
CORRECTED_VALUE: NONE",""
