"paper_id","source","mode","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD011967","","strict","Biological","age","age","20–87 years","True"
"PXD011967","","strict","Biological","disease","disease","normal","True"
"PXD011967","","strict","Biological","organ","organ","skeletal muscle","True"
"PXD011967","","strict","Biological","species","species","Homo sapiens","True"
"PXD011967","","strict","ExperimentalDesign","factor_value","factor_value","physical activity (not active, moderately active, active, highly active) | normal","True"
"PXD011967","","strict","ExperimentalDesign","fractions","fractions","33","True"
"PXD011967","","strict","ExperimentalDesign","replicates","replicates","58","True"
"PXD011967","","strict","ExperimentalDesign","technical_replicates","technical_replicates","1","True"
"PXD011967","","strict","Technical","acquisition_method","acquisition_method","data-dependent acquisition","True"
"PXD011967","","strict","Technical","alkylation_reagent","alkylation_reagent","iodoacetamide","True"
"PXD011967","","strict","Technical","cleavage_agent","cleavage_agent","Lys-C","True"
"PXD011967","","strict","Technical","fragment_mass_tolerance","fragment_mass_tolerance","0.08 Da","True"
"PXD011967","","strict","Technical","fragmentation","fragmentation","beam-type collision-induced dissociation","True"
"PXD011967","","strict","Technical","instrument","instrument","Q Exactive HF","True"
"PXD011967","","strict","Technical","label","label","TMT126 | TMT127 | TMT128 | TMT129 | TMT130 | TMT131","True"
"PXD011967","","strict","Technical","mass_analyzer","mass_analyzer","orbitrap","True"
"PXD011967","","strict","Technical","modification","modification","Carbamidomethyl (C) | TMT6plex (K) | Deamidation (NQ)","True"
"PXD011967","","strict","Technical","precursor_mass_tolerance","precursor_mass_tolerance","20 ppm","True"
"PXD011967","","strict","Technical","reduction_reagent","reduction_reagent","dithiothreitol","True"
