sdrf row	source name	logical field	sdrf header	selected value	selected source	evidence	agent status	agent confidence	judge verdict	judge hallucination	judge type mismatch	judge corrected value	resolution rule	assessment state	source records
1	PXD020482-Sample-1	source_name	source name	PXD020482-Sample-1	derived								legacy_derivation	derived	[]
1	PXD020482-Sample-1	organism	characteristics[organism]	Homo sapiens	biological_agent	isolated from postmortem human tissue from 49 AD and 42 control subjects	AGREE	0.9999953508377076	high	False	False		source_precedence:biological_agent	derived	"[{""cv_accession"": null, ""cv_name"": ""Homo sapiens"", ""metadata"": {""source_field"": ""species""}, ""scope"": ""sample"", ""source"": ""biological_agent"", ""value"": ""Homo sapiens""}]"
1	PXD020482-Sample-1	organism_part	characteristics[organism part]	brain	biological_agent	Multiple types of qualitative and quantitative MS analyses were employed to characterize the molecular features of Tau from the BA39 angular gyrus region in postmortem brain tissue from two cohorts	LLM_ONLY	0.5	high	False	False		source_precedence:biological_agent	derived	"[{""cv_accession"": null, ""cv_name"": null, ""metadata"": {""source_field"": ""tissue""}, ""scope"": ""sample"", ""source"": ""biological_agent"", ""value"": ""brain""}]"
1	PXD020482-Sample-1	disease	characteristics[disease]	alzheimer’s disease, normal	biological_agent	isolated from postmortem human tissue from 49 AD and 42 control subjects	LLM_ONLY	0.5	medium	False	False	Alzheimer’s disease, normal	source_precedence:biological_agent	derived	"[{""cv_accession"": null, ""cv_name"": null, ""metadata"": {""source_field"": ""disease_state""}, ""scope"": ""sample"", ""source"": ""biological_agent"", ""value"": ""Alzheimer\u2019s disease""}]"
1	PXD020482-Sample-1	assay_name	assay name	run 1	derived								legacy_derivation	derived	[]
1	PXD020482-Sample-1	technology_type	technology type	proteomic profiling by mass spectrometry	derived								legacy_derivation	derived	[]
1	PXD020482-Sample-1	acquisition	comment[proteomics data acquisition method]	NT=data-dependent acquisition;AC=PRIDE:0000627	runassessor								source_precedence:runassessor	derived	"[{""cv_accession"": null, ""cv_name"": null, ""metadata"": {""source_path"": ""runAssessor.files.PXD020482/PS1MR2_MC1.mzML.spectra_stats.acquisition_type""}, ""scope"": ""assay"", ""source"": ""runassessor"", ""value"": ""DDA""}]"
1	PXD020482-Sample-1	label	comment[label]	label free sample	technical_agent				high	False	False		source_precedence:technical_agent	derived	"[{""cv_accession"": null, ""cv_name"": null, ""metadata"": {}, ""scope"": ""study"", ""source"": ""technical_agent"", ""value"": ""label-free""}]"
1	PXD020482-Sample-1	instrument	comment[instrument]	Q Exactive HF, Q Exactive, 5500 QTRAP	runassessor				medium	False	False	Q Exactive HF, Q Exactive, 5500 QTRAP	source_precedence:runassessor	derived	"[{""cv_accession"": ""MS:1002523"", ""cv_name"": ""Q Exactive HF"", ""metadata"": {""source_path"": ""runAssessor.files.PXD020482/PS1MR2_MC1.mzML.instrument_model.name""}, ""scope"": ""assay"", ""source"": ""runassessor"", ""value"": ""Q Exactive HF""}, {""cv_accession"": null, ""cv_name"": null, ""metadata"": {}, ""scope"": ""study"", ""source"": ""technical_agent"", ""value"": ""Q Exactive HF""}]"
1	PXD020482-Sample-1	dissociation	comment[dissociation method]	NT=beam-type collision-induced dissociation;AC=MS:1000422	runassessor								source_precedence:runassessor	derived	"[{""cv_accession"": null, ""cv_name"": null, ""metadata"": {""source_path"": ""runAssessor.files.PXD020482/PS1MR2_MC1.mzML.spectra_stats.fragmentation_type""}, ""scope"": ""assay"", ""source"": ""runassessor"", ""value"": ""HR_HCD""}]"
1	PXD020482-Sample-1	factor_value	factor value[experimental design]	diagnosis (AD, control)	experimental_design_agent	49 AD and 42 control subjects	LLM_ONLY	0.5	high	False	False		source_precedence:experimental_design_agent	derived	"[{""cv_accession"": null, ""cv_name"": null, ""metadata"": {""source_field"": ""factor_value""}, ""scope"": ""study"", ""source"": ""experimental_design_agent"", ""value"": ""diagnosis (AD, control)""}]"
1	PXD020482-Sample-1	modification	comment[modification parameters]	NT=phosphorylated residue;AC=MOD:00696;MT=?	pride	phosphorylated residue							normalized_source_union	derived	"[{""fraction_modified"": null, ""raw_stem"": null, ""scope"": ""study"", ""source"": ""pride"", ""source_path"": ""pride_metadata.project.identifiedPTMStrings[0]"", ""source_value"": ""phosphorylated residue""}]"
1	PXD020482-Sample-1	modification	comment[modification parameters]	NT=acetylated residue;AC=MOD:00394;MT=?	pride	acetylated residue							normalized_source_union	derived	"[{""fraction_modified"": null, ""raw_stem"": null, ""scope"": ""study"", ""source"": ""pride"", ""source_path"": ""pride_metadata.project.identifiedPTMStrings[1]"", ""source_value"": ""acetylated residue""}]"
1	PXD020482-Sample-1	modification	comment[modification parameters]	NT=ubiquitination signature dipeptidyl lysine;AC=MOD:00492;MT=?	pride	ubiquitination signature dipeptidyl lysine							normalized_source_union	derived	"[{""fraction_modified"": null, ""raw_stem"": null, ""scope"": ""study"", ""source"": ""pride"", ""source_path"": ""pride_metadata.project.identifiedPTMStrings[2]"", ""source_value"": ""ubiquitination signature dipeptidyl lysine""}]"
1	PXD020482-Sample-1	modification	comment[modification parameters]	NT=Acrylamide adduct;AC=UNIMOD:24;MT=?;TA=CK,N-term	technical_agent;ptm_shepherd	Acrylamide adduct | Acrylamide adduct | Acrylamide adduct							normalized_source_union	derived	"[{""fraction_modified"": null, ""raw_stem"": null, ""scope"": ""study"", ""source"": ""technical_agent"", ""source_path"": ""TechnicalAgent.ptm.resolved[0]"", ""source_value"": ""Acrylamide adduct""}, {""fraction_modified"": null, ""raw_stem"": null, ""scope"": ""study"", ""source"": ""technical_agent"", ""source_path"": ""TechnicalAgent.modification.resolved[0]"", ""source_value"": ""Acrylamide adduct""}, {""fraction_modified"": 0.064051, ""raw_stem"": ""PS1MR2_MC1"", ""scope"": ""assay"", ""source"": ""ptm_shepherd"", ""source_path"": ""modification_site_fractions.dda_closed_search.per_sample_files.PS1MR2_MC1.data[0]"", ""source_value"": ""Acrylamide adduct""}]"
1	PXD020482-Sample-1	modification	comment[modification parameters]	NT=dihydroxy;AC=UNIMOD:425;MT=?;TA=CEFIKLMPRUVWY	technical_agent;ptm_shepherd	dihydroxy | dihydroxy | dihydroxy							normalized_source_union	derived	"[{""fraction_modified"": null, ""raw_stem"": null, ""scope"": ""study"", ""source"": ""technical_agent"", ""source_path"": ""TechnicalAgent.ptm.resolved[1]"", ""source_value"": ""dihydroxy""}, {""fraction_modified"": null, ""raw_stem"": null, ""scope"": ""study"", ""source"": ""technical_agent"", ""source_path"": ""TechnicalAgent.modification.resolved[1]"", ""source_value"": ""dihydroxy""}, {""fraction_modified"": 0.041487, ""raw_stem"": ""PS1MR2_MC1"", ""scope"": ""assay"", ""source"": ""ptm_shepherd"", ""source_path"": ""modification_site_fractions.dda_closed_search.per_sample_files.PS1MR2_MC1.data[1]"", ""source_value"": ""dihydroxy""}]"
1	PXD020482-Sample-1	modification	comment[modification parameters]	NT=Oxidation or Hydroxylation;AC=UNIMOD:35;MT=?;TA=CDEFHIKLMNPQRSTUVWY,C-term	technical_agent;ptm_shepherd	Oxidation or Hydroxylation | Oxidation or Hydroxylation | Oxidation or Hydroxylation							normalized_source_union	derived	"[{""fraction_modified"": null, ""raw_stem"": null, ""scope"": ""study"", ""source"": ""technical_agent"", ""source_path"": ""TechnicalAgent.ptm.resolved[2]"", ""source_value"": ""Oxidation or Hydroxylation""}, {""fraction_modified"": null, ""raw_stem"": null, ""scope"": ""study"", ""source"": ""technical_agent"", ""source_path"": ""TechnicalAgent.modification.resolved[2]"", ""source_value"": ""Oxidation or Hydroxylation""}, {""fraction_modified"": 0.029496, ""raw_stem"": ""PS1MR2_MC1"", ""scope"": ""assay"", ""source"": ""ptm_shepherd"", ""source_path"": ""modification_site_fractions.dda_closed_search.per_sample_files.PS1MR2_MC1.data[2]"", ""source_value"": ""Oxidation or Hydroxylation""}]"
1	PXD020482-Sample-1	modification	comment[modification parameters]	NT=Iodoacetamide derivative;AC=UNIMOD:4;MT=?;TA=CDEHKMSTUY,N-term	technical_agent;ptm_shepherd	Iodoacetamide derivative | Iodoacetamide derivative | Iodoacetamide derivative							normalized_source_union	derived	"[{""fraction_modified"": null, ""raw_stem"": null, ""scope"": ""study"", ""source"": ""technical_agent"", ""source_path"": ""TechnicalAgent.ptm.resolved[3]"", ""source_value"": ""Iodoacetamide derivative""}, {""fraction_modified"": null, ""raw_stem"": null, ""scope"": ""study"", ""source"": ""technical_agent"", ""source_path"": ""TechnicalAgent.modification.resolved[3]"", ""source_value"": ""Iodoacetamide derivative""}, {""fraction_modified"": 0.021582, ""raw_stem"": ""PS1MR2_MC1"", ""scope"": ""assay"", ""source"": ""ptm_shepherd"", ""source_path"": ""modification_site_fractions.dda_closed_search.per_sample_files.PS1MR2_MC1.data[3]"", ""source_value"": ""Iodoacetamide derivative""}]"
1	PXD020482-Sample-1	precursor_tolerance	comment[precursor mass tolerance]	7 ppm	derived								legacy_derivation	derived	[]
1	PXD020482-Sample-1	fragment_tolerance	comment[fragment mass tolerance]	20 ppm	derived								legacy_derivation	derived	[]
1	PXD020482-Sample-1	reduction_reagent	comment[reduction reagent]	dithiothreitol	derived								legacy_derivation	derived	[]
1	PXD020482-Sample-1	alkylation_reagent	comment[alkylation reagent]	iodoacetamide	derived								legacy_derivation	derived	[]
1	PXD020482-Sample-1	ms2_analyzer	comment[ms2 mass analyzer]	Orbitrap	technical_agent								source_precedence:technical_agent	derived	"[{""cv_accession"": null, ""cv_name"": null, ""metadata"": {}, ""scope"": ""study"", ""source"": ""technical_agent"", ""value"": ""Orbitrap""}]"
1	PXD020482-Sample-1	collision_energy	comment[collision energy]	NCE 27%	derived								legacy_derivation	derived	[]
1	PXD020482-Sample-1	data_file	comment[data file]	PS1MR2_MC1.raw	derived								legacy_derivation	derived	[]
1	PXD020482-Sample-1	sdrf_version	comment[sdrf version]	v1.1.0	derived								legacy_derivation	derived	[]
1	PXD020482-Sample-1	annotation_tool	comment[sdrf annotation tool]	HAMLET-agentic v2.1.0	derived								legacy_derivation	derived	[]
1	PXD020482-Sample-1	factor_disease	factor value[disease]	alzheimer’s disease, normal	derived								legacy_derivation	derived	[]
2	PXD020482-Sample-2	source_name	source name	PXD020482-Sample-2	derived								legacy_derivation	derived	[]
2	PXD020482-Sample-2	organism	characteristics[organism]	Homo sapiens	biological_agent	isolated from postmortem human tissue from 49 AD and 42 control subjects	AGREE	0.9999953508377076	high	False	False		source_precedence:biological_agent	derived	"[{""cv_accession"": null, ""cv_name"": ""Homo sapiens"", ""metadata"": {""source_field"": ""species""}, ""scope"": ""sample"", ""source"": ""biological_agent"", ""value"": ""Homo sapiens""}]"
2	PXD020482-Sample-2	organism_part	characteristics[organism part]	brain	biological_agent	Multiple types of qualitative and quantitative MS analyses were employed to characterize the molecular features of Tau from the BA39 angular gyrus region in postmortem brain tissue from two cohorts	LLM_ONLY	0.5	high	False	False		source_precedence:biological_agent	derived	"[{""cv_accession"": null, ""cv_name"": null, ""metadata"": {""source_field"": ""tissue""}, ""scope"": ""sample"", ""source"": ""biological_agent"", ""value"": ""brain""}]"
2	PXD020482-Sample-2	disease	characteristics[disease]	alzheimer’s disease, normal	biological_agent	isolated from postmortem human tissue from 49 AD and 42 control subjects	LLM_ONLY	0.5	medium	False	False	Alzheimer’s disease, normal	source_precedence:biological_agent	derived	"[{""cv_accession"": null, ""cv_name"": null, ""metadata"": {""source_field"": ""disease_state""}, ""scope"": ""sample"", ""source"": ""biological_agent"", ""value"": ""Alzheimer\u2019s disease""}]"
2	PXD020482-Sample-2	assay_name	assay name	run 2	derived								legacy_derivation	derived	[]
2	PXD020482-Sample-2	technology_type	technology type	proteomic profiling by mass spectrometry	derived								legacy_derivation	derived	[]
