"paper_id","source","mode","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD005354","","strict","Biological","cell_line","cell_line","CRC65 panel","True"
"PXD005354","","strict","Biological","cell_type","cell_type","epithelial cell","True"
"PXD005354","","strict","Biological","disease","disease","colorectal cancer","True"
"PXD005354","","strict","Biological","organ","organ","colon, rectum","True"
"PXD005354","","strict","Biological","species","species","Homo sapiens","True"
"PXD005354","","strict","ExperimentalDesign","factor_value","factor_value","proteomic subtype (FPA, FPB, FPC) | colorectal cancer","True"
"PXD005354","","strict","ExperimentalDesign","fractions","fractions","24","True"
"PXD005354","","strict","ExperimentalDesign","replicates","replicates","155","True"
"PXD005354","","strict","ExperimentalDesign","technical_replicates","technical_replicates","3","True"
"PXD005354","","strict","Technical","acquisition_method","acquisition_method","data-dependent acquisition","True"
"PXD005354","","strict","Technical","alkylation_reagent","alkylation_reagent","chloroacetamide","True"
"PXD005354","","strict","Technical","cleavage_agent","cleavage_agent","Trypsin","True"
"PXD005354","","strict","Technical","fragment_mass_tolerance","fragment_mass_tolerance","14 ppm","True"
"PXD005354","","strict","Technical","fragmentation","fragmentation","beam-type collision-induced dissociation","True"
"PXD005354","","strict","Technical","instrument","instrument","Orbitrap Velos, Orbitrap Elite","True"
"PXD005354","","strict","Technical","label","label","label free","True"
"PXD005354","","strict","Technical","mass_analyzer","mass_analyzer","orbitrap","True"
"PXD005354","","strict","Technical","modification","modification","Carbamidomethyl (C) | Oxidation (M)","True"
"PXD005354","","strict","Technical","precursor_mass_tolerance","precursor_mass_tolerance","9 ppm","True"
