sdrf row	source name	logical field	sdrf header	selected value	selected source	evidence	agent status	agent confidence	judge verdict	judge hallucination	judge type mismatch	judge corrected value	resolution rule	assessment state
1	PXD022606-Sample-1	source_name	source name	PXD022606-Sample-1	derived								legacy_derivation	derived
1	PXD022606-Sample-1	organism	characteristics[organism]	Saccharomyces cerevisiae, Bos taurus	biological_agent	Suitability of the Ac-IP tag is demonstrated with a triplex-labeled yeast proteome spiked with bovine serum albumin that was mixed at 10:5:1 ratios, resulting in measured ratios of 9.7:5.3:1.1.	DISAGREE_TOOL_OUTVOTED	0.85	medium	False	False	Saccharomyces cerevisiae, Bos taurus	source_precedence:biological_agent	derived
1	PXD022606-Sample-1	assay_name	assay name	run 1	derived								legacy_derivation	derived
1	PXD022606-Sample-1	technology_type	technology type	proteomic profiling by mass spectrometry	derived								legacy_derivation	derived
1	PXD022606-Sample-1	acquisition	comment[proteomics data acquisition method]	NT=data-independent acquisition;AC=PRIDE:0000450	runassessor								source_precedence:runassessor	derived
1	PXD022606-Sample-1	instrument	comment[instrument]	NT=Q Exactive Plus;AC=MS:1002634	runassessor								source_precedence:runassessor	derived
1	PXD022606-Sample-1	cleavage_agent	comment[cleavage agent details]	NT=Lys-C;AC=MS:1001309	derived								legacy_derivation	derived
1	PXD022606-Sample-1	dissociation	comment[dissociation method]	NT=beam-type collision-induced dissociation;AC=MS:1000422	runassessor								source_precedence:runassessor	derived
1	PXD022606-Sample-1	factor_value	factor value[experimental design]	mixing ratios (1:1:1, 1:5:10, 10:5:1, 5:2:1)	experimental_design_agent	triplex-labeled BSA peptides were mixed at ratios of 1:1:1, 1:5:10, and 10:5:1	LLM_ONLY	0.5	high	False	False		source_precedence:experimental_design_agent	derived
1	PXD022606-Sample-1	modification	comment[modification parameters]	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	derived								legacy_derivation	derived
1	PXD022606-Sample-1	modification	comment[modification parameters]	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	derived								legacy_derivation	derived
1	PXD022606-Sample-1	precursor_tolerance	comment[precursor mass tolerance]	20 ppm	derived								legacy_derivation	derived
1	PXD022606-Sample-1	fragment_tolerance	comment[fragment mass tolerance]	0.02 Da	derived								legacy_derivation	derived
1	PXD022606-Sample-1	reduction_reagent	comment[reduction reagent]	tris(2-carboxyethyl)phosphine	derived								legacy_derivation	derived
1	PXD022606-Sample-1	alkylation_reagent	comment[alkylation reagent]	iodoacetamide	derived								legacy_derivation	derived
1	PXD022606-Sample-1	ms2_analyzer	comment[ms2 mass analyzer]	orbitrap	derived								legacy_derivation	derived
1	PXD022606-Sample-1	data_file	comment[data file]	Ac-IP-LysC-yeast-111.raw	derived								legacy_derivation	derived
