sdrf row	source name	logical field	sdrf header	selected value	selected source	evidence	agent status	agent confidence	judge verdict	judge hallucination	judge type mismatch	judge corrected value	resolution rule	assessment state
1	PXD021192-Sample-1	source_name	source name	PXD021192-Sample-1	derived								legacy_derivation	derived
1	PXD021192-Sample-1	organism	characteristics[organism]	Homo sapiens	biological_agent	Human semen was collected at the Meander Medical Center (Amersfoort, the Netherlands) from healthy vasectomized man following a 3 month postoperative period.	AGREE	0.9999970197677612	high	False	False		source_precedence:biological_agent	derived
1	PXD021192-Sample-1	organism_part	characteristics[organism part]	seminal plasma	biological_agent	EV were isolated from pooled batches of seminal plasma, with each pool containing donations from three separate individuals.	LLM_ONLY	0.5	high	False	False		source_precedence:biological_agent	derived
1	PXD021192-Sample-1	disease	characteristics[disease]	normal	biological_agent	Human semen was collected at the Meander Medical Center (Amersfoort, the Netherlands) from healthy vasectomized man following a 3 month postoperative period.	LLM_ONLY	0.5	high	False	False		source_precedence:biological_agent	derived
1	PXD021192-Sample-1	cell_type	characteristics[cell type]	prostate epithelial cells	biological_agent	EV in seminal plasma are in majority originating from prostate epithelial cells, and hence are also referred to as prostasomes.	LLM_ONLY	0.5	high	False	False		source_precedence:biological_agent	derived
1	PXD021192-Sample-1	biological_replicate	characteristics[biological replicate]	2	experimental_design_agent	In total, 1558 proteins were identified in two independently performed experiments	LLM_ONLY	0.5	high	False	False		source_precedence:experimental_design_agent	derived
1	PXD021192-Sample-1	sex	characteristics[sex]	male	biological_agent	Seminal samples were obtained from vasectomized men to exclude contributions from the testis or epididymis.	LLM_ONLY	0.5	high	False	False		source_precedence:biological_agent	derived
1	PXD021192-Sample-1	assay_name	assay name	run 1	derived								legacy_derivation	derived
1	PXD021192-Sample-1	technology_type	technology type	proteomic profiling by mass spectrometry	derived								legacy_derivation	derived
1	PXD021192-Sample-1	acquisition	comment[proteomics data acquisition method]	NT=data-dependent acquisition;AC=PRIDE:0000627	runassessor								source_precedence:runassessor	derived
1	PXD021192-Sample-1	label	comment[label]	label free sample	technical_agent				high	False	False		source_precedence:technical_agent	derived
1	PXD021192-Sample-1	instrument	comment[instrument]	NT=Orbitrap Fusion;AC=MS:1002416	runassessor				high	False	False		source_precedence:runassessor	derived
1	PXD021192-Sample-1	cleavage_agent	comment[cleavage agent details]	NT=Trypsin;AC=MS:1001251	derived								legacy_derivation	derived
1	PXD021192-Sample-1	fraction_identifier	comment[fraction identifier]	12	experimental_design_agent		LLM_ONLY	0.5	low	False	False	12	source_precedence:experimental_design_agent	derived
1	PXD021192-Sample-1	technical_replicate	comment[technical replicate]	1	derived								fallback	not_assessed
1	PXD021192-Sample-1	factor_value	factor value[experimental design]	EV size (LEV ≈100 nm, SEV ≈50 nm)	experimental_design_agent	a population of ≈100 nm large EV (LEV)... a population of ≈50 nm small EV (SEV)	LLM_ONLY	0.5	high	False	False		source_precedence:experimental_design_agent	derived
1	PXD021192-Sample-1	modification	comment[modification parameters]	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	derived								legacy_derivation	derived
1	PXD021192-Sample-1	modification	comment[modification parameters]	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	derived								legacy_derivation	derived
1	PXD021192-Sample-1	modification	comment[modification parameters]	NT=oxoalanine;AC=UNIMOD:402;MT=Variable;TA=C	derived								legacy_derivation	derived
1	PXD021192-Sample-1	modification	comment[modification parameters]	NT=ubiquitinylation residue;AC=UNIMOD:121;MT=Variable;TA=C	derived								legacy_derivation	derived
1	PXD021192-Sample-1	precursor_tolerance	comment[precursor mass tolerance]	6 ppm	derived								legacy_derivation	derived
1	PXD021192-Sample-1	ms2_analyzer	comment[ms2 mass analyzer]	orbitrap	derived								legacy_derivation	derived
1	PXD021192-Sample-1	data_file	comment[data file]	20190111_F1_RS_XGZ_0208_BS.raw	derived								legacy_derivation	derived
1	PXD021192-Sample-1	sdrf_version	comment[sdrf version]	v1.1.0	derived								legacy_derivation	derived
1	PXD021192-Sample-1	annotation_tool	comment[sdrf annotation tool]	HAMLET-agentic v0.1.0	derived								legacy_derivation	derived
1	PXD021192-Sample-1	factor_disease	factor value[disease]	normal	derived								legacy_derivation	derived
2	PXD021192-Sample-2	source_name	source name	PXD021192-Sample-2	derived								legacy_derivation	derived
2	PXD021192-Sample-2	organism	characteristics[organism]	Homo sapiens	biological_agent	Human semen was collected at the Meander Medical Center (Amersfoort, the Netherlands) from healthy vasectomized man following a 3 month postoperative period.	AGREE	0.9999970197677612	high	False	False		source_precedence:biological_agent	derived
2	PXD021192-Sample-2	organism_part	characteristics[organism part]	seminal plasma	biological_agent	EV were isolated from pooled batches of seminal plasma, with each pool containing donations from three separate individuals.	LLM_ONLY	0.5	high	False	False		source_precedence:biological_agent	derived
2	PXD021192-Sample-2	disease	characteristics[disease]	normal	biological_agent	Human semen was collected at the Meander Medical Center (Amersfoort, the Netherlands) from healthy vasectomized man following a 3 month postoperative period.	LLM_ONLY	0.5	high	False	False		source_precedence:biological_agent	derived
2	PXD021192-Sample-2	cell_type	characteristics[cell type]	prostate epithelial cells	biological_agent	EV in seminal plasma are in majority originating from prostate epithelial cells, and hence are also referred to as prostasomes.	LLM_ONLY	0.5	high	False	False		source_precedence:biological_agent	derived
2	PXD021192-Sample-2	biological_replicate	characteristics[biological replicate]	2	experimental_design_agent	In total, 1558 proteins were identified in two independently performed experiments	LLM_ONLY	0.5	high	False	False		source_precedence:experimental_design_agent	derived
2	PXD021192-Sample-2	sex	characteristics[sex]	male	biological_agent	Seminal samples were obtained from vasectomized men to exclude contributions from the testis or epididymis.	LLM_ONLY	0.5	high	False	False		source_precedence:biological_agent	derived
2	PXD021192-Sample-2	assay_name	assay name	run 2	derived								legacy_derivation	derived
2	PXD021192-Sample-2	technology_type	technology type	proteomic profiling by mass spectrometry	derived								legacy_derivation	derived
2	PXD021192-Sample-2	acquisition	comment[proteomics data acquisition method]	NT=data-dependent acquisition;AC=PRIDE:0000627	runassessor								source_precedence:runassessor	derived
2	PXD021192-Sample-2	label	comment[label]	label free sample	technical_agent				high	False	False		source_precedence:technical_agent	derived
2	PXD021192-Sample-2	instrument	comment[instrument]	NT=Orbitrap Fusion;AC=MS:1002416	runassessor				high	False	False		source_precedence:runassessor	derived
2	PXD021192-Sample-2	cleavage_agent	comment[cleavage agent details]	NT=Trypsin;AC=MS:1001251	derived								legacy_derivation	derived
2	PXD021192-Sample-2	fraction_identifier	comment[fraction identifier]	12	experimental_design_agent		LLM_ONLY	0.5	low	False	False	12	source_precedence:experimental_design_agent	derived
2	PXD021192-Sample-2	technical_replicate	comment[technical replicate]	1	derived								fallback	not_assessed
2	PXD021192-Sample-2	factor_value	factor value[experimental design]	EV size (LEV ≈100 nm, SEV ≈50 nm)	experimental_design_agent	a population of ≈100 nm large EV (LEV)... a population of ≈50 nm small EV (SEV)	LLM_ONLY	0.5	high	False	False		source_precedence:experimental_design_agent	derived
2	PXD021192-Sample-2	modification	comment[modification parameters]	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	derived								legacy_derivation	derived
2	PXD021192-Sample-2	modification	comment[modification parameters]	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	derived								legacy_derivation	derived
2	PXD021192-Sample-2	modification	comment[modification parameters]	NT=oxoalanine;AC=UNIMOD:402;MT=Variable;TA=C	derived								legacy_derivation	derived
