pxd	data_file	category	assessed_entities	gold_entities	matched_entities	assessed_only_entities	gold_only_entities	precision	recall	f1
PXD004242	20150618_QEp1_LC7_PhGe_SA_Plate1B_02_7.raw	Biological	4	3	1	3	2	0.250000	0.333333	0.285714
PXD004242	20150618_QEp1_LC7_PhGe_SA_Plate1B_02_7.raw	Technical	8	8	5	3	3	0.625000	0.625000	0.625000
PXD004242	20150618_QEp1_LC7_PhGe_SA_Plate1B_02_7.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD004242	20150618_QEp1_LC7_PhGe_SA_Plate1B_24_1.raw	Biological	4	3	1	3	2	0.250000	0.333333	0.285714
PXD004242	20150618_QEp1_LC7_PhGe_SA_Plate1B_24_1.raw	Technical	8	8	5	3	3	0.625000	0.625000	0.625000
PXD004242	20150618_QEp1_LC7_PhGe_SA_Plate1B_24_1.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD004242	20150618_QEp1_LC7_PhGe_SA_Plate1B_30_7.raw	Biological	4	3	1	3	2	0.250000	0.333333	0.285714
PXD004242	20150618_QEp1_LC7_PhGe_SA_Plate1B_30_7.raw	Technical	8	8	5	3	3	0.625000	0.625000	0.625000
PXD004242	20150618_QEp1_LC7_PhGe_SA_Plate1B_30_7.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD004242	20150624_QEp1_LC7_PhGe_SA_Plate2A_22_7.raw	Biological	4	3	1	3	2	0.250000	0.333333	0.285714
PXD004242	20150624_QEp1_LC7_PhGe_SA_Plate2A_22_7.raw	Technical	8	8	5	3	3	0.625000	0.625000	0.625000
PXD004242	20150624_QEp1_LC7_PhGe_SA_Plate2A_22_7.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD004242	20150624_QEp1_LC7_PhGe_SA_Plate2A_38_7.raw	Biological	4	3	1	3	2	0.250000	0.333333	0.285714
PXD004242	20150624_QEp1_LC7_PhGe_SA_Plate2A_38_7.raw	Technical	8	8	5	3	3	0.625000	0.625000	0.625000
PXD004242	20150624_QEp1_LC7_PhGe_SA_Plate2A_38_7.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD004242	20150701_QEp1_LC7_PhGe_SA_Plate3A_26_4.raw	Biological	4	3	1	3	2	0.250000	0.333333	0.285714
PXD004242	20150701_QEp1_LC7_PhGe_SA_Plate3A_26_4.raw	Technical	8	8	5	3	3	0.625000	0.625000	0.625000
PXD004242	20150701_QEp1_LC7_PhGe_SA_Plate3A_26_4.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD004242	20150701_QEp1_LC7_PhGe_SA_Plate3A_37_1.raw	Biological	4	3	1	3	2	0.250000	0.333333	0.285714
PXD004242	20150701_QEp1_LC7_PhGe_SA_Plate3A_37_1.raw	Technical	8	8	5	3	3	0.625000	0.625000	0.625000
PXD004242	20150701_QEp1_LC7_PhGe_SA_Plate3A_37_1.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD004242	20150701_QEp1_LC7_PhGe_SA_Plate3A_40_4.raw	Biological	4	3	1	3	2	0.250000	0.333333	0.285714
PXD004242	20150701_QEp1_LC7_PhGe_SA_Plate3A_40_4.raw	Technical	8	8	5	3	3	0.625000	0.625000	0.625000
PXD004242	20150701_QEp1_LC7_PhGe_SA_Plate3A_40_4.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD004242	20150731_QEp1_LC7_PhGe_SA_Plate4E_03_3.raw	Biological	4	3	1	3	2	0.250000	0.333333	0.285714
PXD004242	20150731_QEp1_LC7_PhGe_SA_Plate4E_03_3.raw	Technical	8	8	5	3	3	0.625000	0.625000	0.625000
PXD004242	20150731_QEp1_LC7_PhGe_SA_Plate4E_03_3.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD004242	20150731_QEp1_LC7_PhGe_SA_Plate4E_43_7.raw	Biological	4	3	1	3	2	0.250000	0.333333	0.285714
PXD004242	20150731_QEp1_LC7_PhGe_SA_Plate4E_43_7.raw	Technical	8	8	5	3	3	0.625000	0.625000	0.625000
PXD004242	20150731_QEp1_LC7_PhGe_SA_Plate4E_43_7.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD004242	20150805_QEp1_LC7_PhGe_SA_Plate1D_30_4.raw	Biological	4	3	1	3	2	0.250000	0.333333	0.285714
PXD004242	20150805_QEp1_LC7_PhGe_SA_Plate1D_30_4.raw	Technical	8	8	5	3	3	0.625000	0.625000	0.625000
