"paper_id","source","mode","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD000652","","strict","Biological","disease","disease","normal","True"
"PXD000652","","strict","Biological","species","species","Homo sapiens","True"
"PXD000652","","strict","ExperimentalDesign","factor_value","factor_value","fractionation strategy (SDS-PAGE, MM RP-AX, hydrazide-based glycopeptide capture) | normal","True"
"PXD000652","","strict","Technical","acquisition_method","acquisition_method","data-dependent acquisition","True"
"PXD000652","","strict","Technical","alkylation_reagent","alkylation_reagent","iodoacetamide","True"
"PXD000652","","strict","Technical","cleavage_agent","cleavage_agent","Trypsin","True"
"PXD000652","","strict","Technical","fragmentation","fragmentation","collision-induced dissociation","True"
"PXD000652","","strict","Technical","instrument","instrument","Orbitrap Velos Pro","True"
"PXD000652","","strict","Technical","label","label","label free","True"
"PXD000652","","strict","Technical","mass_analyzer","mass_analyzer","Orbitrap","True"
"PXD000652","","strict","Technical","modification","modification","monohydroxylated residue | acetylated residue | 2-pyrrolidone-5-carboxylic acid (Gln) | 2-pyrrolidone-5-carboxylic acid (Glu) | iodoacetamide derivatized amino-terminal residue","True"
"PXD000652","","strict","Technical","reduction_reagent","reduction_reagent","dithiothreitol","True"
