"paper_id","source","mode","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD021186","","strict","Biological","age","age","P0","True"
"PXD021186","","strict","Biological","cell_type","cell_type","neurons, fibroblasts","True"
"PXD021186","","strict","Biological","disease","disease","familial dysautonomia, normal","True"
"PXD021186","","strict","Biological","organ","organ","brain cortex","True"
"PXD021186","","strict","Biological","species","species","Mus musculus, Drosophila melanogaster, Homo sapiens","True"
"PXD021186","","strict","ExperimentalDesign","factor_value","factor_value","genotype (WT, Elp1 KD) | familial dysautonomia, normal","True"
"PXD021186","","strict","ExperimentalDesign","fractions","fractions","1","True"
"PXD021186","","strict","ExperimentalDesign","replicates","replicates","6","True"
"PXD021186","","strict","ExperimentalDesign","technical_replicates","technical_replicates","1","True"
"PXD021186","","strict","Technical","acquisition_method","acquisition_method","data-dependent acquisition","True"
"PXD021186","","strict","Technical","cleavage_agent","cleavage_agent","Trypsin","True"
"PXD021186","","strict","Technical","fragment_mass_tolerance","fragment_mass_tolerance","20 ppm","True"
"PXD021186","","strict","Technical","fragmentation","fragmentation","beam-type collision-induced dissociation","True"
"PXD021186","","strict","Technical","instrument","instrument","Q Exactive Plus","True"
"PXD021186","","strict","Technical","label","label","label free","True"
"PXD021186","","strict","Technical","mass_analyzer","mass_analyzer","orbitrap","True"
"PXD021186","","strict","Technical","modification","modification","Deamidation (NQ) | Carbamidomethyl (C)","True"
"PXD021186","","strict","Technical","precursor_mass_tolerance","precursor_mass_tolerance","20 ppm","True"
