"paper_id","source","mode","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD016311","","strict","Biological","age","age","3-year-old","True"
"PXD016311","","strict","Biological","organ","organ","eye, skin","True"
"PXD016311","","strict","Biological","sex","sex","male","True"
"PXD016311","","strict","Biological","species","species","Homo sapiens","True"
"PXD016311","","strict","ExperimentalDesign","factor_value","factor_value","species (Onchocerca lupi)","True"
"PXD016311","","strict","ExperimentalDesign","fractions","fractions","1","True"
"PXD016311","","strict","ExperimentalDesign","replicates","replicates","1","True"
"PXD016311","","strict","ExperimentalDesign","technical_replicates","technical_replicates","1","True"
"PXD016311","","strict","Technical","acquisition_method","acquisition_method","data-dependent acquisition","True"
"PXD016311","","strict","Technical","cleavage_agent","cleavage_agent","Trypsin","True"
"PXD016311","","strict","Technical","fragment_mass_tolerance","fragment_mass_tolerance","20 mmu","True"
"PXD016311","","strict","Technical","fragmentation","fragmentation","beam-type collision-induced dissociation","True"
"PXD016311","","strict","Technical","instrument","instrument","Q Exactive HF","True"
"PXD016311","","strict","Technical","label","label","label free","True"
"PXD016311","","strict","Technical","mass_analyzer","mass_analyzer","orbitrap","True"
"PXD016311","","strict","Technical","modification","modification","Carbamidomethyl (C) | Oxidation (M) | not applicable | Replacement of 3 protons by iron (D)","True"
"PXD016311","","strict","Technical","precursor_mass_tolerance","precursor_mass_tolerance","10 ppm","True"
