sdrf row	source name	logical field	sdrf header	selected value	selected source	evidence	agent status	agent confidence	judge verdict	judge hallucination	judge type mismatch	judge corrected value	resolution rule	assessment state
1	PXD012143-Sample-1	source_name	source name	PXD012143-Sample-1	derived								legacy_derivation	derived
1	PXD012143-Sample-1	organism	characteristics[organism]	P. falciparum	biological_agent	Tightly synchronised, ring-stage ACβ-HA:loxP or PKAc-HA:loxP parasites were treated with 100 nM RAP or vehicle only (DMSO) and schizonts (about 45 h old) enriched on an approximately 70% Percoll cushion.	LLM_ONLY	0.5	high	False	False		source_precedence:biological_agent	derived
1	PXD012143-Sample-1	organism_part	characteristics[organism part]	blood	biological_agent	To investigate cAMP signalling in P. falciparum blood stages, we therefore generated two transgenic parasite lines designed to allow the conditional disruption of either ACβ or PKAc.	LLM_ONLY	0.5	high	False	False		source_precedence:biological_agent	derived
1	PXD012143-Sample-1	disease	characteristics[disease]	plasmodium falciparum malaria	pride								source_precedence:pride	derived
1	PXD012143-Sample-1	cell_type	characteristics[cell type]	schizonts, merozoites	biological_agent	we profiled the ACβ- and PKA-dependent phosphoproteomes from parasite cultures comprising mature schizonts and merozoites—the parasite life stages in which cAMP-dependent signalling could plausibly exert control over the invasion process.	LLM_ONLY	0.5	high	False	False		source_precedence:biological_agent	derived
1	PXD012143-Sample-1	biological_replicate	characteristics[biological replicate]	12	experimental_design_agent	three DMSO-treated samples compared with the three RAP-treated	LLM_ONLY	0.5	low	False	False	3	source_precedence:experimental_design_agent	derived
1	PXD012143-Sample-1	assay_name	assay name	run 1	derived								legacy_derivation	derived
1	PXD012143-Sample-1	technology_type	technology type	proteomic profiling by mass spectrometry	derived								legacy_derivation	derived
1	PXD012143-Sample-1	instrument	comment[instrument]	Orbitrap Fusion Lumos	technical_agent				high	False	False		source_precedence:technical_agent	derived
1	PXD012143-Sample-1	cleavage_agent	comment[cleavage agent details]	NT=Lys-C;AC=MS:1001309	derived								legacy_derivation	derived
1	PXD012143-Sample-1	fraction_identifier	comment[fraction identifier]	1	derived								fallback	not_assessed
1	PXD012143-Sample-1	technical_replicate	comment[technical replicate]	2	experimental_design_agent	Two replicate injections were made for each fraction	LLM_ONLY	0.5					source_precedence:experimental_design_agent	derived
1	PXD012143-Sample-1	factor_value	factor value[experimental design]	parasite line (ACβ-HA:loxP, PKAc-HA:loxP), treatment (DMSO, RAP)	experimental_design_agent	ACβ-HA:loxP or PKAc-HA:loxP parasites were treated with 100 nM RAP or vehicle only (DMSO)	LLM_ONLY	0.5	high	False	False		source_precedence:experimental_design_agent	derived
1	PXD012143-Sample-1	modification	comment[modification parameters]	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	derived								legacy_derivation	derived
