"paper_id","source","mode","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD054439","","strict","Biological","cell_type","cell_type","trophozoites","True"
"PXD054439","","strict","Biological","disease","disease","glv-infected","True"
"PXD054439","","strict","Biological","species","species","Giardia duodenalis, Mus musculus","True"
"PXD054439","","strict","ExperimentalDesign","factor_value","factor_value","strain (Giardia+GLV) | glv-infected","True"
"PXD054439","","strict","ExperimentalDesign","fractions","fractions","1","True"
"PXD054439","","strict","ExperimentalDesign","replicates","replicates","3","True"
"PXD054439","","strict","ExperimentalDesign","technical_replicates","technical_replicates","1","True"
"PXD054439","","strict","Technical","acquisition_method","acquisition_method","data-dependent acquisition","True"
"PXD054439","","strict","Technical","cleavage_agent","cleavage_agent","Trypsin","True"
"PXD054439","","strict","Technical","fragment_mass_tolerance","fragment_mass_tolerance","9 ppm","True"
"PXD054439","","strict","Technical","fragmentation","fragmentation","beam-type collision-induced dissociation","True"
"PXD054439","","strict","Technical","instrument","instrument","Orbitrap Exploris 480","True"
"PXD054439","","strict","Technical","label","label","label free","True"
"PXD054439","","strict","Technical","mass_analyzer","mass_analyzer","orbitrap","True"
"PXD054439","","strict","Technical","modification","modification","Carbamidomethyl (C) | Oxidation (M) | ubiquitinylation residue (C)","True"
"PXD054439","","strict","Technical","precursor_mass_tolerance","precursor_mass_tolerance","7 ppm","True"
